,symbol,name,description__profile,ceo__profile,industry__profile,price__profile,currency__profile,mktCap__profile,image__profile,volAvg__profile,pe__quote,change__quote,volume__quote,ebitda__income_statement,netIncome__income_statement,annual_earnings,quaterly_earnings,eps__income_statement,epsdiluted__income_statement,totalAssets__balance_sheet_statement,totalCurrentAssets__balance_sheet_statement,cashAndShortTermInvestments__balance_sheet_statement,totalLiabilities__balance_sheet_statement,netReceivables__balance_sheet_statement,longTermInvestments__balance_sheet_statement,totalCurrentLiabilities__balance_sheet_statement,cashAndCashEquivalents__balance_sheet_statement,freeCashFlow__cash_flow_statement,growthEBITDA__income_statement_growth,growthNetIncome__income_statement_growth,growthEPS__income_statement_growth,dividend__historical-price-full/stock_dividend,date__historical-price-full/stock_dividend,derived__netIncomeMargin,derived__debtRatio
38,KLXE,KLX Energy Services Holdings Inc. Common Stock,"KLX Energy Services Holdings, Inc. provides drilling, completions, production, and well intervention services and products to the onshore oil and gas producing regions of the United States. The company operates through three segments: Southwest, Rocky Mountains, and Northeast/Mid-Con. It provides directional drilling services; and downhole navigational and rental tools businesses and support services, including well planning, site supervision, accommodation rentals, and other drilling rentals. The company also offers coiled tubing and nitrogen services; pressure control products and services; wellhead and hydraulic fracturing rental products and services; flowback and testing services; and wireline services. In addition, it offers toe sleeves; wet shoe cementing bypass subs; composite plugs; dissolvable plugs; liner hangers; stage cementing tools, inflatables, float and casing equipment; retrievable completion tools; cementing products and services; thru-tubing technologies and services; rig assist snubbing services; and acidizing and pressure pumping services. Further, the company provides production services comprising maintenance-related intervention services; production blow out presenters; mechanical wireline services; slick line services; hydro-testing services; premium tubulars; and other specialized production tools. It also provides intervention services consisting of technicians and equipment that are focused on providing customers engineered solutions to downhole complications. The company offers a range of technical services, and related tools and equipment to companies engaged in the exploration and development of North American onshore conventional and unconventional oil and natural gas reserves. KLX Energy Services Holdings, Inc. was incorporated in 2018 and is headquartered in Houston, Texas.",Mr. Christopher J. Baker,Oil & Gas Equipment & Services,5.65,USD,95260695,https://images.financialmodelingprep.com/symbol/KLXE.png,113631,-1.9,-0.255,122097,131500000,19200000,"[{'period': '2023', 'revenue': 888.4, 'unit': 'M', 'net_profit': 19.2}, {'period': '2022', 'revenue': 781.6, 'unit': 'M', 'net_profit': -3.1}, {'period': '2021', 'revenue': 436.1, 'unit': 'M', 'net_profit': -93.8}, {'period': '2020', 'revenue': 276.8, 'unit': 'M', 'net_profit': -332.2}]","[{'period': ""Q3 '24"", 'revenue': 188.9, 'unit': 'M', 'net_profit': -8.2}, {'period': ""Q2 '24"", 'revenue': 180.2, 'unit': 'M', 'net_profit': -8.0}, {'period': ""Q1 '24"", 'revenue': 174.7, 'unit': 'M', 'net_profit': -22.2}, {'period': ""Q4 '23"", 'revenue': 194.2, 'unit': 'M', 'net_profit': -9.2}, {'period': ""Q3 '23"", 'revenue': 220.6, 'unit': 'M', 'net_profit': 7.6}, {'period': ""Q2 '23"", 'revenue': 234.0, 'unit': 'M', 'net_profit': 11.4}]",1.23,1.22,539800000,290300000,112500000,501000000,127000000,0,164100000,112500000,58500000,0.47256438969764836,7.193548387096774,5.555555555555555,__nan__,__nan__,__nan__,0.9281215264912931
39,KMDA,Kamada Ltd. Ordinary Shares,"Kamada Ltd. provides plasma-derived protein therapeutics. It operates in two segments, Proprietary Products and Distribution. The company offers KAMRAB/KEDRAB for prophylaxis of rabies disease; CYTOGAM for prophylaxis of cytomegalovirus disease in kidney, lung, liver, pancreas, heart, and heart/lung transplant; WINRHO SDF for immune thrombocytopenic purpura and suppression of rhesus isoimmunization; HEPAGAM B for prevention of hepatitis B recurrence liver transplants and post-exposure prophylaxis; VARIZIG for post exposure prophylaxis of varicella; and GLASSIA for intravenous AATD. It also provides KamRho (D) IM for prophylaxis of hemolytic disease of newborns; KamRho (D) IV for immune thermobocytopunic purpura; and snake bite antiserum to treat snake bites by the vipera palaestinae and echis coloratus. In addition, the company distributes BRAMITOB to manage chronic pulmonary infection; FOSTER to treat asthma; PROVOCHOLINE for the diagnosis of bronchial airway hyperactivity; AEROBIKA, an OPEP device; RUPAFIN for Allergic rhinitis and Urticaria; IVIG for immunodeficiency-related conditions; VARITECT for chicken pox and zoster herpes; ZUTECTRA and HEPATECT CP for hepatitis B; MEGALOTECT CP for cytomegalovirus virus; RUCONEST for angioedema attacks; heparin sodium injection for thrombo-embolic disorders and prophylaxis of deep vein thrombosis and thromboembolic events; ALBUMIN for blood plasma; Factor VIII for hemophilia type A; and Factor IX for hemophilia type B. Further, it offers IXIARO for Japanese encephalitis; VIVOTIF for Salmonella Typhi; PROCYSBI for nephropathic cystinosis; LAMZEDE for alpha-mannosidosis ; and ELIGARD for prostate cancer. The company markets its products through strategic partners in the United States, as well as through distributors internationally. Kamada Ltd. has strategic partnerships with Takeda Pharmaceuticals Company Limited; PARI GmbH; and Kedrion Biopharma. The company was incorporated in 1990 and is headquartered in Rehovot, Israel.",Mr. Amir  London,Drug Manufacturers - Specialty & Generic,5.96,USD,342614176,https://images.financialmodelingprep.com/symbol/KMDA.png,35263,22.07,-0.03,20743,21534000,8284000,"[{'period': '2023', 'revenue': 142.52, 'unit': 'M', 'net_profit': 8.28}, {'period': '2022', 'revenue': 129.34, 'unit': 'M', 'net_profit': -2.32}, {'period': '2021', 'revenue': 103.64, 'unit': 'M', 'net_profit': -2.23}, {'period': '2020', 'revenue': 133.25, 'unit': 'M', 'net_profit': 17.14}]","[{'period': ""Q3 '24"", 'revenue': 41.74, 'unit': 'M', 'net_profit': 3.86}, {'period': ""Q2 '24"", 'revenue': 41.88, 'unit': 'M', 'net_profit': 4.43}, {'period': ""Q1 '24"", 'revenue': 37.4, 'unit': 'M', 'net_profit': 2.37}, {'period': ""Q4 '23"", 'revenue': 38.35, 'unit': 'M', 'net_profit': 5.06}, {'period': ""Q3 '23"", 'revenue': 37.93, 'unit': 'M', 'net_profit': 3.22}, {'period': ""Q2 '23"", 'revenue': 37.44, 'unit': 'M', 'net_profit': 1.81}]",0.17,0.15,354907000,169962000,55641000,110886000,21259584,8424694,49593000,55641000,-1535000,3.7515445719329215,4.569151227919001,4.281853281853282,"[0.006, 0.006]","['2013-06-13', '2013-06-13']",__nan__,0.31243677921258245
40,KMPH,KemPharm Inc. Common Stock,"KemPharm, Inc., a specialty pharmaceutical company, discovers and develops various proprietary prodrugs to treat serious medical conditions in the United States. The company utilizes its Ligand Activated Therapy technology to generate improved prodrug versions of FDA-approved drugs, as well as to generate prodrug versions of existing compounds that may have applications for new disease indications. Its prodrug product candidate pipeline is focused on the high need areas of attention deficit hyperactivity disorder, stimulant use disorder, and CNS rare diseases, including idiopathic hypersomnia (IH). The company's lead product candidate KP1077 which is under Phase II clinical trial for the treatment of IH and narcolepsy, is based on its prodrug of d-methylphenidate, known as serdexmethylphnidate. It is also developing KP879, a prodrug product candidate for the treatment of stimulant use disorder and is under Phase I clinical trial. In addition, the company has received FDA approval for AZSTARYS, a new once-daily treatment for attention deficit hyperactivity disorder in patents age six years and older, and for APADAZ, an immediate-release combination product containing benzhydrocodone, a prodrug of hydrocodone, and acetaminophen. KemPharm, Inc. has collaboration and license agreement, with KVK-Tech, Inc. and Commave Therapeutics SA. The company was incorporated in 2006 and is headquartered in Celebration, Florida.",Mr. Richard W. Pascoe,Biotechnology,5.81,USD,200473469,https://images.financialmodelingprep.com/symbol/KMPH.png,229541,-6.384615384615385,-0.02,64126,-24082000,-41543000,"[{'period': '2022', 'revenue': 10.46, 'unit': 'M', 'net_profit': -41.54}, {'period': '2021', 'revenue': 28.65, 'unit': 'M', 'net_profit': -8.55}, {'period': '2020', 'revenue': 13.29, 'unit': 'M', 'net_profit': -12.76}, {'period': '2019', 'revenue': 12.84, 'unit': 'M', 'net_profit': -24.52}]","[{'period': ""Q3 '23"", 'revenue': 2.9, 'unit': 'M', 'net_profit': -14.04}, {'period': ""Q2 '23"", 'revenue': 8.47, 'unit': 'M', 'net_profit': -5.08}, {'period': ""Q1 '23"", 'revenue': 2880000.0, 'unit': '', 'net_profit': -340.0}, {'period': ""Q4 '22"", 'revenue': 2.32, 'unit': 'M', 'net_profit': -9.02}, {'period': ""Q3 '22"", 'revenue': 2.87, 'unit': 'M', 'net_profit': -6.62}, {'period': ""Q2 '22"", 'revenue': 1.3, 'unit': 'M', 'net_profit': -24.04}]",-1.2,-1.2,115529000,93023000,82847000,29722000,8299000,20000000,11726000,65466000,-18810000,-4.018929422088505,-3.855990648743425,-3.1379310344827585,__nan__,__nan__,__nan__,0.2572687377195336
41,KNBE,KnowBe4 Inc. Class A Common Stock,"KnowBe4, Inc. engages in the development, marketing, and sale of its Software-as-a-Service-based security awareness platform. The company provides a platform incorporating security awareness training and simulated phishing with analytics and reporting that helps organizations manage the ongoing problem of social engineering. Its products include Kevin Mitnick Security Awareness Training, a security awareness training product; Compliance Plus, a compliance training product, which enables organizations to offer their employees with relevant, timely, and engaging compliance content across a range of topics from data privacy to diversity, equity, and inclusion; PhishER, its security orchestration, automation, and response product, which enables security professionals to prioritize and automate security workstreams in response to attacks targeted at the human layer; and KnowBe4 Compliance Manager, its governance, risk, and compliance product that enables organizations to analyze security risk and automate the management of compliance and audit functions. The company also offers Security Coach, a solution to address human behavior risks through human detection and response; and PasswordIQ that would be used to mitigate risk related to password hygiene issues, such as weak or breached passwords. It serves its customers directly through inside sales teams for enterprise and small and medium businesses, as well as indirectly through channel partners and managed service providers. The company was formerly known as SEQRIT, LLC and changed its name to KnowBe4, Inc. in January 2016. KnowBe4, Inc. was founded in 2010 and is headquartered in Clearwater, Florida.",Mr. Sjoerd  Sjouwerman,Software - Infrastructure,24.89,USD,0,https://images.financialmodelingprep.com/symbol/KNBE.png,1033836,0.0,0.0,0,6078000,-11845000,"[{'period': '2021', 'revenue': 246.3, 'unit': 'M', 'net_profit': -11.85}, {'period': '2020', 'revenue': 174.89, 'unit': 'M', 'net_profit': -2.43}, {'period': '2019', 'revenue': 120.58, 'unit': 'M', 'net_profit': -124.32}, {'period': '2018', 'revenue': 71.29, 'unit': 'M', 'net_profit': -9.25}]","[{'period': ""Q3 '22"", 'revenue': 85.84, 'unit': 'M', 'net_profit': 6.51}, {'period': ""Q2 '22"", 'revenue': 80.76, 'unit': 'M', 'net_profit': 3.35}, {'period': ""Q1 '22"", 'revenue': 75.03, 'unit': 'M', 'net_profit': 1.36}, {'period': ""Q4 '21"", 'revenue': 69.31, 'unit': 'M', 'net_profit': 4.4}, {'period': ""Q3 '21"", 'revenue': 64.09, 'unit': 'M', 'net_profit': -1.58}, {'period': ""Q2 '21"", 'revenue': 59.35, 'unit': 'M', 'net_profit': -16.86}]",-0.0695,-0.0695,537678000,356216000,273723000,320411000,54071000,0,225076000,273723000,71262000,-0.4584818246614398,-3.874485596707819,-3.4551282051282053,__nan__,__nan__,__nan__,0.5959161431191159
42,KNDI,Kandi Technologies Group Inc Common Stock,"Kandi Technologies Group, Inc. designs, develops, manufactures, and commercializes electric vehicle (EV) products and parts, and off-road vehicles in the People's Republic of China and internationally. It offers off-road vehicles, including all-terrain vehicles, utility vehicles, go-karts, electric scooters, and electric self-balancing scooters, as well as related parts; and EV parts comprising battery packs, body parts, EV controllers, air conditioning units, and other auto parts. The company was formerly known as Kandi Technologies, Corp. and changed its name to Kandi Technologies Group, Inc. in December 2012. Kandi Technologies Group, Inc. was founded in 2002 and is headquartered in Jinhua, the People's Republic of China.",Mr. Feng  Chen,Auto - Parts,1.115,USD,97404393,https://images.financialmodelingprep.com/symbol/KNDI.png,185584,-15.93,-0.035,250807,16713656,7132,"[{'period': '2023', 'revenue': 123600.0, 'unit': 'K', 'net_profit': 7.13}, {'period': '2022', 'revenue': 117.81, 'unit': 'M', 'net_profit': -12.85}, {'period': '2021', 'revenue': 91.49, 'unit': 'M', 'net_profit': 22.86}, {'period': '2020', 'revenue': 76.92, 'unit': 'M', 'net_profit': -10.39}]","[{'period': ""Q3 '24"", 'revenue': 29.95, 'unit': 'M', 'net_profit': -4.11}, {'period': ""Q2 '24"", 'revenue': 39.15, 'unit': 'M', 'net_profit': 1.67}, {'period': ""Q1 '24"", 'revenue': 20700000.0, 'unit': '', 'net_profit': 0.0}, {'period': ""Q4 '23"", 'revenue': 28.36, 'unit': 'M', 'net_profit': -4.56}, {'period': ""Q3 '23"", 'revenue': 36430.0, 'unit': 'K', 'net_profit': 868.9}, {'period': ""Q2 '23"", 'revenue': 35.95, 'unit': 'M', 'net_profit': 3.73}]",0.0001,0.0001,495456599,343548138,67704153,88946507,149901398,0,76673629,33756941,-114408333,45.06215332700622,1.0005549752299894,1.0005882352941176,__nan__,__nan__,__nan__,0.17952431591288584
43,KNSA,Kiniksa Pharmaceuticals Ltd. Class A Common Stock,"Kiniksa Pharmaceuticals, Ltd., a biopharmaceutical company, focuses on discovering, acquiring, developing, and commercializing therapeutic medicines for patients suffering from debilitating diseases with significant unmet medical needs worldwide. Its product candidates include ARCALYST, an interleukin-1alpha and interleukin-1beta, for the treatment of recurrent pericarditis, which is an inflammatory cardiovascular disease; Mavrilimumab, a monoclonal antibody inhibitor that completed Phase II clinical trials for the treatment of giant cell arteritis; Vixarelimab, a monoclonal antibody, which is in Phase 2a clinical trial for the treatment of prurigo nodularis, a chronic inflammatory skin condition; and KPL-404, a monoclonal antibody inhibitor of the CD40- CD154 interaction, a T-cell co-stimulatory signal critical for B-cell maturation, immunoglobulin class switching, and type 1 immune response. Kiniksa Pharmaceuticals, Ltd. was incorporated in 2015 and is based in Hamilton, Bermuda.",Mr. Sanj K. Patel,Biotechnology,21.17,USD,1528507131,https://images.financialmodelingprep.com/symbol/KNSA.png,362401,-176.42,-0.68,263912,-22855000,14084000,"[{'period': '2023', 'revenue': 270.26, 'unit': 'M', 'net_profit': 14.08}, {'period': '2022', 'revenue': 220.18, 'unit': 'M', 'net_profit': 183.36}, {'period': '2021', 'revenue': 38.54, 'unit': 'M', 'net_profit': -157.92}, {'period': '2020', 'revenue': 0.0, 'unit': 'M', 'net_profit': -161.38}]","[{'period': ""Q3 '24"", 'revenue': 112.21, 'unit': 'M', 'net_profit': -12.69}, {'period': ""Q2 '24"", 'revenue': 108.63, 'unit': 'M', 'net_profit': -3.91}, {'period': ""Q1 '24"", 'revenue': 79.86, 'unit': 'M', 'net_profit': -17.7}, {'period': ""Q4 '23"", 'revenue': 83.39, 'unit': 'M', 'net_profit': 25.24}, {'period': ""Q3 '23"", 'revenue': 67.05, 'unit': 'M', 'net_profit': -13.86}, {'period': ""Q2 '23"", 'revenue': 71.47, 'unit': 'M', 'net_profit': 14.97}]",0.2,0.2,526322000,276297000,206371000,87483000,21266000,0,63666000,107954000,13171000,-3.338585899928374,-0.9231906109738606,-0.9242424242424242,__nan__,__nan__,__nan__,0.16621573865428388
44,KNSL,Kinsale Capital Group Inc. Common Stock,"Kinsale Capital Group, Inc., a specialty insurance company, provides property and casualty insurance products in the United States. The company's commercial lines offerings include construction, small business, excess and general casualty, commercial property, allied health, life sciences, energy, environmental, health care, inland marine, public entity, and commercial insurance, as well as product, professional, and management liability insurance. It markets and sells its insurance products in all 50 states, the District of Columbia, the Commonwealth of Puerto Rico, and the U.S. Virgin Islands primarily through a network of independent insurance brokers. The company was founded in 2009 and is headquartered in Richmond, Virginia.",Mr. Michael Patrick Kehoe J.D.,Insurance - Property & Casualty,499.95,USD,11642835600,https://images.financialmodelingprep.com/symbol/KNSL.png,147385,29.03,0.68,139239,397592000,308093000,"[{'period': '2023', 'revenue': 1220.0, 'unit': 'M', 'net_profit': 308.09}, {'period': '2022', 'revenue': 819.2, 'unit': 'M', 'net_profit': 159.11}, {'period': '2021', 'revenue': 639.78, 'unit': 'M', 'net_profit': 152.66}, {'period': '2020', 'revenue': 459.89, 'unit': 'M', 'net_profit': 88.42}]","[{'period': ""Q3 '24"", 'revenue': 418.06, 'unit': 'M', 'net_profit': 114.23}, {'period': ""Q2 '24"", 'revenue': 383.34, 'unit': 'M', 'net_profit': 92.58}, {'period': ""Q1 '24"", 'revenue': 372.79, 'unit': 'M', 'net_profit': 98.94}, {'period': ""Q4 '23"", 'revenue': 351.17, 'unit': 'M', 'net_profit': 103.39}, {'period': ""Q3 '23"", 'revenue': 314.37, 'unit': 'M', 'net_profit': 76.11}, {'period': ""Q2 '23"", 'revenue': 295.77, 'unit': 'M', 'net_profit': 72.79}]",13.37,13.22,3772974000,517742000,126694000,2686142000,391048000,0,1492621000,126694000,853228000,0.9627484955743475,0.936303530801815,0.9182209469153515,"[0.15, 0.05]","['2024-11-29', '2016-09-13']",__nan__,0.7119428864338848
45,KNTE,Kinnate Biopharma Inc. Common Stock,"Kinnate Biopharma Inc., a biopharmaceutical company, focuses on the discovery and development of small molecule kinase inhibitors to treat genomically defined cancers in the United States. The company develops KIN-2787, a rapidly accelerated fibrosarcoma inhibitor for the treatment of patients with lung cancer, melanoma, and other solid tumors; KIN-3248 small-molecule kinase inhibitors that target cancer-associated alterations in fibroblast growth factor receptors FGFR2 and FGFR3 genes; and small molecule research programs, including Cyclin-Dependent Kinase 12(CDK12) inhibitor in its KIN004 program. The company was incorporated in 2018 and is headquartered in San Francisco, California. Kinnate Biopharma Inc. is a former subsidiary of Fount Therapeutics, LLC.",Mr. Nima  Farzan M.B.A.,Biotechnology,2.65,USD,124990960,https://images.financialmodelingprep.com/symbol/KNTE.png,367164,-0.9532374100719424,-0.01,2121570,-118209000,-112649000,"[{'period': '2023', 'revenue': 0.0, 'unit': 'M', 'net_profit': -112.65}, {'period': '2022', 'revenue': 0.0, 'unit': 'M', 'net_profit': -114.02}, {'period': '2021', 'revenue': 0.0, 'unit': 'M', 'net_profit': -89.42}, {'period': '2020', 'revenue': 0.0, 'unit': 'M', 'net_profit': -35.43}]","[{'period': ""Q4 '23"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -17.06}, {'period': ""Q3 '23"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -30.73}, {'period': ""Q2 '23"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -31.92}, {'period': ""Q1 '23"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -31.23}, {'period': ""Q4 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -29.95}, {'period': ""Q3 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -30.1}]",-2.42,-2.42,173605000,158177000,154034000,14278000,0,10630000,11995000,56998000,-100043000,-0.002476318088146747,0.012032871137772867,0.06563706563706562,__nan__,__nan__,__nan__,0.08224417499495983
46,KOD,Kodiak Sciences Inc Common Stock,"Kodiak Sciences Inc., a clinical stage biopharmaceutical company, researches, develops, and commercializes therapeutics to treat retinal diseases. Its lead product candidate is KSI-301, an anti-vascular endothelial growth factor antibody biopolymer that is in Phase IIb/III clinical study to treat wet age-related macular degeneration (AMD), as well as for the treatment of diabetic macular edema, naïve macular edema due to retinal vein occlusion, and non-proliferative diabetic retinopathy. The company's preclinical stage product candidate includes KSI-501, a bispecific conjugate to treat retinal diseases with an inflammatory component; and KSI-601, a triplet inhibitor for the treatment of dry AMD. The company was formerly known as Oligasis, LLC and changed its name to Kodiak Sciences Inc. in September 2015. Kodiak Sciences Inc. was incorporated in 2009 and is based in Palo Alto, California.",Dr. Victor  Perlroth M.D.,Biotechnology,7.27,USD,382575026,https://images.financialmodelingprep.com/symbol/KOD.png,281280,-1.8,-0.16,542267,-259023000,-260491000,"[{'period': '2023', 'revenue': 0.0, 'unit': 'M', 'net_profit': -260.49}, {'period': '2022', 'revenue': 0.0, 'unit': 'M', 'net_profit': -333.82}, {'period': '2021', 'revenue': 0.0, 'unit': 'M', 'net_profit': -266.99}, {'period': '2020', 'revenue': 0.0, 'unit': 'M', 'net_profit': -133.1}]","[{'period': ""Q3 '24"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -43.95}, {'period': ""Q2 '24"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -45.12}, {'period': ""Q1 '24"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -43.04}, {'period': ""Q4 '23"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -59.52}, {'period': ""Q3 '23"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -50.01}, {'period': ""Q2 '23"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -80.19}]",-4.97,-4.97,479372000,289309000,285507000,213591000,0,6324000,41729000,285507000,-195610000,0.19758429263577898,0.21967329992241397,0.2222222222222222,__nan__,__nan__,__nan__,0.4455641964904083
47,KOPN,Kopin Corporation Common Stock,"Kopin Corporation, together with its subsidiaries, invents, develops, manufactures, and sells microdisplays, subassemblies, head-mounted and hand-held systems, and related components for defense, enterprise, industrial, and consumer products in the United States, the Asia-Pacific, Europe, and internationally. It offers miniature active-matrix liquid crystal displays, liquid crystal on silicon displays/spatial light modulators, organic light emitting diode displays, application specific integrated circuits, backlights, and optical lenses; and headset systems. The company's products are used in soldier, avionic, armored vehicle and training, and simulation defense applications; industrial, public safety, and medical headsets; 3D optical inspection systems; and consumer augmented reality and virtual reality wearable headsets systems. Kopin Corporation was incorporated in 1984 and is headquartered in Westborough, Massachusetts.",Mr. Michael  Murray,"Hardware, Equipment & Parts",1.23,USD,195325230,https://images.financialmodelingprep.com/symbol/KOPN.png,1278117,-3.07,0.06,1032614,-16569282,-19748219,"[{'period': '2023', 'revenue': 40.39, 'unit': 'M', 'net_profit': -19.75}, {'period': '2022', 'revenue': 47.4, 'unit': 'M', 'net_profit': -19.33}, {'period': '2021', 'revenue': 45.67, 'unit': 'M', 'net_profit': -13.77}, {'period': '2020', 'revenue': 40.13, 'unit': 'M', 'net_profit': -4.53}]","[{'period': ""Q3 '24"", 'revenue': 10.92, 'unit': 'B', 'net_profit': -3.46}, {'period': ""Q2 '24"", 'revenue': 12.34, 'unit': 'M', 'net_profit': -5.92}, {'period': ""Q1 '24"", 'revenue': 10.03, 'unit': 'M', 'net_profit': -32.55}, {'period': ""Q4 '23"", 'revenue': 8.58, 'unit': 'M', 'net_profit': -6.49}, {'period': ""Q3 '23"", 'revenue': 10.6, 'unit': 'M', 'net_profit': -2.45}, {'period': ""Q2 '23"", 'revenue': 10.46, 'unit': 'M', 'net_profit': -8.18}]",-0.18,-0.18,49312316,39830543,17402685,19803421,13115845,4688522,15878315,5710685,-16210164,0.21354028103697,-0.021833189185804912,0.14285714285714285,__nan__,__nan__,__nan__,0.4015917849001454
48,KOR,Corvus Gold Inc. Common Shares,,None,,3.21,USD,415595487,https://images.financialmodelingprep.com/symbol/KOR.png,89153,-20.58,0.0,117739,,,[],[],,,,,,,,,,,,,,,"[1.543, 0.115]","['2017-12-27', '2016-12-23']",__nan__,__nan__
49,KOSS,Koss Corporation Common Stock,"Koss Corporation, together with its subsidiaries, designs, manufactures, and sells stereo headphones and related accessories in the United States, the Czech Republic, Sweden, Canada, the Russian Federation, Japan, Malaysia, and internationally. It offers high-fidelity headphones, wireless Bluetooth headphones, wireless Bluetooth speakers, computer headsets, telecommunications headsets, active noise canceling headphones, and compact disc recordings under the Koss Classics label. The company sells its products through distributors, international distributors, audio specialty stores, the internet, national retailers, grocery stores, electronics retailers, military exchanges, and prisons under the Koss name, as well as private label. It also sells its products to distributors for resale to school systems, as well as directly to other manufacturers. The company also exports its products. Koss Corporation was founded in 1953 and is headquartered in Milwaukee, Wisconsin.",Mr. Michael J. Koss,Consumer Electronics,6.94,USD,64894552,https://images.financialmodelingprep.com/symbol/KOSS.png,203563,-57.83,-0.08,94944,-1679887,-950911,"[{'period': '2024', 'revenue': 12270.0, 'unit': 'K', 'net_profit': -950.91}, {'period': '2023', 'revenue': 13.1, 'unit': 'M', 'net_profit': 8.3}, {'period': '2022', 'revenue': 17.61, 'unit': 'M', 'net_profit': 1.27}, {'period': '2021', 'revenue': 19550.0, 'unit': 'K', 'net_profit': 493.59}]","[{'period': ""Q1 '25"", 'revenue': 3200.0, 'unit': 'K', 'net_profit': -419.54}, {'period': ""Q4 '24"", 'revenue': 2890.0, 'unit': 'K', 'net_profit': -110.37}, {'period': ""Q3 '24"", 'revenue': 2640.0, 'unit': 'K', 'net_profit': -313.78}, {'period': ""Q2 '24"", 'revenue': 3360.0, 'unit': 'K', 'net_profit': -269.15}, {'period': ""Q1 '24"", 'revenue': 3370.0, 'unit': 'K', 'net_profit': -257.61}, {'period': ""Q4 '23"", 'revenue': 3100.0, 'unit': 'K', 'net_profit': -262.63}]",-0.1,-0.1,37199479,21917161,14941540,6052303,1420504,4994327,1297658,2837081,-652291,0.9318612839300902,-1.114534747867479,-1.1111111111111112,"[0.06, 0.06]","['2014-03-27', '1981-08-06']",__nan__,0.16269859585936675
50,KPTI,Karyopharm Therapeutics Inc. Common Stock,"Karyopharm Therapeutics Inc., a commercial-stage pharmaceutical company, discovers, develops, and commercializes drugs directed against nuclear export for the treatment of cancer and other diseases. The company discovers, develops, and commercializes novel and Selective Inhibitor of Nuclear Export (SINE) compounds function by binding with and inhibiting the nuclear export protein XPO1. Its lead compound, include XPOVIO in combination with bortezomib and dexamethasone for the treatment of adult patients with multiple myeloma, in combination with dexamethasone for the treatment of adult patients with heavily pretreated multiple myeloma, and for the treatment of adult patients with relapsed or refractory diffuse large B-cell lymphoma. The company has license agreement with Menarini Group to develop and commercialize NEXPOVIO for human oncology indications in Europe, including the United Kingdom; Latin America; and other countries. Its oral SINE compounds also designed to force nuclear accumulation in the levels of multiple tumor suppressor and growth regulatory proteins. The company was incorporated in 2008 and is headquartered in Newton, Massachusetts.",Mr. Richard A. Paulson M.B.A.,Biotechnology,0.81,USD,101505150,https://images.financialmodelingprep.com/symbol/KPTI.png,756053,-0.77,-0.0158,1011975,-118423000,-143099000,"[{'period': '2023', 'revenue': 146.03, 'unit': 'M', 'net_profit': -143.1}, {'period': '2022', 'revenue': 157.07, 'unit': 'M', 'net_profit': -165.29}, {'period': '2021', 'revenue': 209.82, 'unit': 'M', 'net_profit': -124.09}, {'period': '2020', 'revenue': 108.08, 'unit': 'M', 'net_profit': -196.27}]","[{'period': ""Q3 '24"", 'revenue': 38.78, 'unit': 'M', 'net_profit': -32.07}, {'period': ""Q2 '24"", 'revenue': 42.79, 'unit': 'M', 'net_profit': 23.79}, {'period': ""Q1 '24"", 'revenue': 33.13, 'unit': 'M', 'net_profit': -37.36}, {'period': ""Q4 '23"", 'revenue': 33.75, 'unit': 'M', 'net_profit': -41.84}, {'period': ""Q3 '23"", 'revenue': 36.01, 'unit': 'M', 'net_profit': -34.51}, {'period': ""Q2 '23"", 'revenue': 37.58, 'unit': 'M', 'net_profit': -32.63}]",-1.25,-1.25,240438000,233921000,191443000,376644000,26962000,0,69479000,52231000,-92723000,0.1499012957180288,0.1342601835550635,0.3811881188118812,__nan__,__nan__,__nan__,1.5664911536445987
