,symbol,name,description__profile,ceo__profile,industry__profile,price__profile,currency__profile,mktCap__profile,image__profile,volAvg__profile,pe__quote,change__quote,volume__quote,ebitda__income_statement,netIncome__income_statement,annual_earnings,quaterly_earnings,eps__income_statement,epsdiluted__income_statement,totalAssets__balance_sheet_statement,totalCurrentAssets__balance_sheet_statement,cashAndShortTermInvestments__balance_sheet_statement,totalLiabilities__balance_sheet_statement,netReceivables__balance_sheet_statement,longTermInvestments__balance_sheet_statement,totalCurrentLiabilities__balance_sheet_statement,cashAndCashEquivalents__balance_sheet_statement,freeCashFlow__cash_flow_statement,growthEBITDA__income_statement_growth,growthNetIncome__income_statement_growth,growthEPS__income_statement_growth,dividend__historical-price-full/stock_dividend,date__historical-price-full/stock_dividend,derived__netIncomeMargin,derived__debtRatio
65,SSPK,Silver Spike Acquisition Corp. Class A Ordinary Shares,"Silver Spike Acquisition Corp is a blank check company. The Company is formed for the purpose of effecting a merger, amalgamation, share exchange, asset acquisition, share purchase, reorganization or similar business combination with one or more businesses. It intends to focus on the cannabis and related health and wellness industries. It also intends to focus on non-plant touching businesses that support the functioning of cannabis activity but are not directly related to cultivation, manufacturing, processing, branding, transportation, distribution, storage or sale of cannabis and cannabis-based products. The Company has not conducted any operations and has generated no revenues.",Mr. Scott Gordon,Shell Companies,18.84,USD,3384643661,https://images.financialmodelingprep.com/symbol/SSPK.png,355833,0,0.04999924,348357,,,[],"[{'period': ""Q2 '21"", 'revenue': 46.93, 'unit': 'M', 'net_profit': 16.84}, {'period': ""Q1 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -78.93}]",,,,,,,,,,,,,,,__nan__,__nan__,__nan__,__nan__
66,SSPKW,Silver Spike Acquisition Corp. Warrants,,None,Shell Companies,6.36,USD,0,https://images.financialmodelingprep.com/symbol/SSPKW.png,0,0,-0.35999966,283302,2115410,2115410,"[{'period': '2020', 'revenue': 0.0, 'unit': 'M', 'net_profit': 2.12}]","[{'period': ""Q2 '21"", 'revenue': 46.93, 'unit': 'M', 'net_profit': 16.84}, {'period': ""Q4 '20"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 2.12}]",0.09,0.09,254531246,343540,254500413,11902970,0,0,0,312707,-581882,0,0,0,__nan__,__nan__,__nan__,0.04676427820574924
67,SSRM,SSR Mining Inc. Common Stock,"SSR Mining Inc., together with its subsidiaries, engages in the acquisition, exploration, development, and operation of precious metal resource properties in Turkey and the Americas. The company explores for gold, silver, copper, lead, and zinc deposits. Its projects include the Çöpler Gold mine located in Erzincan, Turkey; the Marigold mine located in Humboldt County, Nevada, the United States; the Seabee Gold Operation located in Saskatchewan, Canada; and the Puna Operations in Jujuy, Argentina. The company was formerly known as Silver Standard Resources Inc. and changed its name to SSR Mining Inc. in August 2017. SSR Mining Inc. was incorporated in 1946 and is based in Denver, Colorado.","Mr. Rodney P. Antal Accountancy, B.Bus, C.P.A.",Gold,9.27,USD,1877527260,https://images.financialmodelingprep.com/symbol/SSRM.png,2650277,-7.19,0.11,2393178,-175514000,-261277000,"[{'period': '2024', 'revenue': 995.62, 'unit': 'M', 'net_profit': -261.28}, {'period': '2023', 'revenue': 1430.0, 'unit': 'M', 'net_profit': -98.01}, {'period': '2022', 'revenue': 1150.0, 'unit': 'M', 'net_profit': 194.14}, {'period': '2021', 'revenue': 1470.0, 'unit': 'M', 'net_profit': 368.08}]","[{'period': ""Q4 '24"", 'revenue': 323.19, 'unit': 'M', 'net_profit': 5.55}, {'period': ""Q3 '24"", 'revenue': 257.36, 'unit': 'M', 'net_profit': 10.56}, {'period': ""Q2 '24"", 'revenue': 184.8, 'unit': 'M', 'net_profit': 9.69}, {'period': ""Q1 '24"", 'revenue': 229.21, 'unit': 'M', 'net_profit': -285.8}, {'period': ""Q4 '23"", 'revenue': 437.67, 'unit': 'M', 'net_profit': -223.87}, {'period': ""Q3 '23"", 'revenue': 385.39, 'unit': 'M', 'net_profit': 130.66}]",-1.29,-1.29,5189020000,1029034000,417347000,1242159000,0,34000,218877000,387882000,-103404000,-6.739178073340583,-1.6659014152050364,-1.6875000000000002,"[0.07, 0.05]","['2023-11-09', '2021-03-04']",__nan__,0.23938219548199852
68,SSSS,SuRo Capital Corp. Common Stock,"SuRo Capital Corp. is a business development company. The firm seeks to invest in growing, late stage, venture capital-backed private companies. SuRo Capital Corp. was founded in 2010 and is based in San Francisco, California.",Mr. Mark David Klein,Asset Management,4.475,USD,105394752,https://images.financialmodelingprep.com/symbol/SSSS.png,280942,-2.8,-0.045,152014,0,-38124247,"[{'period': '2024', 'revenue': 4670000.0, 'unit': 'M', 'net_profit': -38.12}, {'period': '2023', 'revenue': 6.6, 'unit': 'M', 'net_profit': 5.07}, {'period': '2022', 'revenue': 3.46, 'unit': 'M', 'net_profit': -132.18}, {'period': '2021', 'revenue': 1.47, 'unit': 'M', 'net_profit': 147.07}]","[{'period': ""Q4 '24"", 'revenue': 3880.0, 'unit': 'K', 'net_profit': 44.53}, {'period': ""Q3 '24"", 'revenue': -2.51, 'unit': 'M', 'net_profit': -5.45}, {'period': ""Q2 '24"", 'revenue': 0.9977400000000001, 'unit': 'M', 'net_profit': -10.65}, {'period': ""Q1 '24"", 'revenue': 1.53, 'unit': 'M', 'net_profit': -22.07}, {'period': ""Q4 '23"", 'revenue': 2.46, 'unit': 'M', 'net_profit': -9.12}, {'period': ""Q3 '23"", 'revenue': 1.47, 'unit': 'M', 'net_profit': 25.19}]",-1.6,-1.6,231599593000000,20791662000000,20035640000000,74027507000000,801320,209380742,29051408000000,20035640000000,2369639000000,0,-8.524291755265924,-9.421052631578947,"[0.11, 2.76]","['2022-03-24', '2016-01-04']",__nan__,0.31963573873810736
69,SSTI,ShotSpotter Inc. Common Stock,"ShotSpotter, Inc. provides precision-policing and security solutions for law enforcement and security personnel in the United States, South Africa, and the Bahamas. Its solutions include ShotSpotter Respond, a public safety solution, which serves cities and municipalities to identify, locate, and deter gun violence by incorporating a real-time gunshot detection system into their policing systems; and ShotSpotter Connect, a patrol management software to help plan directed patrols and tactics to deter a broad set of crime types. The company also provides ShotSpotter SecureCampus and ShotSpotter SiteSecure that helps the law enforcement and security personnel serving universities, corporate campuses, big-box retail, malls, and key infrastructure or transportation centers to mitigate risk and enhance security by notifying authorities of a outdoor gunfire incident and saving minutes for first responders to arrive. In addition, it offers ShotSpotter Investigate, a cloud-based investigative platform to help law enforcement agencies modernize every phase of an investigation and accelerate case work with easy-to-use software tools. Further, it provides ShotSpotter Labs, a technology to adapt and extend commercial technology to address significant wildlife and environmental issues. The company sells its solutions through its direct sales teams. ShotSpotter, Inc. was founded in 1996 and is headquartered in Fremont, California.",Mr. Ralph A. Clark,Software - Application,15.19,USD,192398059,https://images.financialmodelingprep.com/symbol/SSTI.png,66624,-21.1,-0.23,65759,2614664,-9180000,"[{'period': '2024', 'revenue': 102.03, 'unit': 'M', 'net_profit': -9.18}, {'period': '2023', 'revenue': 92.72, 'unit': 'M', 'net_profit': -2.72}, {'period': '2022', 'revenue': 81.0, 'unit': 'M', 'net_profit': 6.38}, {'period': '2021', 'revenue': 58.16, 'unit': 'M', 'net_profit': -4.43}]","[{'period': ""Q4 '24"", 'revenue': 23.41, 'unit': 'M', 'net_profit': -4.08}, {'period': ""Q3 '24"", 'revenue': 26.25, 'unit': 'M', 'net_profit': -1.44}, {'period': ""Q2 '24"", 'revenue': 26960.0, 'unit': 'K', 'net_profit': -752.0}, {'period': ""Q1 '24"", 'revenue': 25.41, 'unit': 'M', 'net_profit': -2.91}, {'period': ""Q4 '23"", 'revenue': 26.05, 'unit': 'M', 'net_profit': 3.64}, {'period': ""Q3 '23"", 'revenue': 23.98, 'unit': 'M', 'net_profit': -1.87}]",-0.72,-0.72,136793000,43528000,13183000,64394000,25464000,0,56059000,13183000,15788000,-0.7149297863061491,-2.377483443708609,-2.272727272727273,__nan__,__nan__,__nan__,0.47074046186573876
70,SSYS,Stratasys Ltd. Ordinary Shares (Israel),"Stratasys Ltd. provides connected polymer-based 3D printing solutions. It offers 3D printing systems, such as polyjet printers, FDM printers, stereolithography printing systems, and programmable photo polymerization printers for rapid prototyping, such as design validation, visualization, and communication. The company also provides 3D printing materials, including approximately FDM spool-based filament materials, polyjet cartridge-based resin materials, non-color digital materials, and color variations for use in 3D printers and production systems. In addition, it offers GrabCAD Additive Manufacturing Platform, an open and enterprise-ready software that enables manufacturers to manage production-scale additive manufacturing operations; GrabCAD Shop, which simplifies the 3D printing shop workflow; GrabCAD software development kit that provides application programming interfaces, documentation, sample code, and professional support network; and GrabCAD Workbench, a cloud-based project data management solution. Further, the company operates Thingiverse.com, an online community for sharing downloadable and digital 3D designs; and GrabCAD Community for mechanical engineers, designers, manufacturers, and students, as well as offers on-site system installation, operator training, maintenance and repair, and remote technical support services. Its products and services are primarily used in the aerospace, automotive, transportation, healthcare, consumer products, dental, medical, and educational industries. The company sells its products through a network of resellers and independent sales agents worldwide. Stratasys Ltd. was incorporated in 1989 and is headquartered in Eden Prairie, Minnesota.",Mr. Yoav  Zeif Ph.D.,Computer Hardware,8.72,USD,625943400,https://images.financialmodelingprep.com/symbol/SSYS.png,637167,-5.13,-0.36,647844,-40323000,-120283000,"[{'period': '2024', 'revenue': 572.46, 'unit': 'M', 'net_profit': -120.28}, {'period': '2023', 'revenue': 627.6, 'unit': 'M', 'net_profit': -123.07}, {'period': '2022', 'revenue': 651.48, 'unit': 'M', 'net_profit': -23.25}, {'period': '2021', 'revenue': 607.22, 'unit': 'M', 'net_profit': -62.93}]","[{'period': ""Q4 '24"", 'revenue': 150.36, 'unit': 'M', 'net_profit': -41.94}, {'period': ""Q3 '24"", 'revenue': 140.01, 'unit': 'M', 'net_profit': -26.61}, {'period': ""Q2 '24"", 'revenue': 138.04, 'unit': 'M', 'net_profit': -25.74}, {'period': ""Q1 '24"", 'revenue': 144.05, 'unit': 'M', 'net_profit': -25.98}, {'period': ""Q4 '23"", 'revenue': 156.34, 'unit': 'M', 'net_profit': -14.96}, {'period': ""Q3 '23"", 'revenue': 162.13, 'unit': 'M', 'net_profit': -47.28}]",-1.7,-1.7,1029746000,512961000,150700000,236755000,152979000,80205000,167214000,70200000,-4888000,-0.13222328297860392,0.02267741358857273,0.05027932960893859,__nan__,__nan__,__nan__,0.2299159210135315
71,STAA,STAAR Surgical Company Common Stock,"STAAR Surgical Company, together with its subsidiaries, designs, develops, manufactures, markets, and sells implantable lenses for the eye, and companion delivery systems to deliver the lenses into the eye. The company provides Visian implantable Collamer lens product family (ICLs) to treat visual disorders, such as myopia, hyperopia, astigmatism, and presbyopia; and Hyperopic ICL, which treats far-sightedness. It also offers preloaded silicone cataract intraocular lenses and injector systems for use in cataract surgery. In addition, the company sells injector parts, and other related instruments and devices. It markets its products to health care providers, including ophthalmic surgeons, vision and surgical centers, hospitals, government facilities, and distributors, as well as products are primarily used by ophthalmologists. The company sells its products directly through its sales representatives in the United States, Japan, Germany, Spain, Canada, the United Kingdom, and Singapore, as well as through own representatives and independent distributors in China, Korea, India, France, Benelux, Italy, and internationally. STAAR Surgical Company was incorporated in 1982 and is headquartered in Lake Forest, California.",Mr. Stephen C. Farrell CFA,Medical - Instruments & Supplies,15.09,USD,744320286,https://images.financialmodelingprep.com/symbol/STAA.png,1139059,-36.8,-1.05,1393310,-5720000,-20208,"[{'period': '2024', 'revenue': 313900.0, 'unit': 'K', 'net_profit': -20.21}, {'period': '2023', 'revenue': 322.42, 'unit': 'M', 'net_profit': 21.35}, {'period': '2022', 'revenue': 284.39, 'unit': 'M', 'net_profit': 39.66}, {'period': '2021', 'revenue': 230.47, 'unit': 'M', 'net_profit': 27.51}]","[{'period': ""Q4 '24"", 'revenue': 48950.0, 'unit': 'K', 'net_profit': -34.23}, {'period': ""Q3 '24"", 'revenue': 88.59, 'unit': 'M', 'net_profit': 9.98}, {'period': ""Q2 '24"", 'revenue': 99.0, 'unit': 'M', 'net_profit': 7.38}, {'period': ""Q1 '24"", 'revenue': 77.36, 'unit': 'M', 'net_profit': -3.34}, {'period': ""Q4 '23"", 'revenue': 76.27, 'unit': 'M', 'net_profit': 7.76}, {'period': ""Q3 '23"", 'revenue': 80.31, 'unit': 'M', 'net_profit': 4.82}]",-0.41,-0.41,509524000,367940000,230494000,112189000,79262000,0,70306000,144159000,-7669000,-1.172180247433852,-1.0009466435564716,-1.9318181818181817,__nan__,__nan__,__nan__,0.22018393637983688
72,STAF,Staffing 360 Solutions Inc. Common Stock (DE),"Staffing 360 Solutions, Inc., a staffing company, engages in the acquisition of staffing companies in the United States and the United Kingdom. It provides temporary contractors; and recruits candidates for permanent placement. The company focuses primarily on the staffing companies supporting accounting and finance, information technology, engineering, administration, and commercial disciplines. The company was formerly known as Golden Fork Corporation and changed its name to Staffing 360 Solutions, Inc. in March 2012. Staffing 360 Solutions, Inc. was incorporated in 2009 and is headquartered in New York, New York.",Mr. Brendan  Flood,Staffing & Employment Services,1.62,USD,2662859,https://images.financialmodelingprep.com/symbol/STAF.png,400122,-0.04426229508196721,-0.505,201407,-8044000,-26041000,"[{'period': '2023', 'revenue': 190.88, 'unit': 'M', 'net_profit': -26.04}, {'period': '2022', 'revenue': 244.92, 'unit': 'M', 'net_profit': -16.99}, {'period': '2021', 'revenue': 197.77, 'unit': 'M', 'net_profit': 8.16}, {'period': '2020', 'revenue': 204.53, 'unit': 'M', 'net_profit': -15.64}]","[{'period': ""Q3 '24"", 'revenue': 46.1, 'unit': 'M', 'net_profit': -2.84}, {'period': ""Q2 '24"", 'revenue': 44.18, 'unit': 'M', 'net_profit': -1.97}, {'period': ""Q1 '24"", 'revenue': 41.44, 'unit': 'M', 'net_profit': -2.56}, {'period': ""Q4 '23"", 'revenue': 2.23, 'unit': 'M', 'net_profit': -16.05}, {'period': ""Q3 '23"", 'revenue': 63.47, 'unit': 'M', 'net_profit': -4.25}, {'period': ""Q2 '23"", 'revenue': 62.08, 'unit': 'M', 'net_profit': -2.88}]",-54.01,-54.01,70725000,28700000,721000,78535000,17783000,0,74119000,721000,-11987000,-4.483759203118233,-0.5323643638931388,0.3283173734610123,"[0.01, 0.01]","['2019-12-12', '2019-02-14']",__nan__,1.110427712972782
73,STAY,Extended Stay America Inc. Paired Shares,"Extended Stay America, Inc., together with its subsidiaries, owns, operates, develops, and manages hotels in the United States. As of May 4, 2020, the company had a network of 634 hotels. It serves customers in the mid-priced extended stay segment. The company also licenses Extended Stay America brand to third party franchisees. Extended Stay America, Inc. was founded in 1995 and is headquartered in Charlotte, North Carolina.",Mr. Bruce Haase,Travel Lodging,20.46,USD,0,https://images.financialmodelingprep.com/symbol/STAY.png,4158889,0,0.0,1,400065000,96256000,"[{'period': '2020', 'revenue': 1040.0, 'unit': 'M', 'net_profit': 96.26}, {'period': '2019', 'revenue': 1220.0, 'unit': 'M', 'net_profit': 69.67}, {'period': '2018', 'revenue': 1280.0, 'unit': 'M', 'net_profit': 112.86}, {'period': '2017', 'revenue': 1280.0, 'unit': 'M', 'net_profit': 78.85}]","[{'period': ""Q1 '21"", 'revenue': 259.57, 'unit': 'M', 'net_profit': 1.92}, {'period': ""Q4 '20"", 'revenue': 259.29, 'unit': 'M', 'net_profit': 79.84}, {'period': ""Q3 '20"", 'revenue': 285.89, 'unit': 'M', 'net_profit': 24.22}, {'period': ""Q2 '20"", 'revenue': 230.83, 'unit': 'M', 'net_profit': -12.36}, {'period': ""Q1 '20"", 'revenue': 266.3, 'unit': 'M', 'net_profit': 4.55}, {'period': ""Q4 '19"", 'revenue': 284.2, 'unit': 'M', 'net_profit': -46.83}]",0.54,0.54,3551963000,26860000,13151000,2951706000,13709000,0,1480532000,13151000,-127000000,-0.032373926714233885,0.38163862892576217,0.4594594594594596,"[1.75, 0.08]","['2021-06-14', '2014-03-10']",__nan__,0.8310069671333851
74,STBA,S&T Bancorp Inc. Common Stock,"S&T Bancorp, Inc. operates as the bank holding company for S&T Bank that provides retail and commercial banking products and services. The company operates through six segments: Commercial Real Estate, Commercial and Industrial, Business Banking, Commercial Construction, Consumer Real Estate, and Other Consumer. The company accepts time and demand deposits; and offers commercial and consumer loans, cash management services, and brokerage and trust services, as well as acts as guardian and custodian of employee benefits. It also manages private investment accounts for individuals and institutions. In addition, the company distributes life insurance and long-term disability income insurance products, as well as offers title insurance agency services to commercial customers; and acts as a reinsurer of credit life, accident, and health insurance policies. As of December 31, 2021, it operated 73 banking branches and 5 loan production offices located in Western Pennsylvania, Eastern Pennsylvania, Northeast Ohio, Central Ohio, and Upstate New York. S&T Bancorp, Inc. was founded in 1902 and is headquartered in Indiana, Pennsylvania.",Mr. Christopher J. McComish,Banks - Regional,33.69,USD,1292692038,https://images.financialmodelingprep.com/symbol/STBA.png,177765,9.88,0.15,179620,0,131265000,"[{'period': '2024', 'revenue': 515.87, 'unit': 'M', 'net_profit': 131.26}, {'period': '2023', 'revenue': 389.14, 'unit': 'M', 'net_profit': 144.78}, {'period': '2022', 'revenue': 374.04, 'unit': 'M', 'net_profit': 135.52}, {'period': '2021', 'revenue': 340.72, 'unit': 'M', 'net_profit': 110.34}]","[{'period': ""Q4 '24"", 'revenue': 94.33, 'unit': 'M', 'net_profit': 33.06}, {'period': ""Q3 '24"", 'revenue': 96.35, 'unit': 'M', 'net_profit': 32.59}, {'period': ""Q2 '24"", 'revenue': 142.07, 'unit': 'M', 'net_profit': 34.37}, {'period': ""Q1 '24"", 'revenue': 140.58, 'unit': 'M', 'net_profit': 31.24}, {'period': ""Q4 '23"", 'revenue': 144.77, 'unit': 'M', 'net_profit': 37.05}, {'period': ""Q3 '23"", 'revenue': 99.57, 'unit': 'M', 'net_profit': 33.47}]",3.4,3.4,9657972000,1232411000,1232411000,8277678000,0,0,150000000,244820000,173367000,0,-0.09335479102920963,-0.10052910052910051,"[0.34, 0.2]","['2025-02-13', '1992-06-25']",__nan__,0.8570824185450113
75,STCN,Steel Connect Inc. Common Stock,"Steel Connect, Inc., together with its subsidiaries, provides direct marketing and supply chain services in the United States, Mainland China, and internationally. The company provides data-driven marketing solutions, including strategy, data and analytics, response analysis, creative services, lithographic and digital printing, envelope printing and converting, component manufacturing, promotional cards, data processing and hygiene, content and asset management, personalization, lettershop and bindery, and postal optimization and omnichannel marketing campaigns, as well as provides business continuity and disaster recovery services. It also offers product configuration and packaging, kitting, and assembly of components and parts into finished goods; and value-added processes, such as product testing, radio frequency identification tagging, product or service activation, language settings, personalization and engraving, multi-channel packaging, and packaging design services. In addition, the company provides fulfillment services comprising order management, pick, pack and ship, retail compliance, and demand planning services; and reverse logistics services that simplifies the returns process for retailers and manufacturers, as well as operates a cloud-based e-commerce platform. Steel Connect, Inc. offers its supply chain services to customers in the consumer electronics, communications, computing, medical devices, software, and retail markets. The company was formerly known as ModusLink Global Solutions, Inc. and changed its name to Steel Connect, Inc. in February 2018. Steel Connect, Inc. was incorporated in 1986 and is headquartered in Smyrna, Tennessee.",Mr. Warren G. Lichtenstein,Advertising Agencies,12.18,USD,77168095,https://images.financialmodelingprep.com/symbol/STCN.png,26843,4.01980198019802,-0.29,271995,27333000,85845000,"[{'period': '2024', 'revenue': 174.11, 'unit': 'M', 'net_profit': 85.84}, {'period': '2023', 'revenue': 189.09, 'unit': 'M', 'net_profit': 15.61}, {'period': '2022', 'revenue': 203.27, 'unit': 'M', 'net_profit': -9.26}, {'period': '2021', 'revenue': 613.77, 'unit': 'M', 'net_profit': -44.39}]","[{'period': ""Q1 '25"", 'revenue': 50.49, 'unit': 'M', 'net_profit': 1.83}, {'period': ""Q4 '24"", 'revenue': 45.87, 'unit': 'M', 'net_profit': 6.01}, {'period': ""Q3 '24"", 'revenue': 43.85, 'unit': 'M', 'net_profit': 17.54}, {'period': ""Q2 '24"", 'revenue': 43.05, 'unit': 'M', 'net_profit': 1.69}, {'period': ""Q1 '24"", 'revenue': 41.34, 'unit': 'M', 'net_profit': 4.44}, {'period': ""Q4 '23"", 'revenue': 40.8, 'unit': 'M', 'net_profit': 8.15}]",13.81,3,485628000,295828000,248614000,93708000,33443000,41376000,75055000,248614000,17883000,0.21544823906083244,4.4997117047857005,10.227642276422765,"[0.9134, 0.875]","['2011-03-15', '1997-06-03']",__nan__,0.19296251451728483
76,STEP,StepStone Group Inc. Class A Common Stock,"StepStone Group Inc. is an investment firm specializing in direct, fund of funds, secondary direct, and secondary indirect investments. For direct investment, it seeks to invest in venture debt, incubation, mezzanine, distressed/vulture, seed/startup, early venture, mid venture, late venture, emerging growth, later stage, turnaround, growth capital, industry consolidation, recapitalization, and buyout investments in mature and middle market companies. It prefers to invest in natural resources, technology, healthcare, services, materials, manufacturing, consumer durables, apparel, hotels, restaurants and leisure, media, retailing, consumer staples, financials, telecommunication services, energy, infrastructure, real estate, and real asset. The firm invests globally with a focus on United States, North America, Europe, Asia, Latin America, Middle East, Africa, Brazil, Mexico, Argentina, Colombia, New Zealand, China, India, Korea, Japan, Taiwan, and Australia region. It typically invests between $15 million and $200 million in firms with enterprise value between $150 million and $25000 million. The firm invests between 5% and 40% in emerging markets. For fund of fund investment, it seeks to invest in private equity funds, venture capital funds, Special situation funds, Real estate funds, Infrastructure funds, mezzanine funds, and turnaround/distressed funds. It considers investments in both domestic and international funds. It also seeks to make co-investments and follow-on investments and considers partial interests in funds. StepStone Group Inc. was founded in 2007 and is based in New York, New York with additional offices across North America, South America, Europe, Australia, and Asia.",Mr. Scott  Hart,Asset Management,42.46,USD,4924382910,https://images.financialmodelingprep.com/symbol/STEP.png,612040,-23.08,-1.12,1006942,249860000,58091000,"[{'period': '2024', 'revenue': 711.63, 'unit': 'M', 'net_profit': 58.09}, {'period': '2023', 'revenue': -67.57, 'unit': 'M', 'net_profit': -45.27}, {'period': '2022', 'revenue': 1370.0, 'unit': 'M', 'net_profit': 484.28}, {'period': '2021', 'revenue': 787.72, 'unit': 'M', 'net_profit': 314.59}]","[{'period': ""Q3 '25"", 'revenue': 339.02, 'unit': 'M', 'net_profit': -192.01}, {'period': ""Q2 '25"", 'revenue': 271.68, 'unit': 'M', 'net_profit': 53.14}, {'period': ""Q1 '25"", 'revenue': 187.5, 'unit': 'M', 'net_profit': 13.33}, {'period': ""Q4 '24"", 'revenue': 357.83, 'unit': 'M', 'net_profit': 30.82}, {'period': ""Q3 '24"", 'revenue': -14.61, 'unit': 'M', 'net_profit': -20.23}, {'period': ""Q2 '24"", 'revenue': 191.42, 'unit': 'M', 'net_profit': 26.23}]",0.96,0.91,3788807000,1660663000,181594000,1915673000,1451408000,898098000,1692808000,181594000,141915000,62464,2.2830701270016567,2.315068493150685,"[0.24, 0.07]","['2025-02-28', '2021-03-18']",__nan__,0.5056137723563117
77,STFC,State Auto Financial Corporation Common Stock,"State Auto Financial Corporation, through its subsidiaries, engages in writing personal and business insurance products in the United States. It operates through Personal Insurance, Commercial Insurance, and Investment Operations segments. The Personal Insurance segment primarily provides personal automobile, homeowners, and other personal insurance products. The commercial insurance segment primarily provides commercial automobile, commercial multi-peril, fire and allied, general liability, and workers' compensation insurance covering small-to-medium sized commercial exposures in the commercial insurance market, as well as farm and ranch insurance products. The Investment Operations segment provides investment management services to affiliated insurance companies. The company markets its products primarily through independent agencies, including retail agencies and wholesale brokers. The company was founded in 1950 and is headquartered in Columbus, Ohio. State Auto Financial Corporation operates as a subsidiary of State Automobile Mutual Insurance Company, Inc.",Mr. Michael LaRocco,Insurance - Property & Casualty,52.01,USD,0,https://images.financialmodelingprep.com/symbol/STFC.png,67334,32.32442510876321,0.0,667147,29700000,13100000,"[{'period': '2020', 'revenue': 1480.0, 'unit': 'M', 'net_profit': 13.1}, {'period': '2019', 'revenue': 1410.0, 'unit': 'M', 'net_profit': 87.4}, {'period': '2018', 'revenue': 1270.0, 'unit': 'M', 'net_profit': 12.8}, {'period': '2017', 'revenue': 1420.0, 'unit': 'M', 'net_profit': -10.7}]","[{'period': ""Q3 '21"", 'revenue': 390.7, 'unit': 'M', 'net_profit': -14.3}, {'period': ""Q2 '21"", 'revenue': 414300.0, 'unit': 'K', 'net_profit': 600.0}, {'period': ""Q1 '21"", 'revenue': 411.7, 'unit': 'M', 'net_profit': 3.6}, {'period': ""Q4 '20"", 'revenue': 440.7, 'unit': 'M', 'net_profit': 81.8}, {'period': ""Q3 '20"", 'revenue': 391.1, 'unit': 'M', 'net_profit': 11.6}, {'period': ""Q2 '20"", 'revenue': 434.3, 'unit': 'M', 'net_profit': 34.3}]",0.3,0.3,94000000,90000000,2327900000,2092500000,110000000,2626900000,149000000,90700000,49000000,-0.7551525144270403,-0.8501144164759725,-0.8492462311557789,"[0.1, 0.07]","['2021-12-14', '1991-08-28']",__nan__,22.26063829787234
78,STIM,Neuronetics Inc. Common Stock,"Neuronetics, Inc., a commercial stage medical technology company, designs, develops, and markets products for patients with neurohealth disorders in the United States and internationally. The company offers NeuroStar Advanced Therapy System, a non-invasive and non-systemic office-based treatment to treat adult patients with major depressive disorder. Its NeuroStar Advanced Therapy System uses transcranial magnetic stimulation to create a pulsed, MRI-strength magnetic field that induces electrical currents designed to stimulate specific areas of the brain associated with mood. The company sells its products through its sales and customer support team to psychiatrists. Neuronetics, Inc. was incorporated in 2001 and is headquartered in Malvern, Pennsylvania.",Mr. Keith J. Sullivan,Medical - Diagnostics & Research,3.32,USD,218504137,https://images.financialmodelingprep.com/symbol/STIM.png,1697819,-2.41,-0.23,1362668,-35168000,-43708000,"[{'period': '2024', 'revenue': 74.89, 'unit': 'M', 'net_profit': -43.71}, {'period': '2023', 'revenue': 71.35, 'unit': 'M', 'net_profit': -30.19}, {'period': '2022', 'revenue': 65.21, 'unit': 'M', 'net_profit': -39.21}, {'period': '2021', 'revenue': 55.31, 'unit': 'M', 'net_profit': -35.6}]","[{'period': ""Q4 '24"", 'revenue': 22.49, 'unit': 'M', 'net_profit': -12.16}, {'period': ""Q3 '24"", 'revenue': 18.53, 'unit': 'M', 'net_profit': -13.34}, {'period': ""Q2 '24"", 'revenue': 16.45, 'unit': 'M', 'net_profit': -9.83}, {'period': ""Q1 '24"", 'revenue': 17.42, 'unit': 'M', 'net_profit': -7.87}, {'period': ""Q4 '23"", 'revenue': 20.31, 'unit': 'M', 'net_profit': -5.38}, {'period': ""Q3 '23"", 'revenue': 17.88, 'unit': 'M', 'net_profit': -9.39}]",-1.38,-1.38,140903000,58122000,18665000,109104000,24285000,86000,31265000,18459000,-32463000,-0.5452348521464037,-0.4478121169962569,-0.3142857142857141,__nan__,__nan__,__nan__,0.7743199222159926
