,symbol,name,description__profile,ceo__profile,industry__profile,price__profile,currency__profile,mktCap__profile,image__profile,volAvg__profile,ipoDate__profile,pe__quote,change__quote,volume__quote,ebitda__income_statement,netIncome__income_statement,annual_earnings,quaterly_earnings,eps__income_statement,epsdiluted__income_statement,totalAssets__balance_sheet_statement,totalCurrentAssets__balance_sheet_statement,cashAndShortTermInvestments__balance_sheet_statement,totalLiabilities__balance_sheet_statement,netReceivables__balance_sheet_statement,longTermInvestments__balance_sheet_statement,totalCurrentLiabilities__balance_sheet_statement,cashAndCashEquivalents__balance_sheet_statement,freeCashFlow__cash_flow_statement,growthEBITDA__income_statement_growth,growthNetIncome__income_statement_growth,growthEPS__income_statement_growth,dividend__historical-price-full/stock_dividend,date__historical-price-full/stock_dividend,derived__netIncomeMargin,derived__debtRatio
10,EVG,Eaton Vance Short Diversified Income Fund Eaton Vance Short Duration Diversified Income Fund Common Shares of Beneficial Interest,,,,,,,,,,9.48,-0.005,6408.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 6.8, 'unit': 'M', 'net_profit': 9.9}, {'period': ""Q2 '25"", 'revenue': 6.86, 'unit': 'M', 'net_profit': 4.94}, {'period': ""Q4 '24"", 'revenue': 6.99, 'unit': 'M', 'net_profit': 8.09}, {'period': ""Q2 '24"", 'revenue': 7.62, 'unit': 'M', 'net_profit': 13.8}, {'period': ""Q4 '23"", 'revenue': 7.36, 'unit': 'M', 'net_profit': 3.51}, {'period': ""Q2 '23"", 'revenue': 6.82, 'unit': 'M', 'net_profit': 9.76}]",,,,,,,,,,,,,,,,,__nan__,__nan__
11,EVH,Evolent Health Inc Class A Common Stock,,,,,,,,,,-0.43,-0.02,537344.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 468.72, 'unit': 'M', 'net_profit': -429.13}, {'period': ""Q3 '25"", 'revenue': 479.53, 'unit': 'M', 'net_profit': -20.86}, {'period': ""Q2 '25"", 'revenue': 444.33, 'unit': 'M', 'net_profit': -19.9}, {'period': ""Q1 '25"", 'revenue': 483.65, 'unit': 'M', 'net_profit': -64.62}, {'period': ""Q4 '24"", 'revenue': 646.54, 'unit': 'M', 'net_profit': -22.8}, {'period': ""Q3 '24"", 'revenue': 621.4, 'unit': 'M', 'net_profit': -23.14}]",,,,,,,,,,,,,,,,,__nan__,__nan__
12,EVN,Eaton Vance Municipal Income Trust Common Stock,,,,,,,,,,1013.0,-0.02,63485.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 7.55, 'unit': 'M', 'net_profit': 26.97}, {'period': ""Q2 '25"", 'revenue': 14.84, 'unit': 'M', 'net_profit': -26.54}, {'period': ""Q4 '24"", 'revenue': 11.24, 'unit': 'M', 'net_profit': 25.34}, {'period': ""Q2 '24"", 'revenue': 14.29, 'unit': 'M', 'net_profit': 11.43}, {'period': ""Q4 '23"", 'revenue': 5.7, 'unit': 'M', 'net_profit': 6.08}, {'period': ""Q2 '23"", 'revenue': 11.93, 'unit': 'M', 'net_profit': 7.21}]",,,,,,,,,,,,,,,,,__nan__,__nan__
13,EVR,Evercore Inc. Class A Common Stock,,,,,,,,,,20.19,4.41,55130.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 1300.0, 'unit': 'M', 'net_profit': 203.95}, {'period': ""Q3 '25"", 'revenue': 1050.0, 'unit': 'M', 'net_profit': 144.58}, {'period': ""Q2 '25"", 'revenue': 838.04, 'unit': 'M', 'net_profit': 97.2}, {'period': ""Q1 '25"", 'revenue': 699.02, 'unit': 'M', 'net_profit': 146.18}, {'period': ""Q4 '24"", 'revenue': 979.52, 'unit': 'M', 'net_profit': 140.44}, {'period': ""Q3 '24"", 'revenue': 738.42, 'unit': 'M', 'net_profit': 78.39}]",,,,,,,,,,,,,,,,,__nan__,__nan__
14,EVRG,Evergy Inc. Common Stock,,,,,,,,,,22.39,1.1132,187185.40684,,,[],"[{'period': ""Q4 '25"", 'revenue': 1330.0, 'unit': 'M', 'net_profit': 84.3}, {'period': ""Q3 '25"", 'revenue': 1800.0, 'unit': 'M', 'net_profit': 475.0}, {'period': ""Q2 '25"", 'revenue': 1430.0, 'unit': 'M', 'net_profit': 171.3}, {'period': ""Q1 '25"", 'revenue': 1370.0, 'unit': 'M', 'net_profit': 125.0}, {'period': ""Q4 '24"", 'revenue': 1210.0, 'unit': 'M', 'net_profit': 78.2}, {'period': ""Q3 '24"", 'revenue': 1820.0, 'unit': 'M', 'net_profit': 465.6}]",,,,,,,,,,,,,,,,,__nan__,__nan__
15,EVRI,Everi Holdings Inc. Common Stock,,,,,,,,,,89.0,0.01,1510549.0,,,[],"[{'period': ""Q1 '25"", 'revenue': 181.3, 'unit': 'M', 'net_profit': 3.92}, {'period': ""Q4 '24"", 'revenue': 189.52, 'unit': 'M', 'net_profit': 3.86}, {'period': ""Q3 '24"", 'revenue': 187.85, 'unit': 'M', 'net_profit': -2.57}, {'period': ""Q2 '24"", 'revenue': 191.19, 'unit': 'M', 'net_profit': 9.17}, {'period': ""Q1 '24"", 'revenue': 189.35, 'unit': 'M', 'net_profit': 4.55}, {'period': ""Q4 '23"", 'revenue': 192.03, 'unit': 'M', 'net_profit': 1.89}]",,,,,,,,,,,,,,,,,__nan__,__nan__
16,EVT,Eaton Vance Tax Advantaged Dividend Income Fund Common Shares of Beneficial Interest,,,,,,,,,,9.58,0.18,36720.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 55.85, 'unit': 'M', 'net_profit': 270.28}, {'period': ""Q2 '25"", 'revenue': 127.4, 'unit': 'M', 'net_profit': -84.24}, {'period': ""Q1 '25"", 'revenue': 17.07, 'unit': 'M', 'net_profit': -42.12}, {'period': ""Q4 '24"", 'revenue': 18.13, 'unit': 'M', 'net_profit': 67.74}, {'period': ""Q3 '24"", 'revenue': 18.13, 'unit': 'M', 'net_profit': 67.74}, {'period': ""Q2 '24"", 'revenue': 16.57, 'unit': 'M', 'net_profit': 179.18}]",,,,,,,,,,,,,,,,,__nan__,__nan__
17,EVTC,Evertec Inc. Common Stock,,,,,,,,,,12.65,0.56,38236.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 244.83, 'unit': 'M', 'net_profit': 35.56}, {'period': ""Q3 '25"", 'revenue': 228.59, 'unit': 'M', 'net_profit': 32.86}, {'period': ""Q2 '25"", 'revenue': 229.61, 'unit': 'M', 'net_profit': 40.47}, {'period': ""Q1 '25"", 'revenue': 228.79, 'unit': 'M', 'net_profit': 32.7}, {'period': ""Q4 '24"", 'revenue': 216.4, 'unit': 'M', 'net_profit': 40.06}, {'period': ""Q3 '24"", 'revenue': 211.79, 'unit': 'M', 'net_profit': 24.68}]",,,,,,,,,,,,,,,,,__nan__,__nan__
18,EW,Edwards Lifesciences Corporation Common Stock,,,,,,,,,,44.28,0.8,915077.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 1570.0, 'unit': 'M', 'net_profit': 91.2}, {'period': ""Q3 '25"", 'revenue': 1550.0, 'unit': 'M', 'net_profit': 291.1}, {'period': ""Q2 '25"", 'revenue': 1530.0, 'unit': 'M', 'net_profit': 329.8}, {'period': ""Q1 '25"", 'revenue': 1410.0, 'unit': 'M', 'net_profit': 358.0}, {'period': ""Q4 '24"", 'revenue': 1390.0, 'unit': 'M', 'net_profit': 385.6}, {'period': ""Q3 '24"", 'revenue': 1.35, 'unit': 'B', 'net_profit': 3.07}]",,,,,,,,,,,,,,,,,__nan__,__nan__
19,EXD,Eaton Vance Tax-Managed Buy-Write Strategy Fund Common Shares of Beneficial Interest,,,,,,,,,,-4.414746543778802,0.0075,8408.0,,,[],[],,,,,,,,,,,,,,,,,__nan__,__nan__
20,EXG,Eaton Vance Tax-Managed Global Diversified Equity Income Fund Eaton Vance Tax-Managed Global Diversified Equity Income Fund Common Shares of Beneficial Interest,,,,,,,,,,6.08,0.01500015,206650.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 26.33, 'unit': 'M', 'net_profit': 438.65}, {'period': ""Q2 '25"", 'revenue': 246.94, 'unit': 'M', 'net_profit': -20.54}, {'period': ""Q4 '24"", 'revenue': 121.37, 'unit': 'M', 'net_profit': 167.95}, {'period': ""Q2 '24"", 'revenue': 48.75, 'unit': 'M', 'net_profit': 424.36}, {'period': ""Q4 '23"", 'revenue': 59.5, 'unit': 'M', 'net_profit': -75.92}, {'period': ""Q2 '23"", 'revenue': 7.38, 'unit': 'M', 'net_profit': 336.37}]",,,,,,,,,,,,,,,,,__nan__,__nan__
21,EXK,Endeavour Silver Corporation Ordinary Shares (Canada),,,,,,,,,,-21.06,-0.05499973,2119015.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 174.3, 'unit': 'M', 'net_profit': -24.15}, {'period': ""Q3 '25"", 'revenue': 135.76, 'unit': 'M', 'net_profit': -41.49}, {'period': ""Q2 '25"", 'revenue': 88.6, 'unit': 'M', 'net_profit': -20.45}, {'period': ""Q1 '25"", 'revenue': 63.5, 'unit': 'M', 'net_profit': -32.91}, {'period': ""Q4 '24"", 'revenue': 42.21, 'unit': 'M', 'net_profit': 1.02}, {'period': ""Q3 '24"", 'revenue': 53.44, 'unit': 'M', 'net_profit': -17.3}]",,,,,,,,,,,,,,,,,__nan__,__nan__
22,EXP,Eagle Materials Inc Common Stock,,,,,,,,,,13.82,0.62,66635.0,,,[],"[{'period': ""Q3 '25"", 'revenue': 555.96, 'unit': 'M', 'net_profit': 102.9}, {'period': ""Q2 '25"", 'revenue': 638.91, 'unit': 'M', 'net_profit': 137.38}, {'period': ""Q1 '25"", 'revenue': 634.69, 'unit': 'M', 'net_profit': 123.36}, {'period': ""Q4 '24"", 'revenue': 470.18, 'unit': 'M', 'net_profit': 66.48}, {'period': ""Q3 '24"", 'revenue': 558.02, 'unit': 'M', 'net_profit': 119.57}, {'period': ""Q2 '24"", 'revenue': 623.62, 'unit': 'M', 'net_profit': 143.52}]",,,,,,,,,,,,,,,,,__nan__,__nan__
23,EXPR,Express Inc. Common Stock,,,,,,,,,,0.015044408192858438,0.13,444124.0,,,[],"[{'period': ""Q3 '23"", 'revenue': 454.06, 'unit': 'M', 'net_profit': -36.81}, {'period': ""Q2 '23"", 'revenue': 435.34, 'unit': 'M', 'net_profit': -44.06}, {'period': ""Q1 '23"", 'revenue': 383.26, 'unit': 'M', 'net_profit': -73.43}, {'period': ""Q4 '22"", 'revenue': 514.33, 'unit': 'M', 'net_profit': 333.16}, {'period': ""Q3 '22"", 'revenue': 434.14, 'unit': 'M', 'net_profit': -34.45}, {'period': ""Q2 '22"", 'revenue': 464.92, 'unit': 'M', 'net_profit': 7.04}]",,,,,,,,,,,,,,,,,__nan__,__nan__
24,EXR,Extra Space Storage Inc Common Stock,,,,,,,,,,28.54,2.02,108701.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 918.43, 'unit': 'M', 'net_profit': 283.45}, {'period': ""Q3 '25"", 'revenue': 777.56, 'unit': 'M', 'net_profit': 169.94}, {'period': ""Q2 '25"", 'revenue': 841.62, 'unit': 'M', 'net_profit': 249.73}, {'period': ""Q1 '25"", 'revenue': 839.93, 'unit': 'M', 'net_profit': 270.88}, {'period': ""Q4 '24"", 'revenue': 840.66, 'unit': 'M', 'net_profit': 262.49}, {'period': ""Q3 '24"", 'revenue': 854.78, 'unit': 'M', 'net_profit': 192.82}]",,,,,,,,,,,,,,,,,__nan__,__nan__
25,EXTN,Exterran Corporation Common Stock,,,,,,,,,,-1.3458712900382015,-0.26,2673258.0,,,[],"[{'period': ""Q2 '22"", 'revenue': 221.27, 'unit': 'M', 'net_profit': -8.15}, {'period': ""Q1 '22"", 'revenue': 191.75, 'unit': 'M', 'net_profit': -29.13}, {'period': ""Q4 '21"", 'revenue': 186.58, 'unit': 'M', 'net_profit': -31.26}, {'period': ""Q3 '21"", 'revenue': 161.3, 'unit': 'M', 'net_profit': -16.3}, {'period': ""Q2 '21"", 'revenue': 146.2, 'unit': 'M', 'net_profit': -35.21}, {'period': ""Q1 '21"", 'revenue': 136.16, 'unit': 'M', 'net_profit': -29.87}]",,,,,,,,,,,,,,,,,__nan__,__nan__
26,F,Ford Motor Company Common Stock,,,,,,,,,,-5.47,-0.09999954,9384564.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 45.89, 'unit': 'B', 'net_profit': -11.06}, {'period': ""Q3 '25"", 'revenue': 50.53, 'unit': 'B', 'net_profit': 2.45}, {'period': ""Q2 '25"", 'revenue': 50180.0, 'unit': 'M', 'net_profit': -36.0}, {'period': ""Q1 '25"", 'revenue': 40660.0, 'unit': 'M', 'net_profit': 471.0}, {'period': ""Q4 '24"", 'revenue': 48.21, 'unit': 'B', 'net_profit': 1.82}, {'period': ""Q3 '24"", 'revenue': 46200.0, 'unit': 'M', 'net_profit': 892.0}]",,,,,,,,,,,,,,,,,__nan__,__nan__
27,FACA,Figure Acquisition Corp. I Class A Common Stock,,,,,,,,,,0.0,-0.01,961.0,,,[],"[{'period': ""Q3 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 2.12}, {'period': ""Q2 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 6.59}, {'period': ""Q1 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 11.15}, {'period': ""Q4 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -3.19}, {'period': ""Q3 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 3.93}, {'period': ""Q2 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -1.04}]",,,,,,,,,,,,,,,,,__nan__,__nan__
28,FACT,Freedom Acquisition I Corp. Class A Ordinary Shares,,,,,,,,,,50.0,-0.005,5243.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 0.0, 'unit': 'K', 'net_profit': 671.4}, {'period': ""Q3 '25"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 1.27}, {'period': ""Q2 '25"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 1.63}, {'period': ""Q1 '25"", 'revenue': 82.74, 'unit': 'M', 'net_profit': 1.45}, {'period': ""Q4 '24"", 'revenue': 94210.0, 'unit': 'K', 'net_profit': 32.4}, {'period': ""Q3 '24"", 'revenue': 5540.0, 'unit': 'K', 'net_profit': -104.29}]",,,,,,,,,,,,,,,,,__nan__,__nan__
29,FAF,First American Corporation (New) Common Stock,,,,,,,,,,9.99,1.48,75583.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 2050.0, 'unit': 'M', 'net_profit': 211.9}, {'period': ""Q3 '25"", 'revenue': 1980.0, 'unit': 'M', 'net_profit': 189.6}, {'period': ""Q2 '25"", 'revenue': 1840.0, 'unit': 'M', 'net_profit': 146.1}, {'period': ""Q1 '25"", 'revenue': 1580.0, 'unit': 'M', 'net_profit': 74.2}, {'period': ""Q4 '24"", 'revenue': 1680.0, 'unit': 'M', 'net_profit': 72.4}, {'period': ""Q3 '24"", 'revenue': 1410.0, 'unit': 'M', 'net_profit': -104.0}]",,,,,,,,,,,,,,,,,__nan__,__nan__
30,FAII,Fortress Value Acquisition Corp. II Class A Common Stock,,,,,,,,,,0.0,0.54,2402118.0,,,[],"[{'period': ""Q2 '21"", 'revenue': 146.68, 'unit': 'M', 'net_profit': -452.46}, {'period': ""Q4 '20"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -1.59}]",,,,,,,,,,,,,,,,,__nan__,__nan__
31,FAM,First Trust/Aberdeen Global Opportunity Income Fund First Trust/Aberdeen Global Opportunity Income Fund Common Shares of Beneficial Interest,,,,,,,,,,16.692307692307693,-0.07,67604.0,,,[],"[{'period': ""Q2 '24"", 'revenue': -190.32, 'unit': 'K', 'net_profit': -659.92}, {'period': ""Q4 '23"", 'revenue': 1.2, 'unit': 'M', 'net_profit': 4.54}, {'period': ""Q2 '23"", 'revenue': -1.45, 'unit': 'M', 'net_profit': 4.58}, {'period': ""Q4 '22"", 'revenue': 2.7, 'unit': 'M', 'net_profit': 2.63}, {'period': ""Q2 '22"", 'revenue': 2.85, 'unit': 'M', 'net_profit': -25.69}, {'period': ""Q4 '21"", 'revenue': 3.51, 'unit': 'M', 'net_profit': -4.65}]",,,,,,,,,,,,,,,,,__nan__,__nan__
32,FBC,Flagstar Bancorp Inc. Common Stock,,,,,,,,,,7.568548387096774,0.43,18816855.0,,,[],"[{'period': ""Q3 '22"", 'revenue': 297.0, 'unit': 'M', 'net_profit': 73.0}, {'period': ""Q2 '22"", 'revenue': 279.0, 'unit': 'M', 'net_profit': 60.0}, {'period': ""Q1 '22"", 'revenue': 278.0, 'unit': 'M', 'net_profit': 53.0}, {'period': ""Q4 '21"", 'revenue': 324.0, 'unit': 'M', 'net_profit': 85.0}, {'period': ""Q3 '21"", 'revenue': 395.0, 'unit': 'M', 'net_profit': 152.0}, {'period': ""Q2 '21"", 'revenue': 362.0, 'unit': 'M', 'net_profit': 147.0}]",,,,,,,,,,,,,,,,,__nan__,__nan__
33,FBHS,Fortune Brands Home & Security Inc. Common Stock,,,,,,,,,,10.955752212389381,-1.32,2258487.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 1080.0, 'unit': 'M', 'net_profit': 76.4}, {'period': ""Q3 '25"", 'revenue': 1150.0, 'unit': 'M', 'net_profit': 70.8}, {'period': ""Q2 '25"", 'revenue': 1200.0, 'unit': 'M', 'net_profit': 100.2}, {'period': ""Q1 '25"", 'revenue': 1030.0, 'unit': 'M', 'net_profit': 51.4}, {'period': ""Q4 '24"", 'revenue': 1140.0, 'unit': 'M', 'net_profit': -205.3}, {'period': ""Q3 '24"", 'revenue': 2260.0, 'unit': 'M', 'net_profit': 232.9}]",,,,,,,,,,,,,,,,,__nan__,__nan__
34,FBK,FB Financial Corporation Common Stock,,,,,,,,,,21.01,0.26,39091.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 264.03, 'unit': 'M', 'net_profit': 56.98}, {'period': ""Q3 '25"", 'revenue': 263.53, 'unit': 'M', 'net_profit': 23.38}, {'period': ""Q2 '25"", 'revenue': 147.53, 'unit': 'M', 'net_profit': 2.91}, {'period': ""Q1 '25"", 'revenue': 202.74, 'unit': 'M', 'net_profit': 39.36}, {'period': ""Q4 '24"", 'revenue': 210.53, 'unit': 'M', 'net_profit': 37.89}, {'period': ""Q3 '24"", 'revenue': 169.13, 'unit': 'M', 'net_profit': 10.22}]",,,,,,,,,,,,,,,,,__nan__,__nan__
35,FBP,First BanCorp. New Common Stock,,,,,,,,,,9.72,0.03999886,171822.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 320.4, 'unit': 'M', 'net_profit': 87.1}, {'period': ""Q3 '25"", 'revenue': 304.54, 'unit': 'M', 'net_profit': 100.53}, {'period': ""Q2 '25"", 'revenue': 302.06, 'unit': 'M', 'net_profit': 80.18}, {'period': ""Q1 '25"", 'revenue': 308.78, 'unit': 'M', 'net_profit': 77.06}, {'period': ""Q4 '24"", 'revenue': 291.74, 'unit': 'M', 'net_profit': 75.7}, {'period': ""Q3 '24"", 'revenue': 301.61, 'unit': 'M', 'net_profit': 73.73}]",,,,,,,,,,,,,,,,,__nan__,__nan__
36,FC,Franklin Covey Company Common Stock,,,,,,,,,,-127.58,0.02,9715.0,,,[],"[{'period': ""Q1 '26"", 'revenue': 64.05, 'unit': 'M', 'net_profit': -3.29}, {'period': ""Q4 '25"", 'revenue': 71.25, 'unit': 'M', 'net_profit': 4.37}, {'period': ""Q3 '25"", 'revenue': 67.12, 'unit': 'M', 'net_profit': -1.41}, {'period': ""Q2 '25"", 'revenue': 59.61, 'unit': 'M', 'net_profit': -1.08}, {'period': ""Q1 '25"", 'revenue': 69.09, 'unit': 'M', 'net_profit': 1.18}, {'period': ""Q4 '24"", 'revenue': 84.12, 'unit': 'M', 'net_profit': 11.96}]",,,,,,,,,,,,,,,,,__nan__,__nan__
