,symbol,name,description__profile,ceo__profile,industry__profile,price__profile,currency__profile,mktCap__profile,image__profile,volAvg__profile,ipoDate__profile,pe__quote,change__quote,volume__quote,ebitda__income_statement,netIncome__income_statement,annual_earnings,quaterly_earnings,eps__income_statement,epsdiluted__income_statement,totalAssets__balance_sheet_statement,totalCurrentAssets__balance_sheet_statement,cashAndShortTermInvestments__balance_sheet_statement,totalLiabilities__balance_sheet_statement,netReceivables__balance_sheet_statement,longTermInvestments__balance_sheet_statement,totalCurrentLiabilities__balance_sheet_statement,cashAndCashEquivalents__balance_sheet_statement,freeCashFlow__cash_flow_statement,growthEBITDA__income_statement_growth,growthNetIncome__income_statement_growth,growthEPS__income_statement_growth,dividend__historical-price-full/stock_dividend,date__historical-price-full/stock_dividend,derived__netIncomeMargin,derived__debtRatio
36,CETX,Cemtrex Inc. Common Stock,"Cemtrex, Inc. operates as a technology company in the United States and internationally. The company operates through Advanced Technologies and Industrial Services segments. The Advanced Technologies segment provides Internet of Things products and smart devices under the SmartDesk name for mobile, web, virtual and augmented reality, wearables, and television markets; and security and video surveillance solutions, and virtual and augmented reality solutions for various commercial and industrial applications. This segment also offers browser-based video monitoring systems and analytics-based recognition systems, cameras, servers, and access control systems for security and surveillance in industrial and commercial facilities, federal prisons, hospitals, universities, schools, and federal and state government offices. The Industrial Services segment offers single-source services for rigging, millwrighting, in plant maintenance, equipment erection, relocation, and disassembly; installs high precision equipment in various industrial markets comprising automotive, printing and graphics, industrial automation, packaging, chemicals and others; and provides maintenance and contracting solutions for the machinery, packaging, printing, chemical, and other manufacturing markets. The company was formerly known as Diversified American Holding, Inc. and changed its name to Cemtrex, Inc. in December 2004. Cemtrex, Inc. was incorporated in 1998 and is based in Brooklyn, New York.",Saagar Govil,Software - Infrastructure,0.5496,USD,420008,https://images.financialmodelingprep.com/symbol/CETX.png,3746379,2015-06-25,,-0.0024,247570,-23729358,-27868816,"[{'period': '2025', 'revenue': 76.49, 'unit': 'M', 'net_profit': -27.87}, {'period': '2024', 'revenue': 66.86, 'unit': 'M', 'net_profit': -7.23}, {'period': '2023', 'revenue': 59.37, 'unit': 'M', 'net_profit': -9.2}, {'period': '2022', 'revenue': 50.27, 'unit': 'M', 'net_profit': -13.29}]","[{'period': ""Q1 '26"", 'revenue': 16.13, 'unit': 'M', 'net_profit': -20.56}, {'period': ""Q4 '25"", 'revenue': 18.53, 'unit': 'M', 'net_profit': -2.95}, {'period': ""Q3 '25"", 'revenue': 16.97, 'unit': 'M', 'net_profit': -4.54}, {'period': ""Q2 '25"", 'revenue': 27.25, 'unit': 'M', 'net_profit': 8.38}, {'period': ""Q1 '25"", 'revenue': 13.74, 'unit': 'M', 'net_profit': -28.75}, {'period': ""Q4 '24"", 'revenue': 18.14, 'unit': 'M', 'net_profit': 4.43}]",-210.88,-210.88,47788276,29007498,6361756,39070817,14519081,1490475,23823159,6347041,-1772219,-4.964939384973728,-2.854879409905898,-1.7566013071895423,"[0.02, 0.02]","['2017-03-29', '2017-03-29']",__nan__,0.8175816386429173
37,CETXP,Cemtrex Inc. Series 1 Preferred Stock,"Cemtrex, Inc. operates as a technology company in the United States and internationally. The company operates through Advanced Technologies and Industrial Services segments. The Advanced Technologies segment provides Internet of Things products and smart devices under the SmartDesk name for mobile, web, virtual and augmented reality, wearables, and television markets; and security and video surveillance solutions, and virtual and augmented reality solutions for various commercial and industrial applications. This segment also offers browser-based video monitoring systems and analytics-based recognition systems, cameras, servers, and access control systems for security and surveillance in industrial and commercial facilities, federal prisons, hospitals, universities, schools, and federal and state government offices. The Industrial Services segment offers single-source services for rigging, millwrighting, in plant maintenance, equipment erection, relocation, and disassembly; installs high precision equipment in various industrial markets comprising automotive, printing and graphics, industrial automation, packaging, chemicals and others; and provides maintenance and contracting solutions for the machinery, packaging, printing, chemical, and other manufacturing markets. The company was formerly known as Diversified American Holding, Inc. and changed its name to Cemtrex, Inc. in December 2004. Cemtrex, Inc. was incorporated in 1998 and is based in Brooklyn, New York.",Saagar Govil,Software - Infrastructure,0.33,USD,1505074,https://images.financialmodelingprep.com/symbol/CETXP.png,3144,2017-02-17,-0.4,0.0,289,-23729358,-27868816,"[{'period': '2025', 'revenue': 76.49, 'unit': 'M', 'net_profit': -27.87}, {'period': '2024', 'revenue': 66.86, 'unit': 'M', 'net_profit': -7.23}, {'period': '2023', 'revenue': 59.37, 'unit': 'M', 'net_profit': -9.2}, {'period': '2022', 'revenue': 50.27, 'unit': 'M', 'net_profit': -13.29}]","[{'period': ""Q1 '26"", 'revenue': 16.13, 'unit': 'M', 'net_profit': -20.56}, {'period': ""Q4 '25"", 'revenue': 18.53, 'unit': 'M', 'net_profit': -2.95}, {'period': ""Q3 '25"", 'revenue': 16.97, 'unit': 'M', 'net_profit': -4.54}, {'period': ""Q2 '25"", 'revenue': 27.25, 'unit': 'M', 'net_profit': 8.38}, {'period': ""Q1 '25"", 'revenue': 13.74, 'unit': 'M', 'net_profit': -28.75}, {'period': ""Q4 '24"", 'revenue': 18.14, 'unit': 'M', 'net_profit': 4.43}]",-210.88,-210.88,47788276,29007498,6361756,39070817,14519081,1490475,23823159,6347041,-1772219,-4.964939384973728,-2.854879409905898,-1.7566013071895423,"[0.15832, 0.15832]","['2017-03-22', '2017-03-22']",__nan__,0.8175816386429173
38,CETXW,Cemtrex Inc. Series 1 Warrant,,None,Software - Infrastructure,0.0129,USD,0,https://images.financialmodelingprep.com/symbol/CETXW.png,0,2017-02-17,0.0,-0.0067,116198,-23729358,-27868816,"[{'period': '2025', 'revenue': 76.49, 'unit': 'M', 'net_profit': -27.87}, {'period': '2024', 'revenue': 66.86, 'unit': 'M', 'net_profit': -7.23}, {'period': '2023', 'revenue': 59.37, 'unit': 'M', 'net_profit': -9.2}, {'period': '2022', 'revenue': 50.27, 'unit': 'M', 'net_profit': -13.29}]","[{'period': ""Q1 '26"", 'revenue': 16.13, 'unit': 'M', 'net_profit': -20.56}, {'period': ""Q4 '25"", 'revenue': 18.53, 'unit': 'M', 'net_profit': -2.95}, {'period': ""Q3 '25"", 'revenue': 16.97, 'unit': 'M', 'net_profit': -4.54}, {'period': ""Q2 '25"", 'revenue': 27.25, 'unit': 'M', 'net_profit': 8.38}, {'period': ""Q1 '25"", 'revenue': 13.74, 'unit': 'M', 'net_profit': -28.75}, {'period': ""Q4 '24"", 'revenue': 18.14, 'unit': 'M', 'net_profit': 4.43}]",-210.88,-210.88,47788276,29007498,6361756,39070817,14519081,1490475,23823159,6347041,-1772219,-4.964939384973728,-2.854879409905898,-1.7566013071895423,__nan__,__nan__,__nan__,0.8175816386429173
39,CEVA,CEVA Inc. Common Stock,"CEVA, Inc. operates as a licensor of wireless connectivity and smart sensing technologies to semiconductor and original equipment manufacturer (OEM) companies worldwide. It designs and licenses various digital signal processors, AI processors, wireless platforms, and complementary software for sensor fusion, image enhancement, computer vision, voice input, and artificial intelligence (AI). The company licenses a family of wireless connectivity and smart sensing technologies, and integrated IP solutions, including DSP-based platforms for 5G baseband processing in mobile, IoT, and infrastructure; imaging and computer vision for any camera-enabled devices; audio/voice/speech and ultra-low power always-on/sensing applications for multiple IoT markets; sensor fusion software and inertial measurement unit solutions for hearables, wearables, AR/VR, PC, robotics, remote controls, and IoT; and wireless IoT for Bluetooth, Wi-Fi 4/5/6/6E, Ultra-wideband (UWB), and NB-IoT. Its technologies are licensed to companies, which design, manufacture, market, and sell application-specific integrated circuits and application-specific standard products to mobile, consumer, automotive, robotics, industrial, aerospace and defense, and IoT companies for incorporation into various end products. The company delivers its DSP cores, platforms, and AI processors in the form of a hardware description language definition; and offers development platforms, software development kits, and software debug tools that facilitate system design, debug, and software development. The company licenses its technology through a direct sales force. The company was formerly known as ParthusCeva, Inc. and changed its name to CEVA, Inc. in December 2003. CEVA, Inc. was incorporated in 1999 and is headquartered in Rockville, Maryland.",Amir Panush,Semiconductors,18.22,USD,505679702,https://images.financialmodelingprep.com/symbol/CEVA.png,374940,2002-11-01,-41.41,-0.6,361548,-554000,-10638000,"[{'period': '2025', 'revenue': 109.6, 'unit': 'M', 'net_profit': -10.64}, {'period': '2024', 'revenue': 106.94, 'unit': 'M', 'net_profit': -8.79}, {'period': '2023', 'revenue': 97.42, 'unit': 'M', 'net_profit': -11.88}, {'period': '2022', 'revenue': 120.58, 'unit': 'M', 'net_profit': -23.18}]","[{'period': ""Q4 '25"", 'revenue': 31.29, 'unit': 'M', 'net_profit': -1.1}, {'period': ""Q3 '25"", 'revenue': 28.38, 'unit': 'M', 'net_profit': -2.51}, {'period': ""Q2 '25"", 'revenue': 25.68, 'unit': 'M', 'net_profit': -3.7}, {'period': ""Q1 '25"", 'revenue': 24.25, 'unit': 'M', 'net_profit': -3.33}, {'period': ""Q4 '24"", 'revenue': 29.22, 'unit': 'M', 'net_profit': -1.74}, {'period': ""Q3 '24"", 'revenue': 27.21, 'unit': 'M', 'net_profit': -1.31}]",-0.44,-0.44,388256000,284836000,221983000,51798000,49355000,55000,28683000,40586000,516000,0.8374889997066588,-0.21078989301160939,-0.1891891891891892,__nan__,__nan__,__nan__,0.13341197560372536
40,CFAC,CF Finance Acquisition Corp. III Common Stock,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,__nan__,__nan__,__nan__,__nan__
41,CFACU,CF Finance Acquisition Corp. III Unit,"CF Finance Acquisition Corp. III focuses on effecting a merger, capital stock exchange, asset acquisition, stock purchase, reorganization, or similar business combination with one or more businesses. The company was founded in 2016 and is based in New York, New York.",Howard W. Lutnick,Shell Companies,8.89,USD,0,https://images.financialmodelingprep.com/symbol/CFACU.png,2709,2020-10-07,-88.01980198019803,0.01000023,1312,-31731000,-33958000,"[{'period': '2025', 'revenue': 0.233, 'unit': 'M', 'net_profit': -33.96}, {'period': '2024', 'revenue': 0.202, 'unit': 'M', 'net_profit': -35.46}, {'period': '2020', 'revenue': 0.0, 'unit': 'K', 'net_profit': -152.88}, {'period': '2019', 'revenue': 0.0, 'unit': '', 'net_profit': -548.0}]","[{'period': ""Q4 '25"", 'revenue': 0.097, 'unit': 'M', 'net_profit': -7.34}, {'period': ""Q3 '25"", 'revenue': 0.05, 'unit': 'M', 'net_profit': -9.33}, {'period': ""Q2 '25"", 'revenue': 0.022, 'unit': 'M', 'net_profit': -9.27}, {'period': ""Q1 '25"", 'revenue': 0.064, 'unit': 'M', 'net_profit': -8.02}, {'period': ""Q4 '24"", 'revenue': 0.202, 'unit': 'M', 'net_profit': -33.4}, {'period': ""Q2 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -1.91}]",-1.47,-1.47,90893000,89633000,86460000,9551000,77000,0,8572000,43356000,-27886000,0.11435190353913141,0.04235758601240835,0.6993865030674847,__nan__,__nan__,__nan__,0.10507959908903876
42,CFACW,CF Finance Acquisition Corp. III Warrant,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,__nan__,__nan__,__nan__,__nan__
43,CFB,CrossFirst Bankshares Inc. Common Stock,"CrossFirst Bankshares, Inc. operates as the bank holding company for CrossFirst Bank that provides various banking and financial services to businesses, business owners, professionals, and its personal networks. The company offers commercial real estate, construction and development, 1-4 family real estate, commercial, energy, and consumer loans. It also provides a range of deposit products consisting of noninterest-bearing demand and interest-bearing deposits, which include transaction accounts, savings accounts, money market accounts, and certificates of deposit; and personal and business checking and savings accounts, as well as negotiable order of withdrawal accounts; and brokered and reciprocal deposits. In addition, the company offers international banking services; treasury management services; automated teller machine access; and mobile banking services. Further, it holds investments in marketable securities. As of December 31, 2021, it had nine full-service banking offices in Kansas, Missouri, Oklahoma, Arizona, and Texas. CrossFirst Bankshares, Inc. was founded in 2007 and is headquartered in Leawood, Kansas.",Michael J. Maddox,Banks - Regional,15.99,USD,788642790,https://images.financialmodelingprep.com/symbol/CFB.png,236111,2019-08-15,10.25,0.0,1823043,93570000,66669000,"[{'period': '2023', 'revenue': 231.02, 'unit': 'M', 'net_profit': 66.67}, {'period': '2022', 'revenue': 0.077, 'unit': 'M', 'net_profit': 61.6}, {'period': '2021', 'revenue': 182.35, 'unit': 'M', 'net_profit': 69.41}, {'period': '2020', 'revenue': 171.98, 'unit': 'M', 'net_profit': 12.6}]","[{'period': ""Q3 '24"", 'revenue': 67.13, 'unit': 'M', 'net_profit': 19.65}, {'period': ""Q2 '24"", 'revenue': 128.69, 'unit': 'M', 'net_profit': 18.62}, {'period': ""Q1 '24"", 'revenue': 124.44, 'unit': 'M', 'net_profit': 18.22}, {'period': ""Q4 '23"", 'revenue': 122.36, 'unit': 'M', 'net_profit': 17.65}, {'period': ""Q3 '23"", 'revenue': 61.11, 'unit': 'M', 'net_profit': 16.86}, {'period': ""Q2 '23"", 'revenue': 60.32, 'unit': 'M', 'net_profit': 16.05}]",1.35,1.34,7380680000,234029000,234029000,6672537000,0,11881000,2662652000,234029000,90401000,0.1290225273598224,0.08230653095017776,0.08870967741935491,__nan__,__nan__,__nan__,0.9040545044630034
44,CFBK,CF Bankshares Inc. Common Stock,"CF Bankshares Inc. operates as the bank holding company for CFBank, National Association that provides various banking products and services in the United States. The company accepts savings, retail and business checking accounts, and money market accounts, as well as certificates of deposit. It also offers single-family mortgage loans; commercial real estate and multi-family residential mortgage loans; commercial loans; construction and land loans; and consumer loans, such as home equity lines of credit, home improvement loans, and loans secured by deposits and purchased loans, as well as other loans. In addition, the company provides Internet and mobile banking, remote deposit, and treasury management depository services. As of December 31, 2021, it operated five branch offices located in Franklin, Cuyahoga, Hamilton, and Summit counties, Ohio; and a loan production office located in Franklin County, Ohio. The company was formerly known as Central Federal Corporation and changed its name to CF Bankshares Inc. in July 2020. CF Bankshares Inc. was founded in 1892 and is based in Worthington, Ohio.",Timothy T. O'Dell,Banks - Regional,27.65,USD,177900155,https://images.financialmodelingprep.com/symbol/CFBK.png,53715,1998-12-30,10.28,-0.36,10613,21527000,17001000,"[{'period': '2025', 'revenue': 125.9, 'unit': 'M', 'net_profit': 17.0}, {'period': '2024', 'revenue': 122.16, 'unit': 'M', 'net_profit': 13.39}, {'period': '2023', 'revenue': 111.69, 'unit': 'M', 'net_profit': 16.94}, {'period': '2022', 'revenue': 70.28, 'unit': 'M', 'net_profit': 18.16}]","[{'period': ""Q4 '25"", 'revenue': 31.49, 'unit': 'M', 'net_profit': 5.56}, {'period': ""Q3 '25"", 'revenue': 31.89, 'unit': 'M', 'net_profit': 2.34}, {'period': ""Q2 '25"", 'revenue': 31.74, 'unit': 'M', 'net_profit': 4.88}, {'period': ""Q1 '25"", 'revenue': 30.08, 'unit': 'M', 'net_profit': 4.43}, {'period': ""Q4 '24"", 'revenue': 30.98, 'unit': 'M', 'net_profit': 4.42}, {'period': ""Q3 '24"", 'revenue': 31.37, 'unit': 'M', 'net_profit': 4.21}]",2.7,2.69,2117321000,259072000,276468000,1932895000,8655000,1741755000,16919000,258971999,18201000,0.29446782922429343,0.2699633973257638,0.29807692307692313,"[0.09, 0.05]","['2026-01-15', '1999-06-22']",__nan__,0.9128965329300565
45,CFFE,CF Acquisition Corp. VIII Class A Common Stock,"CF Acquisition Corp. VIII does not have significant operations. It intends to effect a merger, capital stock exchange, asset acquisition, stock purchase, reorganization or similar business combination with one or more businesses. The company was incorporated in 2020 and is based in New York, New York.",Howard W. Lutnick,Shell Companies,16.52,USD,123839206,https://images.financialmodelingprep.com/symbol/CFFE.png,46759,2021-05-05,-6.661290322580645,3.12,16936,1299894000,1103535000,"[{'period': '2025', 'revenue': 0.0, 'unit': 'B', 'net_profit': 1.1}, {'period': '2024', 'revenue': 142.41, 'unit': 'M', 'net_profit': -6.53}, {'period': '2023', 'revenue': 166.34, 'unit': 'M', 'net_profit': -11.05}, {'period': '2022', 'revenue': 0.0, 'unit': 'M', 'net_profit': 2.39}]","[{'period': ""Q3 '25"", 'revenue': 209.09, 'unit': 'M', 'net_profit': -344.4}, {'period': ""Q2 '25"", 'revenue': 39.43, 'unit': 'M', 'net_profit': -6.89}, {'period': ""Q1 '25"", 'revenue': 37.53, 'unit': 'M', 'net_profit': -3.85}, {'period': ""Q4 '24"", 'revenue': 142.41, 'unit': 'M', 'net_profit': 16.05}, {'period': ""Q3 '24"", 'revenue': 35.33, 'unit': 'M', 'net_profit': -1.23}, {'period': ""Q2 '24"", 'revenue': 36.03, 'unit': 'M', 'net_profit': -4.72}]",0.0,0.0,902097000,239747000,37113000,814758000,130281000,0,322043000,37113000,-6490000,224.28492201039862,169.91703658349917,1.0,__nan__,__nan__,__nan__,0.9031822520194613
46,CFFEU,CF Acquisition Corp. VIII Unit,"CF Acquisition Corp. VIII does not have significant operations. It intends to effect a merger, capital stock exchange, asset acquisition, stock purchase, reorganization or similar business combination with one or more businesses. The company was incorporated in 2020 and is based in New York, New York.",Howard W. Lutnick,Shell Companies,16.59,USD,119816663,https://images.financialmodelingprep.com/symbol/CFFEU.png,2681,2021-03-12,149.45945945945945,5.04,13380,1299894000,1103535000,"[{'period': '2025', 'revenue': 0.0, 'unit': 'B', 'net_profit': 1.1}, {'period': '2024', 'revenue': 142.77, 'unit': 'M', 'net_profit': -12.37}, {'period': '2023', 'revenue': 155.18, 'unit': 'M', 'net_profit': -11.05}, {'period': '2022', 'revenue': 180.49, 'unit': 'M', 'net_profit': -7.93}]","[{'period': ""Q4 '25"", 'revenue': 0.326, 'unit': 'M', 'net_profit': -45.78}, {'period': ""Q3 '25"", 'revenue': 209.09, 'unit': 'M', 'net_profit': -344.4}, {'period': ""Q2 '25"", 'revenue': 39.62, 'unit': 'M', 'net_profit': -6.89}, {'period': ""Q1 '25"", 'revenue': 37.67, 'unit': 'M', 'net_profit': -4.35}, {'period': ""Q4 '24"", 'revenue': 35.78, 'unit': 'M', 'net_profit': -2.67}, {'period': ""Q3 '24"", 'revenue': 35.4, 'unit': 'M', 'net_profit': -2.77}]",0.0,0.0,902097000,239747000,37113000,814758000,130281000,0,322043000,37113000,-6490000,201.63351519875292,90.23944687045123,1.0,__nan__,__nan__,__nan__,0.9031822520194613
47,CFFEW,CF Acquisition Corp. VIII Warrant,"CF Acquisition Corp. VIII focuses on effecting a merger, capital stock exchange, asset acquisition, stock purchase, reorganization, or related business combination with one or more businesses. The company was incorporated in 2020 and is based in New York, New York.",Howard W. Lutnick,Shell Companies,0.11,USD,123839206,https://images.financialmodelingprep.com/symbol/CFFEW.png,0,2021-05-03,0.0,0.059,220969,1299894000,1103535000,"[{'period': '2025', 'revenue': 0.0, 'unit': 'B', 'net_profit': 1.1}, {'period': '2024', 'revenue': 142.77, 'unit': 'M', 'net_profit': -12.37}, {'period': '2023', 'revenue': 155.18, 'unit': 'M', 'net_profit': -11.05}, {'period': '2022', 'revenue': 180.49, 'unit': 'M', 'net_profit': -7.93}]","[{'period': ""Q4 '25"", 'revenue': 0.326, 'unit': 'M', 'net_profit': -45.78}, {'period': ""Q3 '25"", 'revenue': 209.09, 'unit': 'M', 'net_profit': -344.4}, {'period': ""Q2 '25"", 'revenue': 39.62, 'unit': 'M', 'net_profit': -6.89}, {'period': ""Q1 '25"", 'revenue': 37.67, 'unit': 'M', 'net_profit': -4.35}, {'period': ""Q4 '24"", 'revenue': 35.78, 'unit': 'M', 'net_profit': -2.67}, {'period': ""Q3 '24"", 'revenue': 35.4, 'unit': 'M', 'net_profit': -2.77}]",0.0,0.0,902097000,239747000,37113000,814758000,130281000,0,322043000,37113000,-6490000,201.63351519875292,90.23944687045123,1.0,__nan__,__nan__,__nan__,0.9031822520194613
48,CFFI,C&F Financial Corporation Common Stock,"C&F Financial Corporation operates as a bank holding company for Citizens and Farmers Bank that provides banking services to individuals and businesses. The company's Retail Banking offers various banking services, including checking and savings deposit accounts, as well as business, real estate, development, mortgage, home equity, and installment loans. It also provides ATMs, Internet and mobile banking, and debit and credit cards, as well as safe deposit box rentals, notary public, electronic transfer, and other customary bank services. This segment offers its services through its main office in West Point, Virginia, as well as through 30 Virginia branches located 1 each in Albermarle, Goochland, Hanover, Middlesex, Powhatan, Stafford, York, Charlottesville, Hampton, Montross, Newport News, Richmond, Warsaw, and Williamsburg; 2 each in the counties of Cumberland, James City, King George, and New Kent; and four each in the counties of Chesterfield and Henrico. The company's Mortgage Banking segment provides various residential mortgage loans; originates conventional mortgage loans, mortgage loans insured by the Federal Housing Administration, and mortgage loans guaranteed by the United States Department of Agriculture and the Veterans Administration; and ancillary mortgage loan origination services for residential appraisals, as well as various mortgage origination functions to third parties. It provides mortgage loan origination services through 11 offices in Virginia, 1 office in Maryland, and 2 offices in North Carolina, as well as through 1 each in South Carolina and West Virginia. The company's Consumer Finance segment provides automobile loans through its offices in Richmond and Hampton, Virginia. It also offers brokerage and wealth management services; and insurance products. In addition, the company provides title and settlement agency, and insurance services. C&F Financial Corporation was founded in 1927 and is headquartered in West Point, Virginia.",Thomas F. Cherry,Banks - Regional,71.89,USD,234059462,https://images.financialmodelingprep.com/symbol/CFFI.png,4076,1998-05-07,8.67,-1.88,4111,33071000,26835000,"[{'period': '2025', 'revenue': 186.13, 'unit': 'M', 'net_profit': 26.84}, {'period': '2024', 'revenue': 166.51, 'unit': 'M', 'net_profit': 19.83}, {'period': '2023', 'revenue': 149.76, 'unit': 'M', 'net_profit': 23.6}, {'period': '2022', 'revenue': 123.45, 'unit': 'M', 'net_profit': 29.16}]","[{'period': ""Q4 '25"", 'revenue': 47.69, 'unit': 'M', 'net_profit': 6.7}, {'period': ""Q3 '25"", 'revenue': 46.6, 'unit': 'M', 'net_profit': 7.08}, {'period': ""Q2 '25"", 'revenue': 46.83, 'unit': 'M', 'net_profit': 7.69}, {'period': ""Q1 '25"", 'revenue': 42.67, 'unit': 'M', 'net_profit': 5.37}, {'period': ""Q4 '24"", 'revenue': 42.46, 'unit': 'M', 'net_profit': 6.04}, {'period': ""Q3 '24"", 'revenue': 43.85, 'unit': 'M', 'net_profit': 5.39}]",8.29,8.29,2768494000,483459000,471733000,2506146000,11726000,2055810000,20000000,13622000,22161000,0.18152911754197928,0.3529797317737219,0.37936772046589007,"[0.48, 0.22]","['2026-03-13', '1998-06-26']",__nan__,0.9052380102683987
49,CFFN,Capitol Federal Financial Inc. Common Stock,"Capitol Federal Financial, Inc. operates as the holding company for Capitol Federal Savings Bank that provides various retail banking products and services in the United States. The company accepts a range of deposit products, including savings accounts, money market deposit accounts, interest-bearing and non-interest-bearing checking accounts, and certificates of deposit. It also provides various loan products, such as one- to four-family residential real estate loans, commercial real estate, commercial and industrial, and construction loans, as well as consumer loans, which include home equity, loans and lines of credit, home improvement loans, vehicle loans, and loans secured by saving deposits. In addition, the company offers mobile, telephone, and online banking services, as well as bill payment services; operates a call center; and invests in various securities. It operates a network of 54 branches, including 45 traditional branches and nine in-store branches located in nine counties throughout Kansas and two counties in Missouri. The company serves the metropolitan areas of Topeka, Wichita, Lawrence, Manhattan, Emporia, and Salina, Kansas, and a portion of the metropolitan area of greater Kansas City. Capitol Federal Financial, Inc. was founded in 1893 and is headquartered in Topeka, Kansas.",John Dicus,Banks - Regional,6.92,USD,909553084,https://images.financialmodelingprep.com/symbol/CFFN.png,972269,1999-04-01,12.36,-0.18,790190,90740000,68025000,"[{'period': '2025', 'revenue': 417.4, 'unit': 'M', 'net_profit': 68.03}, {'period': '2024', 'revenue': 379.37, 'unit': 'M', 'net_profit': 38.01}, {'period': '2023', 'revenue': 185.64, 'unit': 'M', 'net_profit': -101.66}, {'period': '2022', 'revenue': 299.57, 'unit': 'M', 'net_profit': 84.45}]","[{'period': ""Q1 '26"", 'revenue': 111.47, 'unit': 'M', 'net_profit': 20.3}, {'period': ""Q4 '25"", 'revenue': 109.18, 'unit': 'M', 'net_profit': 18.81}, {'period': ""Q3 '25"", 'revenue': 104.25, 'unit': 'M', 'net_profit': 18.38}, {'period': ""Q2 '25"", 'revenue': 102.25, 'unit': 'M', 'net_profit': 15.4}, {'period': ""Q1 '25"", 'revenue': 101.72, 'unit': 'M', 'net_profit': 15.43}, {'period': ""Q4 '24"", 'revenue': 101.07, 'unit': 'M', 'net_profit': 12.06}]",0.52,0.52,9778701000,8364404000,1119659000,8731024000,220000,8111961000,6591448000,252443000,49839000,0.4447664235901029,0.7896606156274665,0.7931034482758622,"[0.085, 0.1]","['2026-02-06', '1999-05-03']",__nan__,0.8928613319908237
50,CFFVU,CF Acquisition Corp. V Unit,,,,,,,,,,,,,,,[],"[{'period': ""Q3 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -1.21}, {'period': ""Q2 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -4.3}]",,,156695,25000,25000,132200,0,0,132200,25000,,,,,__nan__,__nan__,__nan__,0.843677207313571
51,CFFVW,CF Acquisition Corp. V Warrant,"CF Acquisition Corp. V, a blank check company, intends to effect a merger, capital stock exchange, asset acquisition, stock purchase, reorganization, or related business combination with one or more businesses. The company was founded in 2020 and is based in New York, New York.",Howard W. Lutnick,Shell Companies,0.5492,USD,0,https://images.financialmodelingprep.com/symbol/CFFVW.png,0,2021-03-22,0.0,-0.10290003,33876,,,[],[],,,156695,25000,25000,132200,0,0,132200,25000,,,,,__nan__,__nan__,__nan__,0.843677207313571
52,CFIV,CF Acquisition Corp. IV Class A common stock,"CF Acquisition Corp. IV does not have significant operations. The company intends to effect a merger, capital stock exchange, asset acquisition, share purchase, reorganization, or similar business combination with one or more businesses in the financial services, healthcare, real estate, technology, and software industries. CF Acquisition Corp. IV was incorporated in 2020 and is based in New York, New York.",Howard W. Lutnick,Shell Companies,10.58,USD,221290222,https://images.financialmodelingprep.com/symbol/CFIV.png,43612,2021-02-16,529.0,0.015,441,13292000,11071000,"[{'period': '2022', 'revenue': 0.0, 'unit': 'M', 'net_profit': 11.07}, {'period': '2021', 'revenue': 0.0, 'unit': 'M', 'net_profit': 8.46}, {'period': '2020', 'revenue': 0.0, 'unit': 'K', 'net_profit': -6.32}]","[{'period': ""Q3 '23"", 'revenue': 0.0, 'unit': 'K', 'net_profit': 513.7}, {'period': ""Q2 '23"", 'revenue': 0.0, 'unit': 'K', 'net_profit': 179.72}, {'period': ""Q1 '23"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 1.02}, {'period': ""Q4 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -4.19}, {'period': ""Q3 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 2.54}, {'period': ""Q2 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 7.08}]",0.18,0.18,104549809,370444,370444,7812963,0,0,5466319,370444,13686,6.93128067826863,0.3094027202838557,0.3846153846153845,__nan__,__nan__,__nan__,0.07472957698086277
