,symbol,name,description__profile,ceo__profile,industry__profile,price__profile,currency__profile,mktCap__profile,image__profile,volAvg__profile,ipoDate__profile,pe__quote,change__quote,volume__quote,ebitda__income_statement,netIncome__income_statement,annual_earnings,quaterly_earnings,eps__income_statement,epsdiluted__income_statement,totalAssets__balance_sheet_statement,totalCurrentAssets__balance_sheet_statement,cashAndShortTermInvestments__balance_sheet_statement,totalLiabilities__balance_sheet_statement,netReceivables__balance_sheet_statement,longTermInvestments__balance_sheet_statement,totalCurrentLiabilities__balance_sheet_statement,cashAndCashEquivalents__balance_sheet_statement,freeCashFlow__cash_flow_statement,growthEBITDA__income_statement_growth,growthNetIncome__income_statement_growth,growthEPS__income_statement_growth,dividend__historical-price-full/stock_dividend,date__historical-price-full/stock_dividend,derived__netIncomeMargin,derived__debtRatio
16,OPGN,OpGen Inc. Common Stock,,,,,,,,,,132.83,9.75,1283,,,[],"[{'period': ""Q3 '25"", 'revenue': 0.0, 'unit': 'K', 'net_profit': -608.73}, {'period': ""Q2 '25"", 'revenue': 4.0, 'unit': 'M', 'net_profit': 3.51}, {'period': ""Q1 '25"", 'revenue': 0.0, 'unit': 'K', 'net_profit': -408.13}, {'period': ""Q4 '24"", 'revenue': 5.0, 'unit': 'M', 'net_profit': 4.35}, {'period': ""Q3 '24"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 8.93}, {'period': ""Q2 '24"", 'revenue': 0.028, 'unit': 'M', 'net_profit': -1.58}]",,,,,,,,,,,,,,,,,__nan__,__nan__
17,OPHC,OptimumBank Holdings Inc. Common Stock,,,,,,,,,,7.37,-0.17,11299,,,[],"[{'period': ""Q4 '25"", 'revenue': 19.16, 'unit': 'M', 'net_profit': 4.85}, {'period': ""Q3 '25"", 'revenue': 18.3, 'unit': 'M', 'net_profit': 4.32}, {'period': ""Q2 '25"", 'revenue': 17.42, 'unit': 'M', 'net_profit': 3.6}, {'period': ""Q1 '25"", 'revenue': 16.24, 'unit': 'M', 'net_profit': 3.87}, {'period': ""Q4 '24"", 'revenue': 16.71, 'unit': 'M', 'net_profit': 3.95}, {'period': ""Q3 '24"", 'revenue': 16.45, 'unit': 'M', 'net_profit': 3.3}]",,,,,,,,,,,,,,,,,__nan__,__nan__
18,OPI,Office Properties Income Trust Common Shares of Beneficial Interest,,,,,,,,,,-0.03759398496240601,-0.0409,11283053,,,[],"[{'period': ""Q2 '25"", 'revenue': 114.5, 'unit': 'M', 'net_profit': -41.19}, {'period': ""Q1 '25"", 'revenue': 113.61, 'unit': 'M', 'net_profit': -45.87}, {'period': ""Q4 '24"", 'revenue': 118.24, 'unit': 'M', 'net_profit': -148.68}, {'period': ""Q3 '24"", 'revenue': 120.62, 'unit': 'M', 'net_profit': -58.41}, {'period': ""Q2 '24"", 'revenue': 123.69, 'unit': 'M', 'net_profit': 76.17}, {'period': ""Q1 '24"", 'revenue': 139.44, 'unit': 'M', 'net_profit': -5.19}]",,,,,,,,,,,,,,,,,__nan__,__nan__
19,OPINI,Office Properties Income Trust 5.875% Senior Notes due 2046,,,,,,,,,,,,,,,[],"[{'period': ""Q2 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -66.7}, {'period': ""Q4 '20"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 6.68}]",,,,,,,,,,,,,,,,,__nan__,__nan__
20,OPINL,Office Properties Income Trust 6.375% Senior Notes due 2050,,,,,,,,,,0.0,0.035,24208,,,[],"[{'period': ""Q2 '25"", 'revenue': 114.5, 'unit': 'M', 'net_profit': -41.19}, {'period': ""Q1 '25"", 'revenue': 113.61, 'unit': 'M', 'net_profit': -45.87}, {'period': ""Q4 '24"", 'revenue': 118.24, 'unit': 'M', 'net_profit': -148.68}, {'period': ""Q3 '24"", 'revenue': 120.62, 'unit': 'M', 'net_profit': -58.41}, {'period': ""Q2 '24"", 'revenue': 123.69, 'unit': 'M', 'net_profit': 76.17}, {'period': ""Q1 '24"", 'revenue': 139.44, 'unit': 'M', 'net_profit': -5.19}]",,,,,,,,,,,,,,,,,__nan__,__nan__
21,OPK,OPKO Health Inc. Common Stock,,,,,,,,,,-3.73,-0.05,3376466,,,[],"[{'period': ""Q4 '25"", 'revenue': 148.5, 'unit': 'M', 'net_profit': -31.3}, {'period': ""Q3 '25"", 'revenue': 151.67, 'unit': 'M', 'net_profit': 21.63}, {'period': ""Q2 '25"", 'revenue': 156.81, 'unit': 'M', 'net_profit': -148.44}, {'period': ""Q1 '25"", 'revenue': 149.95, 'unit': 'M', 'net_profit': -67.61}, {'period': ""Q4 '24"", 'revenue': 183.64, 'unit': 'M', 'net_profit': 14.03}, {'period': ""Q3 '24"", 'revenue': 173.63, 'unit': 'M', 'net_profit': 24.89}]",,,,,,,,,,,,,,,,,__nan__,__nan__
22,OPNT,Opiant Pharmaceuticals Inc. Common Stock,,,,,,,,,,-3.1623277182235836,0.0,562778,,,[],"[{'period': ""Q3 '22"", 'revenue': 173.87, 'unit': 'M', 'net_profit': -9.92}, {'period': ""Q2 '22"", 'revenue': 2.33, 'unit': 'M', 'net_profit': -11.74}, {'period': ""Q1 '22"", 'revenue': 2.19, 'unit': 'M', 'net_profit': -12.59}, {'period': ""Q4 '21"", 'revenue': 13040.0, 'unit': 'K', 'net_profit': 752.33}, {'period': ""Q3 '21"", 'revenue': 14.04, 'unit': 'M', 'net_profit': 3.42}, {'period': ""Q2 '21"", 'revenue': 9.31, 'unit': 'M', 'net_profit': 1.68}]",,,,,,,,,,,,,,,,,__nan__,__nan__
23,OPOF,Old Point Financial Corporation Common Stock,,,,,,,,,,24.619883040935672,0.94,205957,,,[],"[{'period': ""Q2 '25"", 'revenue': 20.82, 'unit': 'M', 'net_profit': 1.24}, {'period': ""Q1 '25"", 'revenue': 21.15, 'unit': 'M', 'net_profit': 2.16}, {'period': ""Q4 '24"", 'revenue': 21.63, 'unit': 'M', 'net_profit': 2.88}, {'period': ""Q3 '24"", 'revenue': 21.99, 'unit': 'M', 'net_profit': 2.38}, {'period': ""Q2 '24"", 'revenue': 21.59, 'unit': 'M', 'net_profit': 2.53}, {'period': ""Q1 '24"", 'revenue': 20.61, 'unit': 'M', 'net_profit': 1.72}]",,,,,,,,,,,,,,,,,__nan__,__nan__
24,OPRA,Opera Limited American Depositary Shares,,,,,,,,,,11.34,-0.43,445804,,,[],"[{'period': ""Q4 '25"", 'revenue': 176.99, 'unit': 'M', 'net_profit': 55.64}, {'period': ""Q3 '25"", 'revenue': 151.94, 'unit': 'M', 'net_profit': 18.62}, {'period': ""Q2 '25"", 'revenue': 142.96, 'unit': 'M', 'net_profit': 15.68}, {'period': ""Q1 '25"", 'revenue': 142.72, 'unit': 'M', 'net_profit': 18.28}, {'period': ""Q4 '24"", 'revenue': 145.83, 'unit': 'M', 'net_profit': 28.69}, {'period': ""Q3 '24"", 'revenue': 123.21, 'unit': 'M', 'net_profit': 17.94}]",,,,,,,,,,,,,,,,,__nan__,__nan__
25,OPRT,Oportun Financial Corporation Common Stock,,,,,,,,,,8.45,-0.23,572517,,,[],"[{'period': ""Q4 '25"", 'revenue': 148.35, 'unit': 'M', 'net_profit': 3.4}, {'period': ""Q3 '25"", 'revenue': 161.67, 'unit': 'M', 'net_profit': 5.2}, {'period': ""Q2 '25"", 'revenue': 164.09, 'unit': 'M', 'net_profit': 6.88}, {'period': ""Q1 '25"", 'revenue': 163.23, 'unit': 'M', 'net_profit': 9.77}, {'period': ""Q4 '24"", 'revenue': 167.09, 'unit': 'M', 'net_profit': 8.74}, {'period': ""Q3 '24"", 'revenue': 118.37, 'unit': 'M', 'net_profit': -29.96}]",,,,,,,,,,,,,,,,,__nan__,__nan__
26,OPRX,OptimizeRx Corporation Common Stock,,,,,,,,,,24.44,-0.36,412782,,,[],"[{'period': ""Q4 '25"", 'revenue': 32.24, 'unit': 'M', 'net_profit': 5.02}, {'period': ""Q3 '25"", 'revenue': 26070.0, 'unit': 'K', 'net_profit': 779.0}, {'period': ""Q2 '25"", 'revenue': 29.2, 'unit': 'M', 'net_profit': 1.53}, {'period': ""Q1 '25"", 'revenue': 21.93, 'unit': 'M', 'net_profit': -2.2}, {'period': ""Q4 '24"", 'revenue': 32320.0, 'unit': 'K', 'net_profit': -78.0}, {'period': ""Q3 '24"", 'revenue': 21.31, 'unit': 'M', 'net_profit': -9.12}]",,,,,,,,,,,,,,,,,__nan__,__nan__
27,OPT,Opthea Limited American Depositary Shares,,,,,,,,,,-1.5155555555555555,0.05,3025,,,[],"[{'period': ""Q4 '25"", 'revenue': 0.00109, 'unit': 'M', 'net_profit': -31.38}, {'period': ""Q2 '25"", 'revenue': 0.02391, 'unit': 'M', 'net_profit': -131.41}, {'period': ""Q4 '24"", 'revenue': 0.08939, 'unit': 'M', 'net_profit': -185.99}, {'period': ""Q2 '24"", 'revenue': 0.09318000000000001, 'unit': 'M', 'net_profit': -147.42}, {'period': ""Q4 '23"", 'revenue': 0.08334000000000001, 'unit': 'M', 'net_profit': -96.84}, {'period': ""Q2 '23"", 'revenue': 0.07779000000000001, 'unit': 'M', 'net_profit': -115.11}]",,,,,,,,,,,,,,,,,__nan__,__nan__
28,OPTN,OptiNose Inc. Common Stock,,,,,,,,,,-4.423963133640553,0.0,811056,,,[],"[{'period': ""Q1 '25"", 'revenue': 18.51, 'unit': 'M', 'net_profit': -22.42}, {'period': ""Q4 '24"", 'revenue': 22420.0, 'unit': 'K', 'net_profit': -360.0}, {'period': ""Q3 '24"", 'revenue': 20440.0, 'unit': 'K', 'net_profit': 467.0}, {'period': ""Q2 '24"", 'revenue': 20.49, 'unit': 'M', 'net_profit': -7.58}, {'period': ""Q1 '24"", 'revenue': 14.88, 'unit': 'M', 'net_profit': -14.07}, {'period': ""Q4 '23"", 'revenue': 19.86, 'unit': 'M', 'net_profit': -9.97}]",,,,,,,,,,,,,,,,,__nan__,__nan__
29,OPTT,Ocean Power Technologies Inc. Common Stock,,,,,,,,,,-1.65,-0.0162,5857288,,,[],"[{'period': ""Q3 '26"", 'revenue': 0.513, 'unit': 'M', 'net_profit': -11.37}, {'period': ""Q2 '26"", 'revenue': 0.424, 'unit': 'M', 'net_profit': -10.82}, {'period': ""Q1 '26"", 'revenue': 1.18, 'unit': 'M', 'net_profit': -7.39}, {'period': ""Q4 '25"", 'revenue': 1.32, 'unit': 'M', 'net_profit': -6.42}, {'period': ""Q3 '25"", 'revenue': 0.8250000000000001, 'unit': 'M', 'net_profit': -6.72}, {'period': ""Q2 '25"", 'revenue': 2.42, 'unit': 'M', 'net_profit': -3.91}]",,,,,,,,,,,,,,,,,__nan__,__nan__
30,ORBC,ORBCOMM Inc. Common Stock,,,,,,,,,,0.0,0.0,1556128,,,[],"[{'period': ""Q2 '21"", 'revenue': 65.93, 'unit': 'M', 'net_profit': -7.64}, {'period': ""Q1 '21"", 'revenue': 63.7, 'unit': 'M', 'net_profit': -10.56}, {'period': ""Q4 '20"", 'revenue': 63.81, 'unit': 'M', 'net_profit': -14.77}, {'period': ""Q3 '20"", 'revenue': 61.74, 'unit': 'M', 'net_profit': -5.53}, {'period': ""Q2 '20"", 'revenue': 56.73, 'unit': 'M', 'net_profit': -6.67}, {'period': ""Q1 '20"", 'revenue': 66.18, 'unit': 'M', 'net_profit': -6.97}]",,,,,,,,,,,,,,,,,__nan__,__nan__
31,ORGO,Organogenesis Holdings Inc. Class A Common Stock,,,,,,,,,,15.27,-0.13,496757,,,[],"[{'period': ""Q4 '25"", 'revenue': 225.61, 'unit': 'M', 'net_profit': 43.7}, {'period': ""Q3 '25"", 'revenue': 150.86, 'unit': 'M', 'net_profit': 21.57}, {'period': ""Q2 '25"", 'revenue': 100.78, 'unit': 'M', 'net_profit': -9.39}, {'period': ""Q1 '25"", 'revenue': 86.69, 'unit': 'M', 'net_profit': -18.84}, {'period': ""Q4 '24"", 'revenue': 126.66, 'unit': 'M', 'net_profit': 7.67}, {'period': ""Q3 '24"", 'revenue': 115.18, 'unit': 'M', 'net_profit': 12.33}]",,,,,,,,,,,,,,,,,__nan__,__nan__
32,ORGS,Orgenesis Inc. Common Stock,,,,,,,,,,-0.02,-0.29,2349,,,[],"[{'period': ""Q3 '24"", 'revenue': 0.34700000000000003, 'unit': 'M', 'net_profit': 9.12}, {'period': ""Q2 '24"", 'revenue': 0.246, 'unit': 'M', 'net_profit': -8.9}, {'period': ""Q1 '24"", 'revenue': 0.14100000000000001, 'unit': 'M', 'net_profit': -9.77}, {'period': ""Q4 '23"", 'revenue': -13.6, 'unit': 'M', 'net_profit': -34.39}, {'period': ""Q3 '23"", 'revenue': 0.11, 'unit': 'M', 'net_profit': -3.73}, {'period': ""Q2 '23"", 'revenue': 0.113, 'unit': 'M', 'net_profit': -25.54}]",,,,,,,,,,,,,,,,,__nan__,__nan__
33,ORIAU,Orion Biotech Opportunities Corp. Units,,,,,,,,,,55.55555555555556,0.0,5,,,[],"[{'period': ""Q4 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 9.82}, {'period': ""Q3 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 2.05}, {'period': ""Q2 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 4.06}, {'period': ""Q1 '22"", 'revenue': 0.0, 'unit': 'T', 'net_profit': 4.9}, {'period': ""Q4 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -1.63}, {'period': ""Q3 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 2.26}]",,,,,,,,,,,,,,,,,__nan__,__nan__
34,ORIC,Oric Pharmaceuticals Inc. Common Stock,,,,,,,,,,-8.2,-0.32,1311971,,,[],"[{'period': ""Q4 '25"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -30.5}, {'period': ""Q3 '25"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -32.59}, {'period': ""Q2 '25"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -36.35}, {'period': ""Q1 '25"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -30.02}, {'period': ""Q4 '24"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -36.31}, {'period': ""Q3 '24"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -34.57}]",,,,,,,,,,,,,,,,,__nan__,__nan__
35,ORLY,O'Reilly Automotive Inc. Common Stock,,,,,,,,,,30.34,-2.16,6361809,,,[],"[{'period': ""Q4 '25"", 'revenue': 4410.0, 'unit': 'M', 'net_profit': 605.23}, {'period': ""Q3 '25"", 'revenue': 4710.0, 'unit': 'M', 'net_profit': 725.9}, {'period': ""Q2 '25"", 'revenue': 4530.0, 'unit': 'M', 'net_profit': 668.6}, {'period': ""Q1 '25"", 'revenue': 4140.0, 'unit': 'M', 'net_profit': 538.49}, {'period': ""Q4 '24"", 'revenue': 4100.0, 'unit': 'M', 'net_profit': 551.13}, {'period': ""Q3 '24"", 'revenue': 4360.0, 'unit': 'M', 'net_profit': 665.46}]",,,,,,,,,,,,,,,,,__nan__,__nan__
