,symbol,name,description__profile,ceo__profile,industry__profile,price__profile,currency__profile,mktCap__profile,image__profile,volAvg__profile,ipoDate__profile,pe__quote,change__quote,volume__quote,ebitda__income_statement,netIncome__income_statement,annual_earnings,quaterly_earnings,eps__income_statement,epsdiluted__income_statement,totalAssets__balance_sheet_statement,totalCurrentAssets__balance_sheet_statement,cashAndShortTermInvestments__balance_sheet_statement,totalLiabilities__balance_sheet_statement,netReceivables__balance_sheet_statement,longTermInvestments__balance_sheet_statement,totalCurrentLiabilities__balance_sheet_statement,cashAndCashEquivalents__balance_sheet_statement,freeCashFlow__cash_flow_statement,growthEBITDA__income_statement_growth,growthNetIncome__income_statement_growth,growthEPS__income_statement_growth,dividend__historical-price-full/stock_dividend,date__historical-price-full/stock_dividend,derived__netIncomeMargin,derived__debtRatio
10,SONO,Sonos Inc. Common Stock,,,,,,,,,,-79.37,-0.11,1310077.0,,,[],"[{'period': ""Q1 '26"", 'revenue': 545.66, 'unit': 'M', 'net_profit': 93.8}, {'period': ""Q4 '25"", 'revenue': 287.9, 'unit': 'M', 'net_profit': -37.86}, {'period': ""Q3 '25"", 'revenue': 344.76, 'unit': 'M', 'net_profit': -3.38}, {'period': ""Q2 '25"", 'revenue': 259.76, 'unit': 'M', 'net_profit': -70.14}, {'period': ""Q1 '25"", 'revenue': 550.86, 'unit': 'M', 'net_profit': 50.24}, {'period': ""Q4 '24"", 'revenue': 255.38, 'unit': 'M', 'net_profit': -53.09}]",,,,,,,,,,,,,,,,,__nan__,__nan__
11,SP,SP Plus Corporation Common Stock,,,,,,,,,,35.287581699346404,0.02,523657.0,,,[],"[{'period': ""Q1 '24"", 'revenue': 451.4, 'unit': 'M', 'net_profit': 7.6}, {'period': ""Q4 '23"", 'revenue': 454.1, 'unit': 'M', 'net_profit': 1.2}, {'period': ""Q3 '23"", 'revenue': 460.7, 'unit': 'M', 'net_profit': 9.2}, {'period': ""Q2 '23"", 'revenue': 442.2, 'unit': 'M', 'net_profit': 12.3}, {'period': ""Q1 '23"", 'revenue': 425.3, 'unit': 'M', 'net_profit': 8.4}, {'period': ""Q4 '22"", 'revenue': 418.3, 'unit': 'M', 'net_profit': 4.8}]",,,,,,,,,,,,,,,,,__nan__,__nan__
12,SPCB,SuperCom Ltd. Ordinary Shares (Israel),,,,,,,,,,-0.18,-0.34,56413.0,,,[],"[{'period': ""Q3 '25"", 'revenue': 6220.0, 'unit': 'K', 'net_profit': 691.0}, {'period': ""Q2 '25"", 'revenue': 7.14, 'unit': 'M', 'net_profit': 1.09}, {'period': ""Q1 '25"", 'revenue': 7.05, 'unit': 'M', 'net_profit': 4.22}, {'period': ""Q4 '24"", 'revenue': 6.62, 'unit': 'M', 'net_profit': -1.15}, {'period': ""Q3 '24"", 'revenue': 6910.0, 'unit': 'K', 'net_profit': -443.0}, {'period': ""Q2 '24"", 'revenue': 7.54, 'unit': 'M', 'net_profit': 2.19}]",,,,,,,,,,,,,,,,,__nan__,__nan__
13,SPFI,South Plains Financial Inc. Common Stock,,,,,,,,,,12.0,-0.6,127129.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 74.36, 'unit': 'M', 'net_profit': 15.25}, {'period': ""Q3 '25"", 'revenue': 74.05, 'unit': 'M', 'net_profit': 16.32}, {'period': ""Q2 '25"", 'revenue': 76.3, 'unit': 'M', 'net_profit': 14.61}, {'period': ""Q1 '25"", 'revenue': 69.09, 'unit': 'M', 'net_profit': 12.29}, {'period': ""Q4 '24"", 'revenue': 73.18, 'unit': 'M', 'net_profit': 16.5}, {'period': ""Q3 '24"", 'revenue': 70.78, 'unit': 'M', 'net_profit': 11.21}]",,,,,,,,,,,,,,,,,__nan__,__nan__
14,SPI,SPI Energy Co. Ltd. Ordinary Shares,,,,,,,,,,-0.7979166666666667,0.766,43455250.0,,,[],"[{'period': ""Q3 '23"", 'revenue': 55.93, 'unit': 'M', 'net_profit': -1.9}, {'period': ""Q2 '23"", 'revenue': 58.85, 'unit': 'M', 'net_profit': -2.47}, {'period': ""Q1 '23"", 'revenue': 47.92, 'unit': 'M', 'net_profit': -9.75}, {'period': ""Q4 '22"", 'revenue': 47.19, 'unit': 'M', 'net_profit': -10.82}, {'period': ""Q3 '22"", 'revenue': 42.8, 'unit': 'M', 'net_profit': -13.44}, {'period': ""Q2 '22"", 'revenue': 48.58, 'unit': 'M', 'net_profit': -2.31}]",,,,,,,,,,,,,,,,,__nan__,__nan__
15,SPKB,Silver Spike Acquisition Corp II Class A Ordinary Shares,,,,,,,,,,18.581818181818182,-0.02,4404.0,,,[],"[{'period': ""Q3 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 1.04}, {'period': ""Q2 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 7.58}, {'period': ""Q1 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 13.32}, {'period': ""Q4 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 5.36}, {'period': ""Q3 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 2.04}, {'period': ""Q2 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -5.39}]",,,,,,,,,,,,,,,,,__nan__,__nan__
16,SPKBU,Silver Spike Acquisition Corp II Units,,,,,,,,,,72.34042553191489,0.0,2.0,,,[],"[{'period': ""Q3 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 1.04}, {'period': ""Q2 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 7.58}, {'period': ""Q1 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 13.32}, {'period': ""Q4 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 5.36}, {'period': ""Q3 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 2.04}, {'period': ""Q2 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -5.39}]",,,,,,,,,,,,,,,,,__nan__,__nan__
17,SPKBW,Silver Spike Acquisition Corp II Warrant,,,,,,,,,,0.0,0.0,275.0,,,[],"[{'period': ""Q3 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 1.04}, {'period': ""Q2 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 7.58}, {'period': ""Q1 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 13.32}, {'period': ""Q4 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 5.36}, {'period': ""Q3 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 2.04}, {'period': ""Q2 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -5.39}]",,,,,,,,,,,,,,,,,__nan__,__nan__
18,SPKE,Spark Energy Inc. Class A Common Stock,,,,,,,,,,19.46917808219178,0.34000015,87099.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 127.84, 'unit': 'M', 'net_profit': 15.51}, {'period': ""Q3 '25"", 'revenue': 103.33, 'unit': 'M', 'net_profit': -1.55}, {'period': ""Q2 '25"", 'revenue': 90.03, 'unit': 'M', 'net_profit': 3.15}, {'period': ""Q1 '25"", 'revenue': 142.26, 'unit': 'M', 'net_profit': 18.47}, {'period': ""Q4 '24"", 'revenue': 84.62, 'unit': 'M', 'net_profit': 54.18}, {'period': ""Q2 '21"", 'revenue': 82.19, 'unit': 'M', 'net_profit': 10.48}]",,,,,,,,,,,,,,,,,__nan__,__nan__
19,SPKEP,Spark Energy Inc. 8.75% Series A Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Stock,,,,,,,,,,44.45530821917808,0.0369015,3443.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 128.34, 'unit': 'M', 'net_profit': 6.86}, {'period': ""Q3 '25"", 'revenue': 103330.0, 'unit': 'K', 'net_profit': 757.0}, {'period': ""Q2 '25"", 'revenue': 90.03, 'unit': 'M', 'net_profit': 2.74}, {'period': ""Q1 '25"", 'revenue': 142.26, 'unit': 'M', 'net_profit': 8.8}, {'period': ""Q4 '24"", 'revenue': 102.59, 'unit': 'M', 'net_profit': 9.93}, {'period': ""Q3 '24"", 'revenue': 93.77, 'unit': 'M', 'net_profit': 2.14}]",,,,,,,,,,,,,,,,,__nan__,__nan__
20,SPLK,Splunk Inc. Common Stock,,,,,,,,,,103.22368421052632,0.39,18211874.0,,,[],"[{'period': ""Q4 '24"", 'revenue': 1490.0, 'unit': 'M', 'net_profit': 426.55}, {'period': ""Q3 '24"", 'revenue': 1070.0, 'unit': 'M', 'net_profit': 96.85}, {'period': ""Q2 '24"", 'revenue': 910.59, 'unit': 'M', 'net_profit': -63.25}, {'period': ""Q1 '24"", 'revenue': 751.51, 'unit': 'M', 'net_profit': -196.42}, {'period': ""Q4 '23"", 'revenue': 1250.0, 'unit': 'M', 'net_profit': 268.79}, {'period': ""Q3 '23"", 'revenue': 929.77, 'unit': 'M', 'net_profit': -32.62}]",,,,,,,,,,,,,,,,,__nan__,__nan__
21,SPNE,SeaSpine Holdings Corporation Common Stock,,,,,,,,,,0.0,0.73,1161199.0,,,[],"[{'period': ""Q3 '22"", 'revenue': 67.15, 'unit': 'M', 'net_profit': -15.5}, {'period': ""Q2 '22"", 'revenue': 56.32, 'unit': 'M', 'net_profit': -13.95}, {'period': ""Q1 '22"", 'revenue': 50.69, 'unit': 'M', 'net_profit': -16.6}, {'period': ""Q4 '21"", 'revenue': 55.59, 'unit': 'M', 'net_profit': -18.79}, {'period': ""Q3 '21"", 'revenue': 46.45, 'unit': 'M', 'net_profit': -17.63}, {'period': ""Q2 '21"", 'revenue': 47.46, 'unit': 'M', 'net_profit': -5.21}]",,,,,,,,,,,,,,,,,__nan__,__nan__
22,SPNS,Sapiens International Corporation N.V. Common Shares (Cayman Islands),,,,,,,,,,37.78260869565217,43.45,1241079.0,,,[],"[{'period': ""Q3 '25"", 'revenue': 152.32, 'unit': 'M', 'net_profit': 14.3}, {'period': ""Q2 '25"", 'revenue': 141.6, 'unit': 'M', 'net_profit': 14.23}, {'period': ""Q1 '25"", 'revenue': 136.1, 'unit': 'M', 'net_profit': 17.94}, {'period': ""Q4 '24"", 'revenue': 134.31, 'unit': 'M', 'net_profit': 17.87}, {'period': ""Q3 '24"", 'revenue': 137.03, 'unit': 'M', 'net_profit': 18.34}, {'period': ""Q2 '24"", 'revenue': 136.8, 'unit': 'M', 'net_profit': 18.62}]",,,,,,,,,,,,,,,,,__nan__,__nan__
23,SPOK,Spok Holdings Inc. Common Stock,,,,,,,,,,14.77,-0.05,158040.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 33.86, 'unit': 'M', 'net_profit': 2.93}, {'period': ""Q3 '25"", 'revenue': 33.87, 'unit': 'M', 'net_profit': 3.2}, {'period': ""Q2 '25"", 'revenue': 35.69, 'unit': 'M', 'net_profit': 4.55}, {'period': ""Q1 '25"", 'revenue': 36.29, 'unit': 'M', 'net_profit': 5.2}, {'period': ""Q4 '24"", 'revenue': 33.89, 'unit': 'M', 'net_profit': 3.64}, {'period': ""Q3 '24"", 'revenue': 34.87, 'unit': 'M', 'net_profit': 3.66}]",,,,,,,,,,,,,,,,,__nan__,__nan__
24,SPPI,Spectrum Pharmaceuticals Inc.Common Stock,,,,,,,,,,-2.8472222222222223,-0.005,4845336.0,,,[],"[{'period': ""Q1 '23"", 'revenue': 15.62, 'unit': 'M', 'net_profit': -5.14}, {'period': ""Q4 '22"", 'revenue': 10.11, 'unit': 'M', 'net_profit': -8.94}, {'period': ""Q3 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -21.93}, {'period': ""Q2 '22"", 'revenue': 0.039, 'unit': 'M', 'net_profit': -29.05}, {'period': ""Q1 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -15.4}, {'period': ""Q4 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -39.71}]",,,,,,,,,,,,,,,,,__nan__,__nan__
25,SPRB,Spruce Biosciences Inc. Common Stock,,,,,,,,,,-1.24,-6.07,38159.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -14.65}, {'period': ""Q3 '25"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -8.21}, {'period': ""Q2 '25"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -2.07}, {'period': ""Q1 '25"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -14.04}, {'period': ""Q4 '24"", 'revenue': 0.6970000000000001, 'unit': 'M', 'net_profit': -23.56}, {'period': ""Q3 '24"", 'revenue': 0.602, 'unit': 'M', 'net_profit': -8.67}]",,,,,,,,,,,,,,,,,__nan__,__nan__
26,SPRO,Spero Therapeutics Inc. Common Stock,,,,,,,,,,15.53,-0.04,491835.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 38.9, 'unit': 'M', 'net_profit': 31.52}, {'period': ""Q3 '25"", 'revenue': 3.05, 'unit': 'M', 'net_profit': -7.38}, {'period': ""Q2 '25"", 'revenue': 11.8, 'unit': 'M', 'net_profit': -1.7}, {'period': ""Q1 '25"", 'revenue': 5.87, 'unit': 'M', 'net_profit': -13.87}, {'period': ""Q4 '24"", 'revenue': 15.04, 'unit': 'M', 'net_profit': -20.89}, {'period': ""Q3 '24"", 'revenue': 13.47, 'unit': 'M', 'net_profit': -17.15}]",,,,,,,,,,,,,,,,,__nan__,__nan__
27,SPRT,Support.com Inc. Common Stock,,,,,,,,,,0.0,-7.3,50179617.0,,,[],"[{'period': ""Q2 '21"", 'revenue': 8510.0, 'unit': 'K', 'net_profit': -799.0}, {'period': ""Q1 '21"", 'revenue': 9.63, 'unit': 'M', 'net_profit': -1.99}, {'period': ""Q4 '20"", 'revenue': 10540.0, 'unit': 'K', 'net_profit': 19.0}, {'period': ""Q3 '20"", 'revenue': 10340.0, 'unit': 'K', 'net_profit': -554.0}, {'period': ""Q2 '20"", 'revenue': 11030.0, 'unit': 'K', 'net_profit': 617.0}, {'period': ""Q1 '20"", 'revenue': 11950.0, 'unit': 'K', 'net_profit': 364.0}]",,,,,,,,,,,,,,,,,__nan__,__nan__
28,SPSC,SPS Commerce Inc. Common Stock,,,,,,,,,,22.15,-0.61,653444.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 192.65, 'unit': 'M', 'net_profit': 25.84}, {'period': ""Q3 '25"", 'revenue': 189.9, 'unit': 'M', 'net_profit': 25.57}, {'period': ""Q2 '25"", 'revenue': 187.4, 'unit': 'M', 'net_profit': 19.73}, {'period': ""Q1 '25"", 'revenue': 181.55, 'unit': 'M', 'net_profit': 22.2}, {'period': ""Q4 '24"", 'revenue': 170.91, 'unit': 'M', 'net_profit': 17.56}, {'period': ""Q3 '24"", 'revenue': 163.69, 'unit': 'M', 'net_profit': 23.46}]",,,,,,,,,,,,,,,,,__nan__,__nan__
29,SPT,Sprout Social Inc Class A Common Stock,,,,,,,,,,-7.47,-0.21,1376946.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 120.89, 'unit': 'M', 'net_profit': -10.74}, {'period': ""Q3 '25"", 'revenue': 115.59, 'unit': 'M', 'net_profit': -9.38}, {'period': ""Q2 '25"", 'revenue': 111.78, 'unit': 'M', 'net_profit': -11.98}, {'period': ""Q1 '25"", 'revenue': 109.29, 'unit': 'M', 'net_profit': -11.22}, {'period': ""Q4 '24"", 'revenue': 107.09, 'unit': 'M', 'net_profit': -14.42}, {'period': ""Q3 '24"", 'revenue': 102.64, 'unit': 'M', 'net_profit': -17.09}]",,,,,,,,,,,,,,,,,__nan__,__nan__
30,SPTK,SportsTek Acquisition Corp. Class A Common Stock,,,,,,,,,,0.0,0.0,31.0,,,[],"[{'period': ""Q3 '22"", 'revenue': 0.0, 'unit': 'K', 'net_profit': 537.37}, {'period': ""Q2 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 4.22}, {'period': ""Q1 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 11.79}, {'period': ""Q4 '21"", 'revenue': 0.0, 'unit': 'K', 'net_profit': -422.64}, {'period': ""Q3 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -4.46}, {'period': ""Q2 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 11.7}]",,,,,,,,,,,,,,,,,__nan__,__nan__
31,SPTKU,SportsTek Acquisition Corp. Unit,,,,,,,,,,0.0,0.0,407.0,,,[],"[{'period': ""Q3 '22"", 'revenue': 0.0, 'unit': 'K', 'net_profit': 537.37}, {'period': ""Q2 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 4.22}, {'period': ""Q1 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 11.79}, {'period': ""Q4 '21"", 'revenue': 0.0, 'unit': 'K', 'net_profit': -422.64}, {'period': ""Q3 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -4.46}, {'period': ""Q2 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 11.7}]",,,,,,,,,,,,,,,,,__nan__,__nan__
32,SPTKW,SportsTek Acquisition Corp. Warrant,,,,,,,,,,0.0,0.0,1549610.0,,,[],"[{'period': ""Q3 '22"", 'revenue': 0.0, 'unit': 'K', 'net_profit': 537.37}, {'period': ""Q2 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 4.22}, {'period': ""Q1 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 11.79}, {'period': ""Q4 '21"", 'revenue': 0.0, 'unit': 'K', 'net_profit': -422.64}, {'period': ""Q3 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -4.46}, {'period': ""Q2 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 11.7}]",,,,,,,,,,,,,,,,,__nan__,__nan__
33,SPTN,SpartanNash Company Common Stock,,,,,,,,,,-57.234042553191486,0.0,3796470.0,,,[],"[{'period': ""Q2 '25"", 'revenue': 2270.0, 'unit': 'M', 'net_profit': 6.19}, {'period': ""Q1 '25"", 'revenue': 2910.0, 'unit': 'M', 'net_profit': 2.08}, {'period': ""Q4 '24"", 'revenue': 2260.0, 'unit': 'M', 'net_profit': -35.08}, {'period': ""Q3 '24"", 'revenue': 2250.0, 'unit': 'M', 'net_profit': 10.92}, {'period': ""Q2 '24"", 'revenue': 2230.0, 'unit': 'M', 'net_profit': 11.49}, {'period': ""Q1 '24"", 'revenue': 2810.0, 'unit': 'M', 'net_profit': 12.97}]",,,,,,,,,,,,,,,,,__nan__,__nan__
34,SPWH,Sportsman's Warehouse Holdings Inc. Common Stock,,,,,,,,,,-1.32,-0.07,397629.0,,,[],"[{'period': ""Q3 '25"", 'revenue': 331320.0, 'unit': 'K', 'net_profit': 8.0}, {'period': ""Q2 '25"", 'revenue': 293.9, 'unit': 'M', 'net_profit': -7.08}, {'period': ""Q1 '25"", 'revenue': 249.1, 'unit': 'M', 'net_profit': -21.25}, {'period': ""Q4 '24"", 'revenue': 340.4, 'unit': 'M', 'net_profit': -8.72}, {'period': ""Q3 '24"", 'revenue': 324260.0, 'unit': 'K', 'net_profit': -364.0}, {'period': ""Q2 '24"", 'revenue': 288.73, 'unit': 'M', 'net_profit': -5.91}]",,,,,,,,,,,,,,,,,__nan__,__nan__
