,symbol,name,description__profile,ceo__profile,industry__profile,price__profile,currency__profile,mktCap__profile,image__profile,volAvg__profile,ipoDate__profile,pe__quote,change__quote,volume__quote,ebitda__income_statement,netIncome__income_statement,annual_earnings,quaterly_earnings,eps__income_statement,epsdiluted__income_statement,totalAssets__balance_sheet_statement,totalCurrentAssets__balance_sheet_statement,cashAndShortTermInvestments__balance_sheet_statement,totalLiabilities__balance_sheet_statement,netReceivables__balance_sheet_statement,longTermInvestments__balance_sheet_statement,totalCurrentLiabilities__balance_sheet_statement,cashAndCashEquivalents__balance_sheet_statement,freeCashFlow__cash_flow_statement,growthEBITDA__income_statement_growth,growthNetIncome__income_statement_growth,growthEPS__income_statement_growth,dividend__historical-price-full/stock_dividend,date__historical-price-full/stock_dividend,derived__netIncomeMargin,derived__debtRatio
10,CATO,Cato Corporation (The) Class A Common Stock,,,,,,,,,,-9.19,0.11,16411.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 151.66, 'unit': 'M', 'net_profit': -10.86}, {'period': ""Q3 '25"", 'revenue': 155.4, 'unit': 'M', 'net_profit': -5.19}, {'period': ""Q2 '25"", 'revenue': 176.51, 'unit': 'M', 'net_profit': 6.51}, {'period': ""Q1 '25"", 'revenue': 170.24, 'unit': 'M', 'net_profit': 3.12}, {'period': ""Q4 '24"", 'revenue': 157.91, 'unit': 'M', 'net_profit': -14.05}, {'period': ""Q3 '24"", 'revenue': 146.17, 'unit': 'M', 'net_profit': -15.27}]",,,,,,,,,,,,,,,,,__nan__,__nan__
11,CB,Chubb Limited  Common Stock,,,,,,,,,,12.67,6.28,265727.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 15.23, 'unit': 'B', 'net_profit': 3.21}, {'period': ""Q3 '25"", 'revenue': 16.14, 'unit': 'B', 'net_profit': 2.8}, {'period': ""Q2 '25"", 'revenue': 14.9, 'unit': 'B', 'net_profit': 2.97}, {'period': ""Q1 '25"", 'revenue': 13.48, 'unit': 'B', 'net_profit': 1.33}, {'period': ""Q4 '24"", 'revenue': 14.18, 'unit': 'B', 'net_profit': 2.58}, {'period': ""Q3 '24"", 'revenue': 15.1, 'unit': 'B', 'net_profit': 2.32}]",,,,,,,,,,,,,,,,,__nan__,__nan__
12,CBAH,CBRE Acquisition Holdings Inc. Class A Common Stock,,,,,,,,,,0.0,0.65,1081738.0,,,[],"[{'period': ""Q4 '24"", 'revenue': 44.47, 'unit': 'M', 'net_profit': -61.47}, {'period': ""Q2 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -4.27}, {'period': ""Q4 '20"", 'revenue': 0.0, 'unit': 'K', 'net_profit': -295.74}]",,,,,,,,,,,,,,,,,__nan__,__nan__
13,CBB,Cincinnati Bell Inc. Common Stock,,,,,,,,,,0.0,0.0,63572.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 276.7, 'unit': 'M', 'net_profit': -63.1}, {'period': ""Q3 '25"", 'revenue': 279300000.0, 'unit': '', 'net_profit': 0.0}, {'period': ""Q2 '25"", 'revenue': 274.8, 'unit': 'M', 'net_profit': -18.1}, {'period': ""Q1 '25"", 'revenue': 276.4, 'unit': 'M', 'net_profit': -28.3}, {'period': ""Q4 '24"", 'revenue': -564.7, 'unit': 'M', 'net_profit': 107.5}, {'period': ""Q2 '21"", 'revenue': 414.2, 'unit': 'M', 'net_profit': -4.6}]",,,,,,,,,,,,,,,,,__nan__,__nan__
14,CBD,Companhia Brasileira de Distribuicao American Depsitary Shares; each representing one Common Share,,,,,,,,,,-14.833333333333334,-0.014,74430.0,,,[],"[{'period': ""Q2 '25"", 'revenue': 4680.0, 'unit': 'M', 'net_profit': -216.0}, {'period': ""Q1 '25"", 'revenue': 4770.0, 'unit': 'M', 'net_profit': -169.0}, {'period': ""Q4 '24"", 'revenue': 5.22, 'unit': 'B', 'net_profit': -1.1}, {'period': ""Q3 '24"", 'revenue': 4490.0, 'unit': 'M', 'net_profit': -311.0}, {'period': ""Q2 '24"", 'revenue': 4490.0, 'unit': 'M', 'net_profit': -332.0}, {'period': ""Q1 '24"", 'revenue': 4590.0, 'unit': 'M', 'net_profit': -660.0}]",,,,,,,,,,,,,,,,,__nan__,__nan__
15,CBH,Virtus AllianzGI Convertible & Income 2024 Target Term Fund Common Shares of Beneficial Interest,,,,,,,,,,25.51388888888889,0.005,113238.0,,,[],"[{'period': ""Q4 '23"", 'revenue': 4.72, 'unit': 'M', 'net_profit': 18.26}, {'period': ""Q2 '23"", 'revenue': 3.75, 'unit': 'M', 'net_profit': 18.26}, {'period': ""Q4 '22"", 'revenue': 4.51, 'unit': 'M', 'net_profit': 18.26}, {'period': ""Q2 '22"", 'revenue': 4.26, 'unit': 'M', 'net_profit': 18.26}, {'period': ""Q4 '19"", 'revenue': 8.59, 'unit': 'M', 'net_profit': 18.26}, {'period': ""Q2 '19"", 'revenue': 7.07, 'unit': 'M', 'net_profit': 18.26}]",,,,,,,,,,,,,,,,,__nan__,__nan__
16,CBRE,CBRE Group Inc Common Stock Class A,,,,,,,,,,34.96,2.83,262524.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 11630.0, 'unit': 'M', 'net_profit': 416.0}, {'period': ""Q3 '25"", 'revenue': 10260.0, 'unit': 'M', 'net_profit': 363.0}, {'period': ""Q2 '25"", 'revenue': 9750.0, 'unit': 'M', 'net_profit': 215.0}, {'period': ""Q1 '25"", 'revenue': 8910.0, 'unit': 'M', 'net_profit': 163.0}, {'period': ""Q4 '24"", 'revenue': 10400.0, 'unit': 'M', 'net_profit': 487.0}, {'period': ""Q3 '24"", 'revenue': 9040.0, 'unit': 'M', 'net_profit': 225.0}]",,,,,,,,,,,,,,,,,__nan__,__nan__
17,CBT,Cabot Corporation Common Stock,,,,,,,,,,13.14,1.05,41530.0,,,[],"[{'period': ""Q1 '26"", 'revenue': 849.0, 'unit': 'M', 'net_profit': 73.0}, {'period': ""Q4 '25"", 'revenue': 899.0, 'unit': 'M', 'net_profit': 43.0}, {'period': ""Q3 '25"", 'revenue': 923.0, 'unit': 'M', 'net_profit': 101.0}, {'period': ""Q2 '25"", 'revenue': 936.0, 'unit': 'M', 'net_profit': 94.0}, {'period': ""Q1 '25"", 'revenue': 955.0, 'unit': 'M', 'net_profit': 93.0}, {'period': ""Q4 '24"", 'revenue': 1000.0, 'unit': 'M', 'net_profit': 137.0}]",,,,,,,,,,,,,,,,,__nan__,__nan__
18,CBU,Community Bank System Inc. Common Stock,,,,,,,,,,14.45,0.57,23099.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 181.47, 'unit': 'M', 'net_profit': 54.42}, {'period': ""Q3 '25"", 'revenue': 256.17, 'unit': 'M', 'net_profit': 55.09}, {'period': ""Q2 '25"", 'revenue': 247.39, 'unit': 'M', 'net_profit': 51.33}, {'period': ""Q1 '25"", 'revenue': 243.68, 'unit': 'M', 'net_profit': 49.61}, {'period': ""Q4 '24"", 'revenue': 246.25, 'unit': 'M', 'net_profit': 49.79}, {'period': ""Q3 '24"", 'revenue': 240.1, 'unit': 'M', 'net_profit': 43.9}]",,,,,,,,,,,,,,,,,__nan__,__nan__
19,CBZ,CBIZ Inc. Common Stock,,,,,,,,,,14.8,0.95,230641.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 542.66, 'unit': 'M', 'net_profit': -79.42}, {'period': ""Q3 '25"", 'revenue': 693.82, 'unit': 'M', 'net_profit': 30.15}, {'period': ""Q2 '25"", 'revenue': 683.5, 'unit': 'M', 'net_profit': 41.94}, {'period': ""Q1 '25"", 'revenue': 838.01, 'unit': 'M', 'net_profit': 122.77}, {'period': ""Q4 '24"", 'revenue': 460.28, 'unit': 'M', 'net_profit': -90.72}, {'period': ""Q3 '24"", 'revenue': 438.88, 'unit': 'M', 'net_profit': 35.08}]",,,,,,,,,,,,,,,,,__nan__,__nan__
20,CC,Chemours Company (The) Common Stock,,,,,,,,,,-8.41,0.02,498110.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 1330.0, 'unit': 'M', 'net_profit': -61.0}, {'period': ""Q3 '25"", 'revenue': 1500.0, 'unit': 'M', 'net_profit': 60.0}, {'period': ""Q2 '25"", 'revenue': 1610.0, 'unit': 'M', 'net_profit': -381.0}, {'period': ""Q1 '25"", 'revenue': 1370.0, 'unit': 'M', 'net_profit': -4.0}, {'period': ""Q4 '24"", 'revenue': 1390.0, 'unit': 'M', 'net_profit': -8.0}, {'period': ""Q3 '24"", 'revenue': 1500.0, 'unit': 'M', 'net_profit': -27.0}]",,,,,,,,,,,,,,,,,__nan__,__nan__
21,CCAC,CITIC Capital Acquisition Corp. Class A Ordinary Shares,,,,,,,,,,46.07843137254902,-0.37,332867.0,,,[],"[{'period': ""Q3 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 5.55}, {'period': ""Q2 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -1.88}, {'period': ""Q1 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 11.77}, {'period': ""Q4 '20"", 'revenue': 0.0, 'unit': 'K', 'net_profit': -173.0}, {'period': ""Q3 '20"", 'revenue': 0.0, 'unit': 'K', 'net_profit': -161.0}, {'period': ""Q2 '20"", 'revenue': 0.0, 'unit': 'K', 'net_profit': -95.96}]",,,,,,,,,,,,,,,,,__nan__,__nan__
22,CCEP,Coca-Cola Europacific Partners plc Ordinary Shares,,,,,,,,,,18.53,-0.46,761560.92171,,,[],"[{'period': ""Q4 '25"", 'revenue': 10.63, 'unit': 'B', 'net_profit': 1.03}, {'period': ""Q2 '25"", 'revenue': 10270.0, 'unit': 'M', 'net_profit': 913.0}, {'period': ""Q4 '24"", 'revenue': 10610.0, 'unit': 'M', 'net_profit': 621.0}, {'period': ""Q2 '24"", 'revenue': 9830.0, 'unit': 'M', 'net_profit': 797.0}, {'period': ""Q4 '23"", 'revenue': 9320.0, 'unit': 'M', 'net_profit': 815.0}, {'period': ""Q2 '23"", 'revenue': 8980.0, 'unit': 'M', 'net_profit': 854.0}]",,,,,,,,,,,,,,,,,__nan__,__nan__
23,CCI,Crown Castle International Corp. (REIT) Common Stock,,,,,,,,,,31.94,1.91,402458.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 1070.0, 'unit': 'M', 'net_profit': 294.0}, {'period': ""Q3 '25"", 'revenue': 1070.0, 'unit': 'M', 'net_profit': 323.0}, {'period': ""Q2 '25"", 'revenue': 1060.0, 'unit': 'M', 'net_profit': 291.0}, {'period': ""Q1 '25"", 'revenue': 1060.0, 'unit': 'M', 'net_profit': -464.0}, {'period': ""Q4 '24"", 'revenue': 1.65, 'unit': 'B', 'net_profit': -4.77}, {'period': ""Q3 '24"", 'revenue': 1650.0, 'unit': 'M', 'net_profit': 303.0}]",,,,,,,,,,,,,,,,,__nan__,__nan__
24,CCIV,Churchill Capital Corp IV Class A Common Stock,,,,,,,,,,0.0,1.35,17905570.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -814.02}, {'period': ""Q3 '25"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -978.43}, {'period': ""Q2 '25"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -539.43}, {'period': ""Q1 '25"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -366.17}, {'period': ""Q4 '24"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -397.22}, {'period': ""Q2 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -588.82}]",,,,,,,,,,,,,,,,,__nan__,__nan__
25,CCJ,Cameco Corporation Common Stock,,,,,,,,,,107.94,1.86,796314.47178,,,[],"[{'period': ""Q4 '25"", 'revenue': 1200.0, 'unit': 'M', 'net_profit': 198.9}, {'period': ""Q3 '25"", 'revenue': 614550.0, 'unit': 'K', 'net_profit': -141.0}, {'period': ""Q2 '25"", 'revenue': 877.02, 'unit': 'M', 'net_profit': 320.89}, {'period': ""Q1 '25"", 'revenue': 789.43, 'unit': 'M', 'net_profit': 69.76}, {'period': ""Q4 '24"", 'revenue': 1180.0, 'unit': 'M', 'net_profit': 135.47}, {'period': ""Q3 '24"", 'revenue': 720.6, 'unit': 'M', 'net_profit': 7.43}]",,,,,,,,,,,,,,,,,__nan__,__nan__
26,CCK,Crown Holdings Inc.,,,,,,,,,,15.56,-0.28,226107.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 3130.0, 'unit': 'M', 'net_profit': 149.0}, {'period': ""Q3 '25"", 'revenue': 3200.0, 'unit': 'M', 'net_profit': 214.0}, {'period': ""Q2 '25"", 'revenue': 3150.0, 'unit': 'M', 'net_profit': 181.0}, {'period': ""Q1 '25"", 'revenue': 2890.0, 'unit': 'M', 'net_profit': 193.0}, {'period': ""Q4 '24"", 'revenue': 2900.0, 'unit': 'M', 'net_profit': 358.0}, {'period': ""Q3 '24"", 'revenue': 3070.0, 'unit': 'M', 'net_profit': -175.0}]",,,,,,,,,,,,,,,,,__nan__,__nan__
27,CCL,Carnival Corporation Common Stock,,,,,,,,,,10.75,0.205,9723571.0,,,[],"[{'period': ""Q1 '26"", 'revenue': 6170.0, 'unit': 'M', 'net_profit': 258.0}, {'period': ""Q4 '25"", 'revenue': 6330.0, 'unit': 'M', 'net_profit': 422.0}, {'period': ""Q3 '25"", 'revenue': 8.15, 'unit': 'B', 'net_profit': 1.85}, {'period': ""Q2 '25"", 'revenue': 6330.0, 'unit': 'M', 'net_profit': 565.0}, {'period': ""Q1 '25"", 'revenue': 5810.0, 'unit': 'M', 'net_profit': -78.0}, {'period': ""Q4 '24"", 'revenue': 5940.0, 'unit': 'M', 'net_profit': 303.0}]",,,,,,,,,,,,,,,,,__nan__,__nan__
28,CCM,Concord Medical Services Holdings Limited ADS (Each represents three ordinary shares),,,,,,,,,,-0.67,-0.21,816.0,,,[],"[{'period': ""Q2 '25"", 'revenue': 100.31, 'unit': 'M', 'net_profit': -13.57}, {'period': ""Q1 '25"", 'revenue': 100.31, 'unit': 'M', 'net_profit': -13.57}, {'period': ""Q4 '24"", 'revenue': 82.57, 'unit': 'M', 'net_profit': -67.99}, {'period': ""Q3 '24"", 'revenue': 82.57, 'unit': 'M', 'net_profit': -67.99}, {'period': ""Q2 '24"", 'revenue': 109.41, 'unit': 'M', 'net_profit': -86.13}, {'period': ""Q1 '24"", 'revenue': 109.41, 'unit': 'M', 'net_profit': -86.13}]",,,,,,,,,,,,,,,,,__nan__,__nan__
29,CCO,Clear Channel Outdoor Holdings Inc. Common Stock,,,,,,,,,,-10.75,0.01500001,1257900.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 461.51, 'unit': 'M', 'net_profit': -105.79}, {'period': ""Q3 '25"", 'revenue': 405.64, 'unit': 'M', 'net_profit': -60.09}, {'period': ""Q2 '25"", 'revenue': 402.81, 'unit': 'M', 'net_profit': 9.52}, {'period': ""Q1 '25"", 'revenue': 334.18, 'unit': 'M', 'net_profit': 62.51}, {'period': ""Q4 '24"", 'revenue': 426.72, 'unit': 'M', 'net_profit': -17.88}, {'period': ""Q3 '24"", 'revenue': 375.19, 'unit': 'M', 'net_profit': -32.54}]",,,,,,,,,,,,,,,,,__nan__,__nan__
30,CCS,Century Communities Inc. Common Stock,,,,,,,,,,11.55,0.66,30573.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 1220.0, 'unit': 'M', 'net_profit': 35.96}, {'period': ""Q3 '25"", 'revenue': 980.28, 'unit': 'M', 'net_profit': 37.4}, {'period': ""Q2 '25"", 'revenue': 1000.0, 'unit': 'M', 'net_profit': 34.85}, {'period': ""Q1 '25"", 'revenue': 903.23, 'unit': 'M', 'net_profit': 39.38}, {'period': ""Q4 '24"", 'revenue': 1270.0, 'unit': 'M', 'net_profit': 102.74}, {'period': ""Q3 '24"", 'revenue': 1140.0, 'unit': 'M', 'net_profit': 83.02}]",,,,,,,,,,,,,,,,,__nan__,__nan__
31,CCU,Compania Cervecerias Unidas S.A. Common Stock,,,,,,,,,,16.01,0.01,17917.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 825.97, 'unit': 'B', 'net_profit': 53.32}, {'period': ""Q3 '25"", 'revenue': 658.63, 'unit': 'B', 'net_profit': 15.5}, {'period': ""Q2 '25"", 'revenue': 579.91, 'unit': 'B', 'net_profit': -11.22}, {'period': ""Q1 '25"", 'revenue': 817.67, 'unit': 'B', 'net_profit': 57.78}, {'period': ""Q4 '24"", 'revenue': 968.08, 'unit': 'B', 'net_profit': 74.15}, {'period': ""Q3 '24"", 'revenue': 665.82, 'unit': 'B', 'net_profit': 29.55}]",,,,,,,,,,,,,,,,,__nan__,__nan__
32,CCV,Churchill Capital Corp V Class A Common Stock,,,,,,,,,,94.5,0.015,23023.0,,,[],"[{'period': ""Q2 '23"", 'revenue': 0.0, 'unit': 'K', 'net_profit': 981.4}, {'period': ""Q1 '23"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -3.0}, {'period': ""Q4 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 2.48}, {'period': ""Q3 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 7.02}, {'period': ""Q2 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 6.44}, {'period': ""Q1 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 8.15}]",,,,,,,,,,,,,,,,,__nan__,__nan__
33,CCVI,Churchill Capital Corp VI Class A Common Stock,,,,,,,,,,61.6764705882353,0.005,2004.0,,,[],"[{'period': ""Q3 '23"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 1.95}, {'period': ""Q2 '23"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 1.42}, {'period': ""Q1 '23"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 1.96}, {'period': ""Q4 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 5.24}, {'period': ""Q3 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 6.74}, {'period': ""Q2 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 7.43}]",,,,,,,,,,,,,,,,,__nan__,__nan__
34,CCX,Churchill Capital Corp II Class A Common Stock,,,,,,,,,,,,,,,[],"[{'period': ""Q2 '21"", 'revenue': 57.91, 'unit': 'M', 'net_profit': -37.53}, {'period': ""Q1 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 41.74}]",,,,,,,,,,,,,,,,,__nan__,__nan__
35,CCZ,Comcast Holdings ZONES,,,,,,,,,,53.79,0.0,1.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 32.31, 'unit': 'B', 'net_profit': 2.17}, {'period': ""Q3 '25"", 'revenue': 31.2, 'unit': 'B', 'net_profit': 3.33}, {'period': ""Q2 '25"", 'revenue': 30.31, 'unit': 'B', 'net_profit': 11.12}, {'period': ""Q1 '25"", 'revenue': 29.89, 'unit': 'B', 'net_profit': 3.38}, {'period': ""Q4 '24"", 'revenue': 31.91, 'unit': 'B', 'net_profit': 4.78}, {'period': ""Q3 '24"", 'revenue': 32.07, 'unit': 'B', 'net_profit': 3.63}]",,,,,,,,,,,,,,,,,__nan__,__nan__
36,CDAY,Ceridian HCM Holding Inc. Common Stock,,,,,,,,,,2317.3333333333335,0.07,2683844.0,,,[],"[{'period': ""Q3 '25"", 'revenue': 481.6, 'unit': 'M', 'net_profit': -196.8}, {'period': ""Q2 '25"", 'revenue': 464.7, 'unit': 'M', 'net_profit': 21.3}, {'period': ""Q1 '25"", 'revenue': 481.8, 'unit': 'M', 'net_profit': 14.9}, {'period': ""Q4 '24"", 'revenue': 465.2, 'unit': 'M', 'net_profit': 10.8}, {'period': ""Q3 '24"", 'revenue': 440.0, 'unit': 'M', 'net_profit': 2.0}, {'period': ""Q2 '24"", 'revenue': 423.3, 'unit': 'M', 'net_profit': -1.8}]",,,,,,,,,,,,,,,,,__nan__,__nan__
