,symbol,name,description__profile,ceo__profile,industry__profile,price__profile,currency__profile,mktCap__profile,image__profile,volAvg__profile,ipoDate__profile,pe__quote,change__quote,volume__quote,ebitda__income_statement,netIncome__income_statement,annual_earnings,quaterly_earnings,eps__income_statement,epsdiluted__income_statement,totalAssets__balance_sheet_statement,totalCurrentAssets__balance_sheet_statement,cashAndShortTermInvestments__balance_sheet_statement,totalLiabilities__balance_sheet_statement,netReceivables__balance_sheet_statement,longTermInvestments__balance_sheet_statement,totalCurrentLiabilities__balance_sheet_statement,cashAndCashEquivalents__balance_sheet_statement,freeCashFlow__cash_flow_statement,growthEBITDA__income_statement_growth,growthNetIncome__income_statement_growth,growthEPS__income_statement_growth,dividend__historical-price-full/stock_dividend,date__historical-price-full/stock_dividend,derived__netIncomeMargin,derived__debtRatio
67,PAC,Grupo Aeroportuario Del Pacifico S.A. B. de C.V. Grupo Aeroportuario Del Pacifico S.A. de C.V. (each representing 10 Series B shares),"Grupo Aeroportuario del Pacífico, S.A.B. de C.V., together with its subsidiaries, manages, operates, and develops airports primarily in Mexico's Pacific region. It operates 12 airports in Guadalajara, Puerto Vallarta, Tijuana, San Josédel Cabo, Guanajuato (Bajío), Hermosillo, Mexicali, Los Mochis, La Paz, Manzanillo, Morelia, and Aguascalientes. The company was incorporated in 1998 and is headquartered in Guadalajara, Mexico.",Raul Revuelta Musalem,"Airlines, Airports & Air Services",243.12,USD,12284304149,https://images.financialmodelingprep.com/symbol/PAC.png,92405.0,2006-02-27,21.84,-0.22,106510,21332063000,10000609000,"[{'period': '2025', 'revenue': 32.53, 'unit': 'B', 'net_profit': 10.0}, {'period': '2024', 'revenue': 26.78, 'unit': 'B', 'net_profit': 8.61}, {'period': '2023', 'revenue': 33.22, 'unit': 'B', 'net_profit': 9.54}, {'period': '2022', 'revenue': 27.38, 'unit': 'B', 'net_profit': 9.01}]","[{'period': ""Q4 '25"", 'revenue': 1.01, 'unit': 'B', 'net_profit': 2.15}, {'period': ""Q3 '25"", 'revenue': 9.58, 'unit': 'B', 'net_profit': 2.7}, {'period': ""Q2 '25"", 'revenue': 10.88, 'unit': 'B', 'net_profit': 2.66}, {'period': ""Q1 '25"", 'revenue': 11.06, 'unit': 'B', 'net_profit': 2.86}, {'period': ""Q4 '24"", 'revenue': 2.8, 'unit': 'B', 'net_profit': 2.08}, {'period': ""Q3 '24"", 'revenue': 8.23, 'unit': 'B', 'net_profit': 1.98}]",197.9,197.9,88140275000,15223923000,10453198000,63304344000,3491621000,0,16644339000,10453198000,5852790000,0.17780664802860693,0.16122000562692948,0.12635173591348883,"[4.48146, 1.157]","['2025-08-13', '2006-05-03']",__nan__,0.7182226740272821
68,PACE,TPG Pace Tech Opportunities Corp. Class A Ordinary Shares,"TPG Pace Tech Opportunities Corp. focuses on effecting a merger, share exchange, asset acquisition, share purchase, reorganization, or similar business combination with one or more businesses. The company was formerly known as TPG Pace III Holdings Corp. and changed its name to TPG Pace Tech Opportunities Corp. in July 2020. TPG Pace Tech Opportunities Corp. was founded in 2019 and is based in Forth Worth, Texas.",Greg Mrva,Shell Companies,11.2,USD,1069102720,https://images.financialmodelingprep.com/symbol/PACE.png,521499.0,2020-12-15,0.0,0.0,1046135,7629000,-39920000,"[{'period': '2025', 'revenue': 178.99, 'unit': 'M', 'net_profit': -39.92}, {'period': '2024', 'revenue': 190.23, 'unit': 'M', 'net_profit': -42.59}]","[{'period': ""Q4 '25"", 'revenue': 49.11, 'unit': 'M', 'net_profit': -9.24}, {'period': ""Q3 '25"", 'revenue': 37.02, 'unit': 'M', 'net_profit': -12.29}, {'period': ""Q2 '25"", 'revenue': 45.26, 'unit': 'M', 'net_profit': -7.9}, {'period': ""Q1 '25"", 'revenue': 47.59, 'unit': 'M', 'net_profit': -10.5}, {'period': ""Q4 '24"", 'revenue': 47.99, 'unit': 'M', 'net_profit': -10.15}, {'period': ""Q3 '24"", 'revenue': 37.53, 'unit': 'M', 'net_profit': -15.9}]",-0.33,-0.33,76166000,58174000,47895000,47233000,5639000,0,25625000,47895000,-24216000,1.1088178239287956,0.06258072091111894,0.13157894736842102,__nan__,__nan__,__nan__,0.6201323425150329
69,PACK,Ranpak Holdings Corp Class A Common Stock,"Ranpak Holdings Corp., together with its subsidiaries, provide product protection solutions for e-commerce and industrial supply chains in North America, Europe, and Asia. The company offers protective packaging solutions, such as void-fill protective systems that convert paper to fill empty spaces in secondary packages and protect objects under the FillPak brand; cushioning protective systems, which convert paper into cushioning pads under the PadPak brand; and wrapping protective systems that create pads or paper mesh to wrap and protect fragile items, as well as to line boxes and provide separation when shipping various objects under the WrapPak, Geami, and ReadyRoll brands. The company's products also include line automation products, which help end users automate the void filling and box closure processes after product packing is complete. It sells its products to end users primarily through a distributor network, and directly to select end users. Ranpak Holdings Corp. was founded in 1972 and is headquartered in Concord Township, Ohio.",Omar Marwan Asali,Packaging & Containers,3.54,USD,299913678,https://images.financialmodelingprep.com/symbol/PACK.png,501994.0,2018-03-13,-7.87,-0.14,204996,42400000,-38300000,"[{'period': '2025', 'revenue': 395.0, 'unit': 'M', 'net_profit': -38.3}, {'period': '2024', 'revenue': 368.9, 'unit': 'M', 'net_profit': -21.5}, {'period': '2023', 'revenue': 336.3, 'unit': 'M', 'net_profit': -27.1}, {'period': '2022', 'revenue': 326.5, 'unit': 'M', 'net_profit': -41.4}]","[{'period': ""Q4 '25"", 'revenue': 111.9, 'unit': 'M', 'net_profit': -9.5}, {'period': ""Q3 '25"", 'revenue': 99.6, 'unit': 'M', 'net_profit': -10.4}, {'period': ""Q2 '25"", 'revenue': 92.3, 'unit': 'M', 'net_profit': -7.5}, {'period': ""Q1 '25"", 'revenue': 91.2, 'unit': 'M', 'net_profit': -10.9}, {'period': ""Q4 '24"", 'revenue': 105.0, 'unit': 'M', 'net_profit': -10.8}, {'period': ""Q3 '24"", 'revenue': 92.2, 'unit': 'M', 'net_profit': -8.1}]",-0.45,-0.45,1124900000,153800000,63000000,590000000,49600000,0,84000000,63000000,-8400000,-0.3333333333333333,-0.7813953488372093,-0.7307692307692307,__nan__,__nan__,__nan__,0.524491065872522
70,PAG,Penske Automotive Group Inc. Common Stock,"Penske Automotive Group, Inc., a diversified transportation services company, operates automotive and commercial truck dealerships. The company operates through four segments: Retail Automotive, Retail Commercial Truck, Other, and Non-Automotive Investments. It operates dealerships under franchise agreements with various automotive manufacturers and distributors. The company engages in the sale of new and used motor vehicles, and related products and services comprise vehicle and collision repair services, as well as placement of finance and lease contracts, third-party insurance products, and other aftermarket products; and wholesale of parts. It also operates a heavy and medium duty truck dealership, which offers Freightliner and Western Star branded trucks, as well as a range of used trucks, and maintenance and repair services. In addition, it imports and distributes Western Star heavy-duty trucks, MAN heavy and medium duty trucks, buses, and Dennis Eagle refuse collection vehicles with associated parts in Australia, New Zealand, and portions of the Pacific. Further, the company distributes diesel and gas engines, and power systems. The company operates 320 retail automotive franchises, including 146 franchises located in the United States and 174 franchises located outside of the United States; 23 CarShop used vehicle dealerships in the United States and the United Kingdom; and 37 commercial truck dealerships in Texas, Oklahoma, Tennessee, Georgia, Utah, Idaho, Kansas, Missouri, and Oregon, as well as Canada. Penske Automotive Group, Inc. was incorporated in 1990 and is headquartered in Bloomfield Hills, Michigan.",Roger S. Penske,Auto - Dealerships,148.41,USD,9759456293,https://images.financialmodelingprep.com/symbol/PAG.png,302718.0,1996-10-23,10.5,-0.48,209993,1521833292,935400000,"[{'period': '2025', 'revenue': 31810.0, 'unit': 'M', 'net_profit': 935.4}, {'period': '2024', 'revenue': 30460.0, 'unit': 'M', 'net_profit': 918.9}, {'period': '2023', 'revenue': 29.53, 'unit': 'B', 'net_profit': 1.05}, {'period': '2022', 'revenue': 27.81, 'unit': 'B', 'net_profit': 1.38}]","[{'period': ""Q4 '25"", 'revenue': 7770.0, 'unit': 'M', 'net_profit': 186.1}, {'period': ""Q3 '25"", 'revenue': 7700.0, 'unit': 'M', 'net_profit': 213.0}, {'period': ""Q2 '25"", 'revenue': 7660.0, 'unit': 'M', 'net_profit': 250.0}, {'period': ""Q1 '25"", 'revenue': 7600.0, 'unit': 'M', 'net_profit': 244.3}, {'period': ""Q4 '24"", 'revenue': 7720.0, 'unit': 'M', 'net_profit': 236.4}, {'period': ""Q3 '24"", 'revenue': 7590.0, 'unit': 'M', 'net_profit': 226.1}]",14.13,14.13,18378100000,6192600000,64700000,12797200000,1070300000,1923700000,6279100000,64700000,740200000,-0.09171394091316025,0.017956252040483185,0.026889534883721002,"[1.4, 0.1]","['2026-02-25', '2003-11-06']",__nan__,0.6963287826271486
71,PAGS,PagSeguro Digital Ltd. Class A Common Shares,"PagSeguro Digital Ltd., together with its subsidiaries, provides financial technology solutions and services for consumers, individual entrepreneurs, micro-merchants, and small and medium-sized companies in Brazil and internationally. The company's products and services include PagSeguro Ecosystem, a digital ecosystem that operates as a closed loop where its clients are able to address their primary day to day financial needs, including receiving and spending funds, and managing and growing their businesses; PagBank digital account, which offers banking services through the PagBank mobile app, as well as centralizes various cash-in options, functionalities, services, and cash-out options in a single ecosystem; and PlugPag, a tool for medium-sized and larger merchants that enables them to connect their point of sale (POS) device directly to their enterprise resource planning software or sales automation system through Bluetooth. It also offers cash-in solutions; online and in-person payment tools; and online gaming and cross-border digital services, as well as issues prepaid, credit, and cash cards. In addition, the company provides functionalities, and value-added services and features, such as purchase protection mechanisms, antifraud platform, account and business management tools, and POS app; and operates an online platform that facilitates peer-to-peer lending. Further, it is involved in processing of back-office solutions, including sales reconciliation, and gateway solutions and services, as well as the capture of credit cards with acquirers and sub acquirers. The company was founded in 2006 and is headquartered in São Paulo, Brazil.",Carlos Mauad,Software - Infrastructure,9.65,USD,2848678475,https://images.financialmodelingprep.com/symbol/PAGS.png,4090332.0,2018-01-24,7.1,-0.21,2838354,9038467000,2076751000,"[{'period': '2025', 'revenue': 19.36, 'unit': 'B', 'net_profit': 2.08}, {'period': '2024', 'revenue': 18.33, 'unit': 'B', 'net_profit': 2.12}, {'period': '2023', 'revenue': 15.68, 'unit': 'B', 'net_profit': 1.65}, {'period': '2022', 'revenue': 15.16, 'unit': 'B', 'net_profit': 1.5}]","[{'period': ""Q4 '25"", 'revenue': 5300.0, 'unit': 'M', 'net_profit': 509.66}, {'period': ""Q3 '25"", 'revenue': 4920.0, 'unit': 'M', 'net_profit': 554.49}, {'period': ""Q2 '25"", 'revenue': 4890.0, 'unit': 'M', 'net_profit': 536.76}, {'period': ""Q1 '25"", 'revenue': 4710.0, 'unit': 'M', 'net_profit': 525.09}, {'period': ""Q4 '24"", 'revenue': 5000.0, 'unit': 'M', 'net_profit': 599.02}, {'period': ""Q3 '24"", 'revenue': 4700.0, 'unit': 'M', 'net_profit': 531.15}]",7.01,6.96,74372181000,64900466000,6715730000,59739958000,58179815000,2930984000,47759072000,1856575000,1554271000,0.19859546933634553,-0.018719334255668203,0.046268656716417854,"[0.26, 0.14]","['2026-04-22', '2025-05-23']",__nan__,0.8032567715070773
72,PAI,Western Asset Investment Grade Income Fund Inc.,"Western Asset Income Fund is a closed-ended fixed income mutual fund launched and managed by Western Asset Management Company. It is co-managed by Western Asset Management Company Limited. The fund invests in the fixed income markets of the United States. It primarily invests in investment grade debt, including government securities, bank debt, commercial paper, and cash or cash equivalents. The fund benchmarks the performance of its portfolio against the Barclays U.S. Corporate High Yield Index and the Barclays U.S. Credit Index. Western Asset Income Fund was formed on March 22, 1973 and is domiciled in the United States.",Kenneth Donald Fuller,Asset Management - Income,11.88,USD,112990229,https://images.financialmodelingprep.com/symbol/PAI.png,13520.0,1980-03-17,11.65,-0.13,16082,9646606,9646606,"[{'period': '2025', 'revenue': 4.09, 'unit': 'M', 'net_profit': 9.65}, {'period': '2024', 'revenue': 5.97, 'unit': 'M', 'net_profit': 3.78}, {'period': '2023', 'revenue': 4.05, 'unit': 'M', 'net_profit': 10.59}, {'period': '2022', 'revenue': 7.0, 'unit': 'M', 'net_profit': -24.49}]","[{'period': ""Q4 '25"", 'revenue': 1.93, 'unit': 'M', 'net_profit': 4.41}, {'period': ""Q2 '25"", 'revenue': 3.53, 'unit': 'M', 'net_profit': 5.24}, {'period': ""Q4 '24"", 'revenue': 0.58108, 'unit': 'M', 'net_profit': 3.48}, {'period': ""Q2 '24"", 'revenue': 5390.0, 'unit': 'K', 'net_profit': 302.96}, {'period': ""Q4 '23"", 'revenue': 0.98573, 'unit': 'M', 'net_profit': 7.02}, {'period': ""Q2 '23"", 'revenue': 3.07, 'unit': 'M', 'net_profit': 3.56}]",1.01,1.01,127430726,2710127,911975,1538936,1798152,124326928,1385711,16960,0,1.5500153319094043,1.5500153319094043,1.525,"[0.0525, 0.32]","['2026-05-21', '1980-05-20']",__nan__,0.012076647825109307
73,PAM,Pampa Energia S.A. Pampa Energia S.A.,"Pampa Energía S.A., an integrated power company, engages in the generation and transmission of electricity in Argentina. The company operates through Electricity Generation, Oil and Gas, Petrochemicals, and Holding and Other Business segments. It generates electricity through combined thermal generation plants, open-cycle gas turbines, and hydroelectric power generation systems, as well as through a wind farm. The company has an installed electricity generation capacity of approximately 4,970 megawatts; and 21,414 kilometers of high voltage electricity transmission network in Argentina. It is also involved in the exploration and production of oil and gas. In addition, the company offers petrochemicals, such as styrene, synthetic rubber, and polystyrene. As of December 31, 2020, it had approximately 12.625 thousands of barrels of oil and LNG, as well as 24.537 millions of cubic meters of natural gas; owned a refinery with an installed capacity of approximately 25.8 thousand barrels per day; and operated a network of 92 gas stations. The company was formerly known as Pampa Holding S.A. and changed its name to Pampa Energía S.A. in September 2008. Pampa Energía S.A. was incorporated in 1945 and is based in Buenos Aires, Argentina.",Gustavo Mariani,Independent Power Producers,83.92,USD,4566420195,https://images.financialmodelingprep.com/symbol/PAM.png,216908.0,2009-10-09,11.19,-0.3,245739,811658562,398084212,"[{'period': '2025', 'revenue': 2040.0, 'unit': 'M', 'net_profit': 398.08}, {'period': '2024', 'revenue': 1880.0, 'unit': 'M', 'net_profit': 619.0}, {'period': '2023', 'revenue': 1730.0, 'unit': 'M', 'net_profit': 302.0}, {'period': '2022', 'revenue': 1830.0, 'unit': 'M', 'net_profit': 456.0}]","[{'period': ""Q4 '25"", 'revenue': 512.12, 'unit': 'M', 'net_profit': 163.53}, {'period': ""Q3 '25"", 'revenue': 598.71, 'unit': 'M', 'net_profit': 30.22}, {'period': ""Q2 '25"", 'revenue': 486.0, 'unit': 'M', 'net_profit': 40.0}, {'period': ""Q1 '25"", 'revenue': 414.0, 'unit': 'M', 'net_profit': 153.0}, {'period': ""Q4 '24"", 'revenue': 535.42, 'unit': 'M', 'net_profit': 150.26}, {'period': ""Q3 '24"", 'revenue': 527.32, 'unit': 'M', 'net_profit': 144.01}]",7.25,7.25,6610807627,1992609155,1093708212,2997584793,597258411,1095597224,640226885,726435266,-283160740,-0.20425631176470588,-0.3568914184168013,-0.36034303259162537,"[0.075, 0.079]","['2012-01-12', '2009-12-29']",__nan__,0.4534370022744575
74,PANW,Palo Alto Networks Inc. Common Stock,"Palo Alto Networks, Inc. provides cybersecurity solutions worldwide. The company offers firewall appliances and software; Panorama, a security management solution for the control of firewall appliances and software deployed on an end-customer's network and instances in public or private cloud environments, as a virtual or a physical appliance; and virtual system upgrades, which are available as extensions to the virtual system capacity that ships with physical appliances. It also provides subscription services covering the areas of threat prevention, malware and persistent threat, uniform resource locator filtering, laptop and mobile device protection, and firewall; and DNS security, Internet of Things security, SaaS security API, and SaaS security inline, as well as threat intelligence, and data loss prevention. In addition, the company offers cloud security, secure access, security analytics and automation, and threat intelligence and cyber security consulting; professional services, including architecture design and planning, implementation, configuration, and firewall migration; education services, such as certifications, as well as online and in-classroom training; and support services. Palo Alto Networks, Inc. sells its products and services through its channel partners, as well as directly to medium to large enterprises, service providers, and government entities operating in various industries, including education, energy, financial services, government entities, healthcare, Internet and media, manufacturing, public sector, and telecommunications. The company was incorporated in 2005 and is headquartered in Santa Clara, California.",Nikesh Arora,Software - Infrastructure,147.02,USD,100195794854,https://images.financialmodelingprep.com/symbol/PANW.png,10144716.0,2012-07-20,82.13,-9.34,11377208,1941000000,1133900000,"[{'period': '2025', 'revenue': 9.22, 'unit': 'B', 'net_profit': 1.13}, {'period': '2024', 'revenue': 8.03, 'unit': 'B', 'net_profit': 2.58}, {'period': '2023', 'revenue': 6890.0, 'unit': 'M', 'net_profit': 439.7}, {'period': '2022', 'revenue': 5500.0, 'unit': 'M', 'net_profit': -267.0}]","[{'period': ""Q2 '26"", 'revenue': 2590.0, 'unit': 'M', 'net_profit': 432.0}, {'period': ""Q1 '26"", 'revenue': 2470.0, 'unit': 'M', 'net_profit': 334.0}, {'period': ""Q4 '25"", 'revenue': 2540.0, 'unit': 'M', 'net_profit': 253.8}, {'period': ""Q3 '25"", 'revenue': 2290.0, 'unit': 'M', 'net_profit': 262.1}, {'period': ""Q2 '25"", 'revenue': 2260.0, 'unit': 'M', 'net_profit': 267.3}, {'period': ""Q1 '25"", 'revenue': 2140.0, 'unit': 'M', 'net_profit': 351.0}]",1.71,1.6,23576200000,7103300000,2903200000,15751800000,3679600000,6557900000,7988000000,2268600000,3469800000,0.5206831714196177,-0.5600946617008069,-0.5767326732673267,__nan__,__nan__,__nan__,0.6681229375387043
75,PAR,PAR Technology Corporation Common Stock,"PAR Technology Corporation, together with its subsidiaries, provides technology solutions to the restaurant and retail industries worldwide. The company operates in two segments, Restaurant/Retail and Government. The Restaurant/Retail segment offers point-of-sale (POS) technology solutions, including Brink POS, an open cloud solution that integrates with third party products and in-house systems; Punchh, an enterprise-grade customer loyalty and engagement solution for restaurant and convenience store brands; Data Central, a cloud software solution for back-office applications; PAR Payment Services, a merchant services offering; POS integrated solutions for wireless headsets for drive-thru order-taking; and the PAR Infinity, PAR Phase, PAR Helix, and the EverServ 8000 series platform. This segment also offers training, installation, technical support, and repair services. The Government segment provides intelligence, surveillance, and reconnaissance solutions; systems engineering support and software-based solutions; satellite and teleport facility operations and maintenance, engineering, and installation services; satellite control center; and information technology infrastructure library services to the Unites States Department of Defense and other federal agencies, as well as offers licensed software products. It offers products and services through its sales teams, channel partners, and resellers. The company was founded in 1968 and is headquartered in New Hartford, New York.",Savneet Singh,Software - Application,12.81,USD,527164806,https://images.financialmodelingprep.com/symbol/PAR.png,1647691.0,1982-12-03,-6.13,-0.75,1241298,-26662000,-84461000,"[{'period': '2025', 'revenue': 455.55, 'unit': 'M', 'net_profit': -84.46}, {'period': '2024', 'revenue': 349.98, 'unit': 'M', 'net_profit': -4.99}, {'period': '2023', 'revenue': 276.71, 'unit': 'M', 'net_profit': -69.75}, {'period': '2022', 'revenue': 262.35, 'unit': 'M', 'net_profit': -69.32}]","[{'period': ""Q4 '25"", 'revenue': 120.1, 'unit': 'M', 'net_profit': -20.89}, {'period': ""Q3 '25"", 'revenue': 119.18, 'unit': 'M', 'net_profit': -18.18}, {'period': ""Q2 '25"", 'revenue': 112.4, 'unit': 'M', 'net_profit': -21.04}, {'period': ""Q1 '25"", 'revenue': 103.86, 'unit': 'M', 'net_profit': -24.35}, {'period': ""Q4 '24"", 'revenue': 105.0, 'unit': 'M', 'net_profit': -21.06}, {'period': ""Q3 '24"", 'revenue': 96.75, 'unit': 'M', 'net_profit': -19.83}]",-2.09,-2.09,1369144000,232931000,80144000,543994000,81706000,0,140738000,79565000,-30481000,0.4279031842760278,-15.936234208943253,-13.928571428571425,"[0.31, 0.017]","['2019-09-26', '2017-08-29']",__nan__,0.39732416750904215
76,PARR,Par Pacific Holdings Inc.  Common Stock,"Par Pacific Holdings, Inc. owns and operates energy and infrastructure businesses. The company operates through three segments: Refining, Retail, and Logistics. The Refining segment owns and operates three refineries that produces ultra-low sulfur diesel, gasoline, jet fuel, marine fuel, distillate, asphalt, low sulfur fuel oil, and other associated refined products primarily for consumption in Hawaii, Pacific Northwest, Wyoming, and South Dakota. The Retail segment operates 119 fuel retail outlets, which sell merchandise, such as soft drinks, prepared foods, and other sundries in Hawaii under the Hele, 76, and nomnom brands; and gasoline, diesel, and retail merchandise in Washington and Idaho under the Cenex, nomnom, and Zip Trip brand names. The Logistics segment owns and operates terminals, pipelines, a single point mooring, and trucking operations to distribute refined products throughout the island of Oahu, Maui, Hawaii, Molokai, and Kauai. It also leases marine vessels; owns and operates a crude oil pipeline gathering system, a refined products pipeline, storage facilities, and loading racks in Wyoming; and a jet fuel storage facility and pipeline that serves Ellsworth Air Force Base in South Dakota. In addition, this segment owns and operates a marine terminal, a unit train-capable rail loading terminal, storage facilities, a truck rack, and a proprietary pipeline that serves Joint Base Lewis McChord. The company was formerly known as Par Petroleum Corporation and changed its name to Par Pacific Holdings, Inc. in October 2015. Par Pacific Holdings, Inc. was incorporated in 1984 and is headquartered in Houston, Texas.",William Monteleone,Oil & Gas Refining & Marketing,65.67,USD,3248745072,https://images.financialmodelingprep.com/symbol/PARR.png,1277723.0,2012-09-05,9.17,2.66,1358131,704579000,369391000,"[{'period': '2025', 'revenue': 7460.0, 'unit': 'M', 'net_profit': 369.39}, {'period': '2024', 'revenue': 7970.0, 'unit': 'M', 'net_profit': -33.32}, {'period': '2023', 'revenue': 8230.0, 'unit': 'M', 'net_profit': 728.64}, {'period': '2022', 'revenue': 7320.0, 'unit': 'M', 'net_profit': 364.19}]","[{'period': ""Q4 '25"", 'revenue': 1810.0, 'unit': 'M', 'net_profit': 77.7}, {'period': ""Q3 '25"", 'revenue': 2009.9999999999998, 'unit': 'M', 'net_profit': 262.63}, {'period': ""Q2 '25"", 'revenue': 1890.0, 'unit': 'M', 'net_profit': 59.46}, {'period': ""Q1 '25"", 'revenue': 1750.0, 'unit': 'M', 'net_profit': -30.4}, {'period': ""Q4 '24"", 'revenue': 1830.0, 'unit': 'M', 'net_profit': -55.7}, {'period': ""Q3 '24"", 'revenue': 2140.0, 'unit': 'M', 'net_profit': 7.49}]",7.28,7.16,4069873000,1774523000,164113000,2517357000,312672000,135755000,1106136000,164113000,296464000,3.0177857611267926,12.085499069683692,13.338983050847459,__nan__,__nan__,__nan__,0.6185345341242835
77,PATH,UiPath Inc. Class A Common Stock,"UiPath Inc. provides an end-to-end automation platform that offers a range of robotic process automation (RPA) solutions primarily in the United States, Romania, and Japan. The company offers a suite of interrelated software to build, manage, run, engage, measure, and govern automation within the organization. Its platform combines artificial intelligence with desktop recording, back-end mining of both human activity and system logs, and intuitive visualization tools, which enables users to discover, analyze, and identify processes to automate in a centralized portal; offers low-code development environments that allows users in an organization to create attended and unattended automations without any prior knowledge of coding; deploys robots in highly immersive attended experiences or in standalone, unattended modes behind the scenes, and can leverage native connectors built for commonly used line-of-business applications; offers centralized tools designed to manage, test, and deploy automations and ML models across the enterprise; allows customers to manage long running processes that orchestrate work between robots and humans; and enable users to track, measure, and forecast the performance of automation in their enterprise and help businesses ensure compliance with business standards. In addition, the company provides maintenance and support for its software, as well as professional services, such as training and implementation services to facilitate the adoption of its platform. It serves banking, healthcare, financial services, and government entities. UiPath Inc. was founded in 2005 and is headquartered in New York, New York.",Daniel Solomon Dines,Software - Infrastructure,10.69,USD,5716473855,https://images.financialmodelingprep.com/symbol/PATH.png,35000527.0,2021-04-21,20.56,-0.35,18396539,77924000,282330000,"[{'period': '2026', 'revenue': 1610.0, 'unit': 'M', 'net_profit': 282.33}, {'period': '2025', 'revenue': 1430.0, 'unit': 'M', 'net_profit': -73.69}, {'period': '2024', 'revenue': 1310.0, 'unit': 'M', 'net_profit': -89.88}, {'period': '2023', 'revenue': 1060.0, 'unit': 'M', 'net_profit': -328.35}]","[{'period': ""Q4 '26"", 'revenue': 481.11, 'unit': 'M', 'net_profit': 104.46}, {'period': ""Q3 '26"", 'revenue': 411.11, 'unit': 'M', 'net_profit': 198.84}, {'period': ""Q2 '26"", 'revenue': 361.73, 'unit': 'M', 'net_profit': 1.58}, {'period': ""Q1 '26"", 'revenue': 356.62, 'unit': 'M', 'net_profit': -22.55}, {'period': ""Q4 '25"", 'revenue': 423.65, 'unit': 'M', 'net_profit': 51.79}, {'period': ""Q3 '25"", 'revenue': 354.65, 'unit': 'M', 'net_profit': -10.65}]",0.52,0.52,3179200000,2243945000,1472486000,1096613000,580705000,0,905423000,871157000,352160000,1.536160784934325,4.8311124379189625,5.0,__nan__,__nan__,__nan__,0.3449336311021641
78,PAYC,Paycom Software Inc. Common Stock,"Paycom Software, Inc. provides cloud-based human capital management (HCM) solution delivered as software-as-a-service for small to mid-sized companies in the United States. It offers functionality and data analytics that businesses need to manage the employment life cycle from recruitment to retirement. The company's HCM solution provides a suite of applications in the areas of talent acquisition, including applicant tracking, candidate tracker, background checks, on-boarding, e-verify, and tax credit services; and time and labor management, such as time and attendance, scheduling/schedule exchange, time-off requests, labor allocation, labor management reports/push reporting, and geofencing/geotracking, and Microfence, a proprietary Bluetooth. Its HCM solution also offers payroll applications comprising better employee transaction interface, payroll and tax management, Paycom pay, expense management, mileage tracker/fixed and variable rates, garnishment management, and GL concierge applications; and talent management applications that include employee self-service, compensation budgeting, performance management, position management, and Paycom learning and content subscriptions, as well as my analytics, which offer employment predictor reporting. In addition, its HCM solution provides manager on-the-go that gives supervisors and managers the ability to perform a variety of tasks, such as approving time-off requests and expense reimbursements; direct data exchange; ask here, a tool for direct line of communication to ask work-related questions; document and checklist; government and compliance; benefits administration/benefits to carrier; COBRA administration; personnel action and performance discussion forms; surveys; and affordable care act applications, as well as Clue, which securely collect, track, and manage the vaccination and testing data of the workforce. Paycom Software, Inc. was founded in 1998 and is headquartered in Oklahoma City, Oklahoma.",Chad R. Richison,Software - Application,117.06,USD,6427310056,https://images.financialmodelingprep.com/symbol/PAYC.png,1872476.0,2014-04-15,14.49,-5.97,880655,799100000,453400000,"[{'period': '2025', 'revenue': 2050.0, 'unit': 'M', 'net_profit': 453.4}, {'period': '2024', 'revenue': 1880.0, 'unit': 'M', 'net_profit': 502.0}, {'period': '2023', 'revenue': 1690.0, 'unit': 'M', 'net_profit': 340.79}, {'period': '2022', 'revenue': 1380.0, 'unit': 'M', 'net_profit': 281.39}]","[{'period': ""Q4 '25"", 'revenue': 544.3, 'unit': 'M', 'net_profit': 113.8}, {'period': ""Q3 '25"", 'revenue': 493.3, 'unit': 'M', 'net_profit': 110.7}, {'period': ""Q2 '25"", 'revenue': 483.6, 'unit': 'M', 'net_profit': 89.5}, {'period': ""Q1 '25"", 'revenue': 530.5, 'unit': 'M', 'net_profit': 139.4}, {'period': ""Q4 '24"", 'revenue': 493.87, 'unit': 'M', 'net_profit': 113.6}, {'period': ""Q3 '24"", 'revenue': 451.93, 'unit': 'M', 'net_profit': 73.28}]",8.13,8.08,7598700000,5838800000,370000000,5867200000,123100000,0,5368400000,370000000,408000000,0.0010021295252411375,-0.09681274900398407,-0.08958566629339294,"[0.375, 0.375]","['2026-03-09', '2023-05-26']",__nan__,0.7721320752233934
